SAMPLE_ID,Sample,Dataset,BrNum,pos,library_prep,method,marker,cell_type,prop,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000904_Br8492_Post_Cyto,Br8492_post,AN00000904,Br8492,Post,Cyto,hspe,MeanRatio_top25,Micro,0.030009108593407347,0.039881584092051614,0.05396990140114167,polyA,Cyto,polyA_Cyto
AN00000904_Br8492_Post_Cyto,Br8492_post,AN00000904,Br8492,Post,Cyto,hspe,MeanRatio_top25,OligoOPC,0.17007813873426425,0.05131356011096837,0.19719771665801764,polyA,Cyto,polyA_Cyto
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,Bisque,MeanRatio_top25,Astro,0.07227112992093315,0.061858587383036526,0.13959522573949143,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,Bisque,MeanRatio_top25,EndoMural,0.013062132038529337,0.054953969212194385,0.04722366372599896,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,Bisque,MeanRatio_top25,Excit,0.20535086147720766,0.2515965666834236,0.461338868707836,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,Bisque,MeanRatio_top25,Inhib,0.13254786108915856,0.10272034409900392,0.10067462376751427,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,Bisque,MeanRatio_top25,Micro,0.04926394076868336,0.039881584092051614,0.05396990140114167,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.527504074705488,0.05131356011096837,0.19719771665801764,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,hspe,MeanRatio_top25,Astro,0.018426004913930857,0.061858587383036526,0.13959522573949143,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,hspe,MeanRatio_top25,EndoMural,0.1803370486455196,0.054953969212194385,0.04722366372599896,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,hspe,MeanRatio_top25,Excit,0.43286786161928803,0.2515965666834236,0.461338868707836,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,hspe,MeanRatio_top25,Inhib,0.21607089948107924,0.10272034409900392,0.10067462376751427,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,hspe,MeanRatio_top25,Micro,0.0252531023204273,0.039881584092051614,0.05396990140114167,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,Br8492_post,AN00000904,Br8492,Post,Nuc,hspe,MeanRatio_top25,OligoOPC,0.12704508301975487,0.05131356011096837,0.19719771665801764,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,Bisque,MeanRatio_top25,Astro,0.0868051976400041,NA,0.0472385428907168,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,Bisque,MeanRatio_top25,EndoMural,0.01648773943522587,NA,0.029612220916568743,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,Bisque,MeanRatio_top25,Excit,0.18688907135913044,NA,0.42138660399529965,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,Bisque,MeanRatio_top25,Inhib,0.13759617336612212,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,Bisque,MeanRatio_top25,Micro,0.04352499582356177,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.5286968223759558,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,hspe,MeanRatio_top25,Astro,0.07115945060842375,NA,0.0472385428907168,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,hspe,MeanRatio_top25,EndoMural,0.1146417303617185,NA,0.029612220916568743,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,hspe,MeanRatio_top25,Excit,0.3452873198420535,NA,0.42138660399529965,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,hspe,MeanRatio_top25,Inhib,0.26669304990257736,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,hspe,MeanRatio_top25,Micro,0.025217150399277747,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,Br8667_ant,AN00000904,Br8667,Ant,Bulk,hspe,MeanRatio_top25,OligoOPC,0.17700129888594915,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,Bisque,MeanRatio_top25,Astro,0.08956404478942853,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,Bisque,MeanRatio_top25,EndoMural,0.022777236200507964,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,Bisque,MeanRatio_top25,Excit,0.20024248512120346,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,Bisque,MeanRatio_top25,Inhib,0.10872175628876064,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,Bisque,MeanRatio_top25,Micro,0.05583327581378826,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,Bisque,MeanRatio_top25,OligoOPC,0.5228612017863115,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,hspe,MeanRatio_top25,Astro,0.06279968916003524,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,hspe,MeanRatio_top25,EndoMural,0.13403243630931522,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,hspe,MeanRatio_top25,Excit,0.4196495752918684,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,hspe,MeanRatio_top25,Inhib,0.17439454206886673,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,hspe,MeanRatio_top25,Micro,0.039135335334732006,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,Br8667_ant,AN00000904,Br8667,Ant,Cyto,hspe,MeanRatio_top25,OligoOPC,0.16998842183518237,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,Bisque,MeanRatio_top25,Astro,0.09101318537126918,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,Bisque,MeanRatio_top25,EndoMural,0.03144436805743184,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,Bisque,MeanRatio_top25,Excit,0.1980576497314115,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,Bisque,MeanRatio_top25,Inhib,0.10764411352283693,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,Bisque,MeanRatio_top25,Micro,0.057969746399914535,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.5138709369171364,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,hspe,MeanRatio_top25,Astro,0.06015868614478198,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,hspe,MeanRatio_top25,EndoMural,0.12542587329637392,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,hspe,MeanRatio_top25,Excit,0.38569880718207517,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,hspe,MeanRatio_top25,Inhib,0.24563593121773916,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,hspe,MeanRatio_top25,Micro,0.025094199256798178,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,Br8667_ant,AN00000904,Br8667,Ant,Nuc,hspe,MeanRatio_top25,OligoOPC,0.1579865029022315,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,Bisque,MeanRatio_top25,Astro,0.08777175871353016,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,Bisque,MeanRatio_top25,EndoMural,0.022699105690545965,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,Bisque,MeanRatio_top25,Excit,0.20821232176974902,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,Bisque,MeanRatio_top25,Inhib,0.15232648093468742,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,Bisque,MeanRatio_top25,Micro,0.04956050677947202,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.47942982611201584,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,hspe,MeanRatio_top25,Astro,0.06398344237380932,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,hspe,MeanRatio_top25,EndoMural,0.1424884512695662,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,hspe,MeanRatio_top25,Excit,0.36368652675692603,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,hspe,MeanRatio_top25,Inhib,0.2847278986146277,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,hspe,MeanRatio_top25,Micro,0.024476405469680666,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,Br8667_mid,AN00000904,Br8667,Mid,Bulk,hspe,MeanRatio_top25,OligoOPC,0.12063727551539015,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,Bisque,MeanRatio_top25,Astro,0.0959011081119292,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,Bisque,MeanRatio_top25,EndoMural,0.03896984217812523,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,Bisque,MeanRatio_top25,Excit,0.21378385943942968,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,Bisque,MeanRatio_top25,Inhib,0.11776176678944973,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,Bisque,MeanRatio_top25,Micro,0.06574662997641283,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,Bisque,MeanRatio_top25,OligoOPC,0.4678367935046535,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,hspe,MeanRatio_top25,Astro,0.06703059915672785,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,hspe,MeanRatio_top25,EndoMural,0.1808290104232128,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,hspe,MeanRatio_top25,Excit,0.3797406097490024,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,hspe,MeanRatio_top25,Inhib,0.23464135505817263,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,hspe,MeanRatio_top25,Micro,0.03153077709119196,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,Br8667_mid,AN00000904,Br8667,Mid,Cyto,hspe,MeanRatio_top25,OligoOPC,0.10622764852169232,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,Bisque,MeanRatio_top25,Astro,0.09463625662593866,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,Bisque,MeanRatio_top25,EndoMural,0.03836395769045274,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,Bisque,MeanRatio_top25,Excit,0.2168238263839678,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,Bisque,MeanRatio_top25,Inhib,0.12000941970758547,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,Bisque,MeanRatio_top25,Micro,0.06374594791809052,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.4664205916739652,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,hspe,MeanRatio_top25,Astro,0.06106146171472637,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,hspe,MeanRatio_top25,EndoMural,0.1419345797955633,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,hspe,MeanRatio_top25,Excit,0.40022941503915394,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,hspe,MeanRatio_top25,Inhib,0.27545870969230535,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,hspe,MeanRatio_top25,Micro,0.02526437717840678,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,Br8667_mid,AN00000904,Br8667,Mid,Nuc,hspe,MeanRatio_top25,OligoOPC,0.09605145657984429,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,Bisque,MeanRatio_top25,Astro,0.04040651594015032,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,Bisque,MeanRatio_top25,EndoMural,0,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,Bisque,MeanRatio_top25,Excit,0.26971414368053415,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,Bisque,MeanRatio_top25,Inhib,0.23979932788677674,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,Bisque,MeanRatio_top25,Micro,0.010849075811363795,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.43923093668117547,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,hspe,MeanRatio_top25,Astro,0.028007465542390822,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,hspe,MeanRatio_top25,EndoMural,0.11421614250410703,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,hspe,MeanRatio_top25,Excit,0.4727785472838199,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,hspe,MeanRatio_top25,Inhib,0.23354661989642425,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,hspe,MeanRatio_top25,Micro,0.024078438335327693,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,Br2720_post,AN00000906,Br2720,Post,Bulk,hspe,MeanRatio_top25,OligoOPC,0.1273727864379302,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,Bisque,MeanRatio_top25,Astro,0.057474891141534534,0.09357808310065518,0.04287983059820011,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,Bisque,MeanRatio_top25,EndoMural,0,0.04644347994360434,0.03493912122816305,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,Bisque,MeanRatio_top25,Excit,0.26426444226271806,0.23132639203259395,0.6341979883536263,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,Bisque,MeanRatio_top25,Inhib,0.1967916111556873,0.08547811903906229,0.04976177871889889,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,Bisque,MeanRatio_top25,Micro,0.04257698320893358,0.037706707852901235,0.024880889359449446,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,Bisque,MeanRatio_top25,OligoOPC,0.4388920722311268,0.12323915532713764,0.21334039174166225,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,hspe,MeanRatio_top25,Astro,0.026780797548300598,0.09357808310065518,0.04287983059820011,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,hspe,MeanRatio_top25,EndoMural,0.13121390400509517,0.04644347994360434,0.03493912122816305,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,hspe,MeanRatio_top25,Excit,0.44800224602447475,0.23132639203259395,0.6341979883536263,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,hspe,MeanRatio_top25,Inhib,0.25041740155526726,0.08547811903906229,0.04976177871889889,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,hspe,MeanRatio_top25,Micro,0.03015002073990754,0.037706707852901235,0.024880889359449446,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,Br2720_post,AN00000906,Br2720,Post,Cyto,hspe,MeanRatio_top25,OligoOPC,0.11343563012695465,0.12323915532713764,0.21334039174166225,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,Bisque,MeanRatio_top25,Astro,0.03549479843756892,0.09357808310065518,0.04287983059820011,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,Bisque,MeanRatio_top25,EndoMural,0,0.04644347994360434,0.03493912122816305,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,Bisque,MeanRatio_top25,Excit,0.2833673962917379,0.23132639203259395,0.6341979883536263,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,Bisque,MeanRatio_top25,Inhib,0.2870070454282075,0.08547811903906229,0.04976177871889889,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,Bisque,MeanRatio_top25,Micro,0.0030399612077646604,0.037706707852901235,0.024880889359449446,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.39109079863472124,0.12323915532713764,0.21334039174166225,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,hspe,MeanRatio_top25,Astro,0.02436924152046063,0.09357808310065518,0.04287983059820011,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,hspe,MeanRatio_top25,EndoMural,0.1370770587062671,0.04644347994360434,0.03493912122816305,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,hspe,MeanRatio_top25,Excit,0.474330571631824,0.23132639203259395,0.6341979883536263,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,hspe,MeanRatio_top25,Inhib,0.24984001071685635,0.08547811903906229,0.04976177871889889,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,hspe,MeanRatio_top25,Micro,0.019730250073522925,0.037706707852901235,0.024880889359449446,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,Br2720_post,AN00000906,Br2720,Post,Nuc,hspe,MeanRatio_top25,OligoOPC,0.09465286735106894,0.12323915532713764,0.21334039174166225,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Bulk,Br2743_ant,AN00000906,Br2743,Ant,Bulk,Bisque,MeanRatio_top25,Astro,0.05814264910413153,0.5187432812012345,0.1443806398687449,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,Br2743_ant,AN00000906,Br2743,Ant,Bulk,Bisque,MeanRatio_top25,EndoMural,0,0.10070395672226654,0.04101722723543889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,Br2743_ant,AN00000906,Br2743,Ant,Bulk,Bisque,MeanRatio_top25,Excit,0.2201727267224194,0.1719408013476116,0.20385561936013125,RiboZeroGold,Total,RiboZeroGold_Total
