genesymbols	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
ESF1	1	1	19.5339476006472	1	1	1	1	1
ESM1	1	1	64.542090481038	1	1	1	1	1
ESPL1	1	1	1	1	1	1	1	1
ESPN	1	1	1	1	1	1	1	1
ESPNL	1	1	1	1	1	1	1	1
ESPNP	1	1	1	1	1	1	1	1
ESR1	1	1	1	1	1	1	1	1
ESR2	1	1	1	1	1	1	1	1
ESRG	1	20.0723900964352	1	33.4064977237269	29.2632748071672	20.1199101833645	50.1808764351148	28.754038213141
ESRP1	37.8782672198237	1	1	1	1	1	1	1
ESRP2	1	1	1	1	1	1	1	1
ESRRA	1	1	26.1041222928133	1	1	1	1	1
ESRRB	1	1	1	1	1	1	1	1
ESRRG	1	1	1	1	1	1	1	1
ESX1	1	1	1	1	1	1	1	1
ESYT1	37.2233406493672	78.885297429684	95.0733916846795	143.881774731775	1	43.6166202700972	167.16746533207	52.0794431261823
ESYT2	17.3537603163663	1	21.9584020520395	33.5757991857552	41.486902159484	1	28.1776974173013	14.9011133685349
ESYT3	1	1	1	1	1	1	1	1
ETAA1	1	1	1	1	1	1	1	1
ETF1	58.1959052303217	28.8763445477821	49.6597548608744	40.1239776117378	80.2419756662846	26.0125603809387	49.9047860861666	24.655265853484
ETFA	98.5393814361965	149.101756256715	143.752281760472	129.080154613508	106.148449524374	54.7494936471921	142.746997559754	89.1515361620695
ETFB	104.595979978051	107.328067981754	152.9260389224	172.357393857694	330.751369305304	167.087660512743	116.992226320709	94.3689061006221
ETFDH	16.8818322047081	1	19.0440226985484	1	1	1	1	1
ETHE1	90.720902215926	61.8549151289144	117.596457265207	74.5727805141651	1	101.32449940765	108.309466269491	1
ETNK1	85.0633606883563	75.3870481574958	32.5515031331987	122.281506887644	20.1666393555647	77.9576951648291	92.793874590026	78.7654352842928
ETNK2	42.0631434902035	1	1	1	1	1	1	1
ETS1	1	76.4767752614496	1	127.653566899378	126.494894870332	1	129.49474256733	35.3802739398099
ETS2	1	118.216878841949	14.6398832923036	1	1	55.2733313240883	1	1
ETV1	16.0724857653239	1	1	1	1	1	1	1
ETV2	1	1	1	1	1	1	1	1
ETV3	23.2647840118265	1	1	1	1	1	1	1
ETV3L	1	1	1	1	1	1	1	1
ETV4	72.5269792196958	1	1	1	1	1	1	1
ETV5	96.8356065415543	1	19.0278228339266	1	1	82.4203310479505	1	1
ETV6	1	21.6744232822583	1	1	1	31.9127153224448	1	1
ETV7	1	1	1	1	1	1	1	1
EVA1A	52.5402768563766	1	51.6524908734398	1	1	1	1	1
EVA1B	1	1	15.9274041852335	1	1	1	1	1
EVA1C	1	1	1	1	1	1	1	1
EVC	1	1	1	1	1	1	1	1
EVC2	1	1	1	1	1	1	1	1
EVI2A	1	1	1	127.834729115012	82.7268326442378	87.0498438938886	184.0096442529	77.6097642309543
EVI2B	1	1	1	299.885537308174	333.346761494918	265.306480356441	300.39903813888	209.646177779451
EVI5	15.277527677646	29.154996565461	17.34934005057	1	1	1	1	1
EVI5L	1	1	1	1	1	1	1	1
EVL	1	1	1	198.235375075185	154.809551707545	43.2693364788346	140.184278178415	52.2020280087247
EVPL	1	1	1	1	1	1	1	1
EVPLL	1	1	1	1	1	1	1	1
EVX1	1	1	1	1	1	1	1	1
EVX2	1	1	1	1	1	1	1	1
EWSR1	300.460658239885	274.106385408344	202.886785398181	305.584974085485	399.640069738896	97.5024595473466	279.510342023229	199.578208778706
EXD1	1	1	1	20.6188322545621	22.531195984285	1	19.9457087041507	20.072015512975
EXD2	1	1	1	1	1	1	1	1
EXD3	1	1	1	1	1	1	1	1
EXO1	1	1	1	1	1	1	1	1
EXO5	1	1	23.1918536106044	1	1	1	29.0542075430884	1
EXOC1	18.1687567113931	1	25.0359447284819	45.9496328430708	1	1	40.3269319023325	1
EXOC2	24.1243101861283	33.6880592558112	16.1139616574804	44.564520903233	1	1	56.8527096352025	1
EXOC3	32.9411805972757	41.2243297741919	1	1	1	1	1	1
EXOC3L1	1	65.1682242533087	1	1	1	1	1	1
EXOC3L2	1	1	1	17.25257821043	10.2339555433891	1	14.6456998245303	14.8675800246566
EXOC3L4	1	1	1	1	1	1	1	1
EXOC4	74.6351276660471	90.6415962608214	64.54863375745	101.177090193249	1	29.5542315090408	134.882080455021	129.742159949915
EXOC5	1	14.1969773635712	32.9026328349182	1	21.9549943193228	1	1	1
EXOC6	1	31.057845609858	1	1	1	25.6813079644447	1	1
EXOC6B	1	1	23.6226859043025	1	1	1	1	1
EXOC7	38.5351448619907	63.6210962697131	31.6574968563444	53.6569819533418	1	20.2806667251042	42.2634865799865	34.9972703908499
EXOC8	1	1	1	1	1	1	1	1
EXOG	1	25.8636117153602	24.8832480235071	1	1	1	1	1
EXOSC1	35.8178139722114	26.7551441301287	78.6406190869872	47.5440682971928	1	26.8895051310677	1	1
EXOSC10	147.306350331541	74.547552622422	98.4445409615631	100.709227068098	73.0478977277921	1	94.6829397013595	97.1740964492309
EXOSC2	31.4543167517865	1	19.3093328351145	26.0269445795325	1	1	22.8964596721262	31.3663715383091
EXOSC3	41.8369998920521	1	41.4870756680864	47.6573609515529	1	1	1	1
EXOSC4	162.329604888559	1	30.1939871201494	1	211.715129943822	33.9451696247586	1	74.6661583913512
EXOSC5	80.9369604827073	1	14.6676822718128	1	1	1	1	1
EXOSC6	17.4247450660412	27.7317317034325	14.7384381702335	47.494596897296	31.8018435186711	14.6288078717035	53.4329601938348	54.008149990915
EXOSC7	73.5128183323508	1	50.8534916397902	103.840417176015	63.8008344399543	1	1	1
EXOSC8	45.4897314119943	35.2310396326503	75.6793072056128	1	1	1	58.4440240446776	1
EXOSC9	36.0254800942673	24.1451196670627	83.5235459049212	109.246008704799	101.937493030094	1	63.7693991684484	1
EXPH5	1	1	1	11.4252928514236	12.2574504271559	1	12.146903683262	11.9754800228129
EXT1	1	1	34.1333171337933	1	1	1	1	1
EXT2	42.48409383267	132.371927805672	107.109357736998	1	1	1	1	1
EXTL1	46.0751984849882	1	1	1	1	1	1	1
EXTL2	32.8534594412818	1	24.8568929064052	1	1	1	1	1
EXTL3	1	25.8047990460433	19.0461635088769	1	1	1	1	1
EYA1	20.6918614952778	1	1	1	1	1	1	1
EYA2	1	1	1	1	1	1	1	1
EYA3	36.4450025703846	1	33.1736222690814	53.3886386982523	13.9589100968268	1	26.0997419858979	31.689324650664
EYA4	1	1	1	1	1	1	1	1
EYS	1	1	1	1	1	1	1	1
EZH1	1	1	19.3581438141017	1	124.844662950595	1	1	1
EZH2	21.2904161623812	1	32.4187381219837	41.1970974520608	25.2955744932817	1	1	1
EZR	52.9613468203626	102.547044403364	89.8675137902692	498.537138910411	382.463105447765	79.4224441181281	438.821516480525	566.972090935494
F10	1	1	1	1	1	1	1	1
F11	1	1	1	1	1	1	1	1
F11R	1	71.5637442938366	1	28.7968409101834	30.5215707029898	14.2011865733703	14.8416389409352	29.1089836415623
F12	1	1	1	1	1	1	1	1
F13A1	1	1	1	1	1	668.80842457134	1	1
F13B	1	1	1	1	1	1	1	1
F2	1	1	1	1	1	1	1	1
F2R	81.5651851034555	94.0683796156528	168.348130706578	180.885744736908	362.670264131812	1	155.614299095892	1
F2RL1	1	1	1	1	1	1	1	1
F2RL2	1	1	38.3487515015929	1	1	1	1	1
F2RL3	1	98.3086590692155	1	10.7114936333775	77.9640159812185	1	14.796653072409	15.2214712982313
F3	1	1	311.190733089304	1	14.0638063815499	1	1	1
F5	1	1	1	1	1	1	1	1
F7	1	1	1	1	1	1	1	1
F8	1	166.206979486885	1	1	1	1	1	1
F8A1	1	1	1	1	1	1	1	1
F8A2	1	1	1	1	1	1	1	1
F8A3	1	1	1	1	1	1	1	1
F9	1	1	1	1	1	1	1	1
FA2H	1	1	1	1	1	1	1	1
FAAH	1	1	1	1	1	1	1	1
FAAH2	1	1	1	1	1	1	76.2865478998824	1
FABP1	1	1	1	1	1	1	1	1
FABP12	1	1	1	1	1	1	1	1
FABP2	1	1	1	1	1	1	1	1
FABP3	1	1	1	1	1	44.321552652669	1	1
FABP4	1	2842.78523900299	1	1	1	1	1	1
FABP5	221.109739752507	2221.76976860811	234.619096911982	239.034574288156	1	188.367019647738	219.972798869832	1
FABP5P3	1	1	1	1	1	1	1	1
FABP6	1	1	1	1	1	1	1	1
FABP7	1	1	1	1	1	1	1	1
FABP9	1	1	1	1	1	1	1	1
FADD	25.6754277640803	56.9471457607893	69.8179272167983	1	92.8661455552447	1	1	1
FADS1	43.2686769673388	1	89.3381684830993	1	1	1	1	1
FADS2	22.9540761109088	1	117.610682433519	1	1	1	1	1
FADS3	1	1	44.862258910553	1	1	1	1	29.675099595492
FADS6	1	1	1	1	9.53034965897367	1	12.7689351210423	14.9993242734286
FAF1	1	1	1	1	1	1	1	1
FAF2	30.8529766908437	37.8442379948252	32.4849145716035	1	1	24.1781068870718	1	1
FAH	23.3028219128247	1	30.9096155505984	1	1	1	1	1
FAHD1	41.323964386408	1	48.3930939848504	1	1	1	1	1
FAHD2A	41.4150846934242	1	36.7630827651266	1	1	37.3665849296134	1	1
FAHD2B	43.9979738307516	1	1	1	1	1	1	1
FAHD2CP	20.5686584060415	1	1	1	1	1	1	1
FAIM	1	1	51.1756666083083	1	1	1	1	1
FAIM2	1	1	1	1	1	1	1	1
FAIM3	24.493828349617	1	1	240.679759167466	116.387933488231	1	259.835975100146	454.116354382866
FAM101A	1	1	1	1	1	1	1	1
FAM101B	1	1	21.666317189797	1	1	1	1	1
FAM102A	62.9408824339782	95.4513351516988	25.1708772386665	73.4421223747149	1	1	114.733369404755	106.031425878562
FAM102B	1	1	1	1	1	1	1	1
FAM103A1	52.478135601698	1	40.7981643888007	54.4663149434473	1	1	51.4568957446273	1
FAM104A	37.0533852304197	69.1593787676877	36.290297925076	144.756398826439	1	1	92.8029859150938	43.8810184624219
FAM104B	1	1	1	1	1	1	1	1
FAM105A	1	1	1	1	34.1405050703339	26.0263638058364	1	1
FAM105B	1	1	1	1	1	1	1	1
FAM106A	1	1	1	1	9.61492267292788	1	13.6120478441151	16.4915613248936
FAM106CP	1	1	1	1	1	1	1	1
FAM107A	1	1	1	1	1	1	1	1
FAM107B	1	19.2516017737244	1	54.4736070120309	6.56656287568728	1	62.43542032384	1
FAM108A1	1	1	1	1	154.432134806538	1	1	1
FAM108B1	1	59.0799931473187	1	1	1	1	1	1
FAM108C1	1	1	1	1	1	1	1	1
FAM109A	1	1	1	1	1	1	1	1
FAM109B	23.7749708657044	1	33.2690812384818	1	1	1	1	1
FAM110A	1	1	1	1	63.9187888413725	1	1	1
FAM110B	1	1	10.0781768579175	1	1	1	1	1
FAM110C	1	1	1	1	1	1	1	1
FAM110D	1	1	1	1	1	1	1	1
FAM111A	19.6071791563897	60.6476358817321	58.1238218670389	64.9643939740259	167.475084361202	41.3114490876478	54.3947899763097	54.4503355650046
FAM111B	1	35.1862440099073	20.2359725514055	1	1	1	1	35.5471119041973
FAM114A1	49.6638690599024	68.5886904965442	152.620517581541	15.395054629861	14.9760886530337	24.3253165816355	16.9398781058439	21.4104862451989
FAM114A2	18.3712786535773	49.6555820237843	1	1	161.588619871741	1	1	1
FAM115A	21.8267342292929	34.9598764228744	26.5923193803084	1	1	1	1	1
FAM115C	1	1	1	36.5360202079362	1	1	38.603232587348	39.8966200241201
FAM117A	1	1	1	1	1	1	1	1
FAM117B	1	1	1	1	10.5753332371918	1	1	44.4255258376342
FAM118A	1	1	1	57.8180772383079	25.2044799946183	1	52.9133591918126	1
FAM118B	25.892427847468	1	25.3419476512394	1	1	1	1	1
FAM120A	22.4562768225797	32.1973313389999	32.1115886670426	35.941215332789	1	24.1119833927369	35.4443843981523	1
FAM120AOS	1	1	20.4376196099208	1	1	1	1	1
FAM120B	27.1948926657667	69.8806701621194	43.9442242942011	61.0834380764366	265.36145179604	27.2457733027539	99.1267139814728	79.1329394858019
FAM120C	1	1	1	1	1	1	1	1
FAM122A	1	1	1	1	1	1	1	1
FAM122B	1	1	1	1	1	1	1	1
FAM122C	14.036600632533	19.8496488322335	1	32.5889214247983	10.5522185881795	1	43.1887477522272	34.0653719385516
FAM124A	1	1	1	1	1	1	1	1
FAM124B	1	1	1	1	1	1	1	1
FAM126A	25.8660162294584	15.688439115572	41.5544562947023	1	1	1	1	1
FAM126B	13.3594279086686	1	1	31.6323984353476	24.7619726076643	1	27.2923600339831	18.7438154696275
FAM127A	217.809841577056	110.031330467263	278.185834480435	62.6149689734342	1	45.540905988491	1	1
FAM127B	164.426660727552	65.2683086730388	167.52642778319	1	16.2574319337138	25.0524710998043	1	1
FAM127C	18.53635531419	1	45.4546705390642	1	1	1	1	1
FAM129A	1	1	20.351113192652	43.9669714345658	11.4353255416849	20.9934931726148	28.5271560544135	1
FAM129B	1	1	16.5209826195913	1	1	1	1	1
FAM129C	1	1	1	1	1	1	1	169.604081304155
FAM131A	20.9401459876584	37.5090127306076	20.8561188900026	1	1	1	1	1
FAM131B	1	1	1	1	1	1	1	1
FAM131C	1	1	1	1	1	1	1	1
FAM132A	1	1	1	1	1	1	1	1
FAM133A	1	1	1	1	1	1	1	1
FAM133B	1	1	1	1	1	1	1	1
FAM133CP	1	1	1	1	1	1	1	1
FAM133DP	15.8952848147135	42.0256859904239	20.3087176824303	42.055504922116	28.6843315751824	1	26.5070936005097	23.1776454454948
FAM134A	17.9726907500067	1	17.9269678379351	23.9890915498421	1	30.2860004347279	17.5407432888977	1
FAM134B	1	1	1	1	1	1	1	1
FAM134C	55.5436971147462	17.8390444415364	35.0893317971398	76.7325115477674	78.7168105604842	38.0946014210103	100.153237783755	81.2111364310797
FAM135A	1	1	1	1	1	1	1	1
FAM135B	1	1	1	1	1	1	1	1
FAM136A	54.0786727918877	1	88.960577136015	72.5723351709673	115.23231006433	39.4813008358391	1	1
FAM138A	1	1	1	1	1	1	1	1
FAM138B	1	1	1	1	1	1	1	1
FAM138C	1	1	1	1	1	1	1	1
FAM138D	1	1	1	1	1	1	1	1
FAM138E	1	1	1	1	1	1	1	1
FAM138F	1	1	1	1	1	1	1	1
FAM13A	1	1	1	1	1	1	1	1
FAM13A.AS1	1	1	1	1	1	1	1	1
FAM13B	14.4849160190775	1	15.1916538927255	1	31.3889736777395	1	34.1667271919104	36.4147199525487
FAM13C	1	1	1	1	1	1	1	1
FAM149A	1	1	1	1	1	1	1	1
FAM149B1	1	1	1	1	1	1	1	1
FAM150A	1	1	1	1	1	1	1	1
FAM150B	1	1	1	1	1	1	1	1
FAM151A	1	1	1	1	1	1	1	1
FAM151B	1	1	1	1	1	1	1	1
FAM153A	1	1	1	1	1	1	1	1
FAM153B	1	1	1	1	1	1	1	1
FAM153C	1	1	1	28.082839879234	26.0355685954012	15.0512168149092	30.624520454228	38.7837026488538
FAM154A	1	1	1	1	1	1	1	1
FAM154B	1	1	1	1	1	1	1	1
FAM155A	1	1	1	1	1	1	1	1
FAM155B	1	1	1	1	1	1	1	1
FAM156A	44.9459020012842	23.4154304033635	77.7695741607506	1	1	45.3414725379021	1	1
FAM156B	1	1	1	1	1	1	1	1
FAM157A	1	1	1	1	1	1	1	1
FAM157B	1	1	1	1	1	1	1	1
FAM159A	1	1	1	1	1	1	1	1
FAM159B	1	1	1	1	1	1	1	1
FAM160A1	1	1	1	1	1	1	1	1
FAM160A2	1	1	1	1	1	1	1	1
FAM160B1	1	1	35.0129576973824	37.9397581668978	1	1	36.8655936713983	1
FAM160B2	23.9460218007394	83.5091315476596	31.4230656401981	1	1	1	1	1
FAM161A	1	1	1	1	19.6240970915229	1	1	1
FAM161B	1	1	1	1	1	1	1	1
FAM162A	146.519624691947	1	40.1367700117411	49.6000862328779	1	63.9974758873515	114.885322122686	53.7054727772211
FAM162B	1	38.8692673814662	1	1	1	1	1	1
FAM163A	1	1	1	1	1	1	1	1
FAM163B	1	1	1	1	1	1	1	1
FAM166A	1	1	1	1	1	1	1	1
FAM166B	1	1	1	1	1	1	1	1
FAM167A	1	1	1	1	1	1	1	1
FAM167B	75.8148336818367	1	1	1	1	1	1	1
FAM168A	1	1	1	1	1	1	1	1
FAM168B	25.6087062221493	22.1607650498066	26.6014067243866	1	16.082827640273	1	1	1
FAM169A	1	1	1	1	1	1	1	1
FAM169B	1	1	1	1	1	1	1	1
FAM170A	1	1	1	1	1	1	1	1
FAM170B	1	1	1	1	1	1	1	1
FAM170B.AS1	1	1	1	1	1	1	1	1
FAM171A1	1	94.1919363405162	14.5032175103014	1	1	1	1	1
FAM171A2	1	1	1	1	1	1	1	1
FAM171B	1	76.7839111152928	24.9344764995573	1	1	1	1	1
FAM172A	1	1	16.7209638225131	18.8353897367015	1	1	1	28.9917578383533
FAM172BP	1	1	1	1	1	1	1	1
FAM173A	20.0646799920248	1	84.8060564176613	1	1	1	1	1
FAM173B	1	36.7537985003488	1	1	1	1	1	1
FAM174A	34.5201836030806	45.0636937452705	41.1626352951287	1	81.8058482197572	1	1	1
FAM174B	38.168080923189	97.6277327215218	1	1	1	1	1	1
FAM175A	1	1	20.4841745686285	1	1	1	1	1
FAM175B	1	1	10.6242875591072	1	1	1	1	1
FAM177A1	37.5553347795023	41.8416246528431	55.1800284354666	45.1500502169864	31.9217529563512	24.3662596852206	40.5348658493855	25.7111195786841
FAM177B	1	1	1	1	1	1	1	1
FAM178A	17.5754047406368	20.3178737195504	15.7702211313693	46.6110638441642	78.0120107373951	24.3451468157072	1	1
FAM178B	20.2747102537164	1	1	1	1	1	1	1
FAM179A	1	1	1	1	1	1	1	1
FAM179B	1	1	1	1	1	1	1	1
FAM180A	1	1	57.3021934092645	1	1	1	1	1
FAM180B	1	1	1	1	1	1	1	1
FAM181A	1	1	1	1	1	1	1	1
FAM181A.AS1	1	1	1	1	1	1	1	1
FAM181B	1	1	1	1	1	1	1	1
FAM182A	1	1	1	1	1	1	1	1
FAM182B	1	1	1	1	1	1	1	1
FAM183A	1	1	1	1	1	1	1	1
FAM183B	1	1	1	1	1	1	1	1
FAM184A	1	1	1	1	1	1	1	1
FAM184B	1	1	1	1	1	1	1	1
FAM185A	1	1	1	1	1	1	1	1
FAM186A	1	1	1	1	1	1	1	1
FAM186B	1	1	1	1	1	1	1	1
FAM187B	1	1	1	1	1	1	1	1
FAM188A	26.1060702687112	49.7478167326006	56.2220389491154	1	43.3630415346218	1	1	1
FAM188B	1	20.7900946688056	1	1	1	1	1	1
FAM189A1	1	1	1	1	1	1	1	1
FAM189A2	1	23.8480295785775	1	1	1	1	1	1
FAM189B	1	1	1	1	1	1	1	1
FAM192A	34.566563789529	32.9621434306537	70.4801958593545	45.193677353808	75.2643577508672	53.6269607157088	40.9786798128809	52.7156363903497
FAM193A	1	1	1	1	33.1411287872643	1	1	1
FAM193B	1	1	1	1	1	1	1	1
FAM194A	1	1	1	1	1	1	1	1
FAM194B	1	1	1	1	1	1	1	1
FAM195A	26.1952669734098	1	1	1	1	72.8846469145912	1	1
FAM195B	141.538264160935	146.469052587988	134.521329154279	105.964547980299	155.070848899351	83.8542040158988	93.5067715989275	63.6277374029376
FAM196A	1	1	1	1	1	1	1	1
FAM196B	1	1	1	1	1	1	1	1
FAM197Y2	1	1	1	1	1	1	1	1
FAM197Y5	1	1	1	1	1	1	1	1
FAM198A	1	1	1	1	1	1	1	1
FAM198B	18.1223146164116	33.3396905011561	64.9622517265687	1	1	33.0152324795382	1	1
FAM199X	1	1	1	1	1	1	1	1
FAM19A1	1	1	1	1	1	1	1	1
FAM19A2	1	1	1	1	1	1	1	1
FAM19A3	1	1	1	1	1	1	1	1
FAM19A4	1	1	1	1	1	1	1	1
FAM19A5	1	1	1	1	1	1	1	1
FAM200A	1	1	1	1	1	1	1	1
FAM200B	11.7667496848678	28.0229067829692	30.5333478061159	1	146.347498469094	1	1	1
FAM201A	1	1	1	1	1	1	1	1
FAM203A	1	1	1	1	1	1	1	1
FAM204A	17.7881933967514	27.1713977945535	39.8445075451093	34.1663982899355	164.715972878357	31.8768665503441	41.7961320673277	17.6359417100032
FAM205A	1	1	1	1	1	1	1	1
FAM205B	1	1	1	1	1	1	1	1
FAM206A	29.0179415890517	1	1	1	1	1	1	1
FAM207A	15.964915236754	1	1	1	1	1	1	1
FAM208A	1	17.9553334679958	12.8358988975636	1	13.9544907924427	1	24.2331406587774	31.7093010398559
FAM208B	1	1	1	1	1	1	1	1
FAM209A	1	1	1	1	1	1	1	1
FAM209B	1	1	1	1	1	1	1	1
FAM20A	1	1	1	1	1	16.7099722914138	1	1
FAM20B	15.8033590571796	1	12.6246487348616	1	1	1	1	1
FAM20C	1	1	30.2157824053027	1	1	29.9086479903528	1	1
FAM210A	107.062388098921	1	19.9966588944218	1	1	1	1	1
FAM210B	36.6752603877416	1	14.5575757041934	22.9251735305807	25.8466437478941	1	31.0125658135342	19.3964497409467
FAM211A	1	1	1	1	1	1	1	1
FAM211B	1	1	1	1	1	1	1	1
FAM212A	1	1	1	1	1	1	1	1
FAM212B	1	1	1	1	1	1	1	1
FAM213A	65.4162843121938	168.448872306206	1	32.5555002447269	1	58.3033273317074	18.6668204452714	37.5184482934591
FAM213B	24.2041158972998	68.9472450961215	37.5690103543151	1	1	1	1	1
FAM214A	1	1	1	1	1	1	1	64.2033229903861
FAM214B	1	1	22.0466795036746	1	1	1	1	1
FAM215A	1	37.6153164484165	1	1	1	1	1	1
FAM216A	1	1	24.2632612820959	1	1	1	1	1
FAM216B	1	1	1	1	1	1	1	1
FAM217A	1	1	1	1	1	1	1	1
FAM217B	13.2936754902789	1	9.80631221245328	20.0735383875165	7.07432781068852	16.4379324384141	28.0601288195568	35.3895171857374
FAM218A	1	1	1	1	1	1	1	1
FAM219A	1	1	1	1	1	1	1	1
FAM219B	19.4416001648801	57.80092629768	35.8462737180089	1	1	1	1	1
FAM21A	1	1	1	1	1	1	1	1
FAM21B	1	22.6601631047682	17.6554050867164	1	1	1	1	1
FAM21C	1	27.5373221863007	18.7239288717055	1	1	20.9787531329301	41.0050825900221	27.9678423261552
FAM220A	1	1	1	1	1	1	1	1
FAM221A	1	1	1	1	1	1	1	1
FAM221B	1	1	1	1	1	1	1	1
FAM222A	1	1	1	1	1	1	1	1
FAM222A.AS1	1	1	1	1	1	1	1	1
FAM222B	34.7047550793218	22.9262750110553	1	37.3125303546111	1	1	1	1
FAM223A	1	1	1	1	1	1	1	1
FAM223B	1	1	1	1	1	1	1	1
FAM224A	1	1	1	1	1	1	1	1
FAM224B	1	1	1	1	1	1	1	1
FAM225A	1	1	1	1	1	1	1	1
FAM225B	1	1	1	1	1	1	1	1
FAM226A	1	1	1	1	1	1	1	1
FAM226B	1	1	1	1	1	1	1	1
FAM227A	1	1	1	10.5612347446752	1	1	9.77759330634288	14.1357916608055
FAM227B	1	1	1	1	1	1	1	1
FAM228A	1	1	1	1	1	1	1	1
FAM228B	1	1	1	1	1	1	1	1
FAM229A	1	1	1	1	1	1	1	1
FAM229B	17.0018698774665	1	1	1	1	1	1	1
FAM22A	1	1	1	1	1	1	1	1
FAM22D	1	1	1	1	1	1	1	1
FAM22F	1	1	1	1	1	1	1	1
FAM22G	1	1	1	1	1	1	1	1
FAM24A	1	1	1	1	1	1	1	1
FAM24B	1	1	1	1	1	1	1	1
FAM24B.CUZD1	1	1	1	1	1	1	1	1
FAM25A	1	1	1	1	1	1	1	1
FAM25B	1	1	1	1	1	1	1	1
FAM25C	1	1	1	1	1	1	1	1
FAM25G	1	1	1	1	1	1	1	1
FAM26D	1	1	1	1	1	1	1	1
FAM26E	1	1	30.258715795258	1	1	1	1	1
FAM26F	1	1	1	1	1	794.734029329912	1	1
FAM27A	1	1	1	1	1	1	1	1
FAM27B	1	1	1	1	1	1	1	1
FAM27C	1	1	1	1	1	1	1	1
FAM27L	1	1	1	1	1	1	1	1
FAM32A	156.15902225581	161.818378626022	177.672883527522	199.844709550342	270.709724506344	96.618575212508	114.640027261019	103.25332934149
FAM35A	1	1	25.0624362236239	1	40.0318839221626	1	1	1
FAM35BP	1	1	1	1	1	1	1	1
FAM35DP	1	1	1	1	1	1	1	1
FAM3A	19.4711963984326	1	21.8890866856528	1	1	1	1	1
FAM3B	43.7866208522295	1	1	1	1	1	1	1
FAM3C	52.0552163225524	33.7033967531265	44.3545471283416	1	1	1	1	36.1025845328861
FAM3D	1	1	1	1	1	1	1	1
FAM41AY1	1	1	1	1	1	1	1	1
FAM41AY2	1	1	1	1	1	1	1	1
FAM41C	1	1	1	1	1	1	1	1
FAM43A	1	58.8258228777873	15.2810815173668	1	1	1	1	1
FAM43B	1	1	1	1	1	1	1	1
FAM45A	42.7235969867047	1	57.0454777159453	1	1	1	1	1
FAM45B	1	1	1	1	1	1	1	1
FAM46A	15.4170553682741	1	65.6222446489014	1	1	24.6688811574427	1	1
FAM46B	1	1	1	1	1	1	1	1
FAM46C	1	1	1	126.76452660215	18.4317512886815	1	142.143051102982	149.025114713261
FAM46D	1	1	1	1	1	1	1	1
FAM47A	1	1	1	1	1	1	1	1
FAM47B	1	1	1	1	1	1	1	1
FAM47C	1	1	1	1	1	1	1	1
FAM47E	1	1	1	1	1	1	1	1
FAM47E.STBD1	1	1	1	1	1	1	1	1
FAM49A	1	40.3887504112315	1	1	1	37.1421192996124	1	56.1805764693418
FAM49B	39.1376956133607	1	29.84423072461	125.043027358074	341.541512378476	129.271733448989	135.756383006348	84.1434085585238
FAM50A	113.888609890063	55.2160115775947	138.213787403409	39.6365442465043	1	47.2128402289823	1	1
FAM50B	1	1	47.0421171555665	1	1	1	1	1
FAM53A	1	1	1	1	1	1	1	1
FAM53B	1	1	1	36.3199357232474	52.2095687392901	1	42.9994080418388	19.2948924413958
FAM53C	1	25.2403615201883	1	1	1	1	1	1
FAM57A	1	1	43.7089128624826	1	1	1	1	1
FAM57B	1	1	1	1	1	1	1	1
FAM58A	1	1	1	1	1	1	1	1
FAM5B	1	1	1	1	1	1	1	1
FAM5C	1	1	1	1	1	1	1	1
FAM60A	37.0345708978245	1	12.1083332139421	65.0499917179401	114.430124295227	1	80.529356994295	137.349747640799
FAM63A	35.6531248668503	1	1	1	1	1	1	1
FAM63B	31.5976546636848	1	22.0537205422306	26.2075669279496	35.5517657484321	19.8022394100723	25.877045555729	1
FAM64A	1	1	1	1	1	1	1	1
FAM65A	46.949381901846	99.8916603976203	117.483782883027	1	1	47.6786810217433	1	88.2133452413236
FAM65B	1	1	1	188.46882604954	131.868019632878	1	227.364162244676	239.271927652812
FAM65C	1	1	1	1	1	1	1	1
FAM66A	1	1	1	1	1	1	1	1
FAM66B	1	1	1	1	1	1	1	1
FAM66C	1	1	1	1	1	1	1	1
FAM66D	1	1	1	1	1	1	1	1
FAM66E	1	1	1	1	1	1	1	1
FAM69A	47.6683720280445	1	63.93759901503	85.3014608249016	1	1	1	82.5063742895424
FAM69B	1	1	1	1	1	1	1	1
FAM69C	1	1	1	1	1	1	1	1
FAM71A	1	1	1	1	1	1	1	1
FAM71B	1	1	1	1	1	1	1	1
FAM71C	1	1	1	1	1	1	1	1
FAM71D	1	1	1	1	1	1	1	1
FAM71E1	1	1	1	1	1	1	1	1
FAM71E2	1	1	1	1	1	1	1	1
FAM71F1	1	1	1	1	1	1	1	1
FAM71F2	1	1	1	1	1	1	1	1
FAM72A	1	1	1	1	1	1	1	1
FAM72B	1	1	1	1	1	1	1	1
FAM72D	1	1	1	1	1	1	1	1
FAM73A	19.3083053915744	20.25524592863	16.3927688438019	26.7790750919298	14.2648987175104	11.3986575747753	31.9224739969949	28.8219523871929
FAM73B	1	1	1	1	1	1	1	1
FAM74A1	1	1	1	22.5560493929823	23.9620728015003	1	28.3341010290791	31.1037450979432
FAM74A2	1	1	1	1	1	1	1	1
FAM74A3	1	1	1	1	1	1	1	1
FAM74A4	1	1	1	1	1	1	1	1
