"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"511","ENSG00000204054","hurdle",5.47240113285211e-09,-2.545619,-1.847675,0.697944,0.542
"396","ENSG00000171724","hurdle",6.26101741611788e-05,-0.8088358,-0.2352556,0.5735802,0.542
"377","ENSG00000169241","hurdle",4.95334212572181e-10,-2.678945,-1.973909,0.705036,0.542
"368","ENSG00000168077","hurdle",4.93792594587934e-09,-2.42358,-1.591425,0.832155,0.542
"184","ENSG00000130005","hurdle",7.03388347068884e-06,-1.801757,-1.256922,0.544835,0.542
"535","ENSG00000219665","hurdle",9.51518452508663e-06,-1.5483509,-0.9670652,0.5812857,0.541
"510","ENSG00000203950","hurdle",3.07170568428094e-07,-2.257933,-1.657691,0.600242,0.541
"594","ENSG00000248445","hurdle",7.08440012099045e-07,-1.968562,-1.299271,0.669291,0.54
"452","ENSG00000183889","hurdle",3.86447019681792e-12,-2.952795,-2.183692,0.769103,0.54
"439","ENSG00000180336","hurdle",7.92027517009334e-14,-3.027049,-2.183692,0.843357,0.54
"62","ENSG00000099992","hurdle",3.44228107700163e-09,-2.678945,-2.005923,0.673022,0.54
"558","ENSG00000232300","hurdle",1.5078475944342e-07,-2.382381,-1.772321,0.61006,0.539
"536","ENSG00000221843","hurdle",8.89717450568495e-15,-3.118805,-2.278267,0.840538,0.539
"520","ENSG00000206337","hurdle",1.64305740051623e-14,-3.065661,-1.995172,1.070489,0.539
"481","ENSG00000189221","hurdle",3.44069330398706e-09,-2.629902,-1.818954,0.810948,0.539
"562","ENSG00000233005","hurdle",1.72234528032364e-11,-2.295683,-0.69287,1.602813,0.538
"527","ENSG00000214309","hurdle",2.46216706637087e-11,-2.940782,-2.19595,0.744832,0.538
"314","ENSG00000159899","hurdle",2.82776256619022e-07,-2.457408,-1.838037,0.619371,0.538
"236","ENSG00000139266","hurdle",4.51086233152958e-06,-2.257933,-1.740552,0.517381,0.538
"30","ENSG00000068097","hurdle",1.88491212147196e-05,-1.623167,-1.119243,0.503924,0.538
"680","ENSG00000286470","hurdle",7.54389122433467e-16,-3.078764,-2.077823,1.000941,0.537
"624","ENSG00000255506","hurdle",1.57300932984847e-14,-3.132402,-2.252435,0.879967,0.537
"560","ENSG00000232732","hurdle",2.61956986269739e-15,-3.159988,-2.129787,1.030201,0.537
"498","ENSG00000197934","hurdle",1.42068875168919e-09,-2.719416,-1.857377,0.862039,0.537
"176","ENSG00000125843","hurdle",4.68961890723641e-08,-2.659127,-2.0222,0.636927,0.537
"43","ENSG00000079101","hurdle",3.890556894671e-11,-2.917053,-2.072164,0.844889,0.537
"683","ENSG00000286705","hurdle",1.33958105952278e-06,-2.2505,-1.666193,0.584307,0.536
"590","ENSG00000248165","hurdle",1.99523770685599e-11,-2.964908,-2.094937,0.869971,0.536
"330","ENSG00000162722","hurdle",5.62230262678806e-12,-3.014405,-2.208312,0.806093,0.536
"82","ENSG00000101997","hurdle",4.0633729486844e-09,-2.825857,-2.177602,0.648255,0.536
"542","ENSG00000225619","hurdle",6.11752854916344e-12,-3.065661,-2.284798,0.780863,0.535
"474","ENSG00000188672","hurdle",3.7957483236343e-09,-2.825857,-2.12392,0.701937,0.535
"223","ENSG00000137558","hurdle",3.16222502244401e-10,-2.917053,-2.135678,0.781375,0.535
"143","ENSG00000116273","hurdle",6.86234710922635e-07,-2.536552,-1.968642,0.56791,0.535
"17","ENSG00000048471","hurdle",4.49226782079676e-14,1.009782,1.579759,0.569977,0.535
"633","ENSG00000259560","hurdle",1.06852081945116e-13,-3.065661,-2.106461,0.9592,0.534
"617","ENSG00000253978","hurdle",3.06399304009937e-08,-2.740085,-2.083506,0.656579,0.534
"563","ENSG00000233044","hurdle",2.98626077749809e-11,-3.052675,-2.297949,0.754726,0.534
"427","ENSG00000177951","hurdle",2.55811905848673e-05,-2.2505,-1.740552,0.509948,0.534
"323","ENSG00000161847","hurdle",3.37334886571249e-07,-2.629902,-2.016754,0.613148,0.534
"565","ENSG00000233334","hurdle",6.63036241168349e-09,-2.882176,-2.220781,0.661395,0.533
"678","ENSG00000286198","hurdle",1.20315778791543e-13,-3.188112,-2.42204,0.766072,0.532
"657","ENSG00000273151","hurdle",2.23701582333442e-06,-2.610742,-2.000537,0.610205,0.532
"616","ENSG00000253741","hurdle",5.74029110942488e-06,-2.518585,-1.952954,0.565631,0.532
"596","ENSG00000248896","hurdle",2.03681850054703e-07,-2.719416,-2.044193,0.675223,0.532
"591","ENSG00000248174","hurdle",2.29775232882288e-12,-3.146129,-2.265293,0.880836,0.532
"531","ENSG00000215022","hurdle",2.25131984245748e-13,-3.188112,-2.42204,0.766072,0.532
"669","ENSG00000284240","hurdle",2.68120443882978e-16,-3.2911,-2.414858,0.876242,0.531
"642","ENSG00000261586","hurdle",5.08618668833656e-12,-3.118805,-2.465894,0.652911,0.531
"623","ENSG00000255418","hurdle",7.53922588475886e-09,-2.750532,-1.373898,1.376634,0.531
"585","ENSG00000245281","hurdle",4.31775471626246e-07,-2.782334,-2.183692,0.598642,0.531
"569","ENSG00000234660","hurdle",3.77897053055906e-16,-3.27593,-2.227057,1.048873,0.531
"555","ENSG00000228506","hurdle",1.92382011265288e-05,-2.492048,-1.973909,0.518139,0.531
"492","ENSG00000197415","hurdle",6.27219790885292e-08,-2.771655,-2.005923,0.765732,0.531
"374","ENSG00000168772","hurdle",0.00034313230964397,-0.63183205,-0.02110903,0.61072302,0.531
"347","ENSG00000164434","hurdle",2.14915664741741e-09,-2.989444,-2.271765,0.717679,0.531
"319","ENSG00000160949","hurdle",2.54334434429361e-09,-3.027049,-2.407713,0.619336,0.531
"202","ENSG00000133895","hurdle",9.33056048168332e-06,-2.509685,-1.973909,0.535776,0.531
"658","ENSG00000273164","hurdle",7.66046648475939e-15,-3.27593,-2.581742,0.694188,0.53
"619","ENSG00000254363","hurdle",2.61719420492562e-07,-2.803931,-2.23969,0.564241,0.53
"611","ENSG00000251867","hurdle",1.29235403200196e-08,-2.977124,-2.324617,0.652507,0.53
"518","ENSG00000205634","hurdle",9.96424901894121e-16,-3.2911,-2.480813,0.810287,0.53
"417","ENSG00000176160","hurdle",1.33256012625154e-07,-2.825857,-2.165499,0.660358,0.53
"325","ENSG00000161996","hurdle",9.00496884591525e-07,-2.782334,-2.233359,0.548975,0.53
"267","ENSG00000145945","hurdle",3.56156275883564e-08,-2.952795,-2.365567,0.587228,0.53
"694","ENSG00000288009","hurdle",1.25446558780832e-05,-2.601257,-2.038663,0.562594,0.529
"605","ENSG00000250493","hurdle",5.782721014683e-08,-2.940782,-2.284798,0.655984,0.529
"578","ENSG00000240288","hurdle",6.50802467895178e-11,-3.173981,-2.542083,0.631898,0.529
"573","ENSG00000236498","hurdle",1.38777949199266e-08,-3.001871,-2.414858,0.587013,0.529
"499","ENSG00000198081","hurdle",2.64597532600976e-06,-2.729713,-2.159485,0.570228,0.529
"490","ENSG00000197165","hurdle",1.1041825099643e-07,-2.940782,-2.331362,0.60942,0.529
"322","ENSG00000161277","hurdle",1.76211515359862e-06,-2.688956,-2.106461,0.582495,0.529
"311","ENSG00000159339","hurdle",1.94195965189572e-16,-3.306432,-2.581742,0.72469,0.529
"94","ENSG00000103995","hurdle",1.90984994679463e-05,-2.206691,-1.599543,0.607148,0.529
"685","ENSG00000286720","hurdle",2.74551111666108e-18,-3.321928,-2.565748,0.75618,0.528
"602","ENSG00000250091","hurdle",1.53107409011241e-06,-2.793092,-2.220781,0.572311,0.528
"537","ENSG00000221986","hurdle",7.69253351146382e-09,-3.065661,-2.379479,0.686182,0.528
"155","ENSG00000118292","hurdle",2.25293618557165e-06,-2.659127,-2.000537,0.65859,0.528
"639","ENSG00000260896","hurdle",3.63565300994892e-05,-2.457408,-1.906891,0.550517,0.527
"637","ENSG00000260077","hurdle",1.27871041909704e-08,-3.091988,-2.495889,0.596099,0.527
"410","ENSG00000174951","hurdle",1.78377604849497e-11,-3.231353,-2.589806,0.641547,0.527
"404","ENSG00000173457","hurdle",4.42677960355586e-05,-2.448876,-1.927182,0.521694,0.527
"393","ENSG00000171574","hurdle",1.27499281508842e-05,-2.518585,-1.989827,0.528758,0.527
"76","ENSG00000101412","hurdle",5.43692227242642e-10,-3.159988,-2.557816,0.602172,0.527
"626","ENSG00000257859","hurdle",1.07725702144107e-10,-3.202382,-2.451127,0.751255,0.526
"615","ENSG00000253726","hurdle",5.38801673836772e-11,-3.202382,-2.597916,0.604466,0.526
"613","ENSG00000253434","hurdle",4.01136696460655e-12,-3.246059,-2.214533,1.031526,0.526
"250","ENSG00000141434","hurdle",1.87231863803004e-06,-2.882176,-2.30457,0.577606,0.526
"621","ENSG00000254734","hurdle",8.08283053554522e-10,-3.173981,-2.429257,0.744724,0.525
"575","ENSG00000237365","hurdle",1.11766362883434e-05,-2.814853,-2.271765,0.543088,0.525
"496","ENSG00000197646","hurdle",7.19258537634224e-07,-2.952795,-2.324617,0.628178,0.525
"475","ENSG00000188739","hurdle",1.00171393153529e-06,-3.001871,-2.465894,0.535977,0.525
"412","ENSG00000175311","hurdle",7.29767460162562e-12,-3.260917,-2.630818,0.630099,0.525
"362","ENSG00000167447","hurdle",2.96689520197954e-06,-2.940782,-2.414858,0.525924,0.525
"334","ENSG00000163040","hurdle",3.10384776705165e-08,-3.078764,-2.549928,0.528836,0.525
"329","ENSG00000162650","hurdle",2.72818029021106e-05,-2.659127,-2.147532,0.511595,0.525
"113","ENSG00000108556","hurdle",2.61603802019335e-06,-2.905333,-2.351787,0.553546,0.525
"597","ENSG00000249109","hurdle",4.5580618479154e-10,-3.231353,-2.647555,0.583798,0.524
"341","ENSG00000164051","hurdle",1.88475416118357e-06,-2.989444,-2.465894,0.52355,0.524
"667","ENSG00000283235","hurdle",1.84722632965408e-08,-3.159988,-2.518801,0.641187,0.523
"643","ENSG00000262810","hurdle",1.09992288501082e-06,-3.039805,-2.488331,0.551474,0.523
"598","ENSG00000249492","hurdle",3.23869977662955e-05,-2.836946,-2.252435,0.584511,0.523
"394","ENSG00000171700","hurdle",6.12548745458769e-07,-3.091988,-2.589806,0.502182,0.523
"365","ENSG00000167608","hurdle",1.17468937843804e-06,-3.052675,-2.511123,0.541552,0.523
"328","ENSG00000162591","hurdle",2.09881013114387e-07,-3.118805,-2.606072,0.512733,0.523
"655","ENSG00000272746","hurdle",3.86051967030865e-08,-3.173981,-2.622522,0.551459,0.522
"632","ENSG00000259146","hurdle",3.39749528579802e-06,-2.989444,-2.473334,0.51611,0.522
"606","ENSG00000250582","hurdle",7.95449548560688e-07,-3.078764,-2.52652,0.552244,0.522
"93","ENSG00000103966","hurdle",6.2545088438021e-05,-2.836946,-2.291359,0.545587,0.522
"691","ENSG00000287379","hurdle",2.11658592075062e-09,-3.260917,-2.698963,0.561954,0.521
"682","ENSG00000286583","hurdle",6.10975218848164e-10,-3.27593,-2.743248,0.532682,0.521
"627","ENSG00000258081","hurdle",8.96293369697765e-06,-2.952795,-2.214533,0.738262,0.521
"571","ENSG00000235885","hurdle",6.32324301923515e-07,-3.091988,-2.549928,0.54206,0.521
"524","ENSG00000214128","hurdle",2.64716420631205e-08,-3.216795,-2.681623,0.535172,0.521
"508","ENSG00000203706","hurdle",7.2164619196843e-09,-3.231353,-2.698963,0.53239,0.521
"692","ENSG00000287413","hurdle",3.96004539034608e-07,-3.132402,-2.393527,0.738875,0.52
"477","ENSG00000188869","hurdle",3.20912121743061e-08,-3.231353,-2.681623,0.54973,0.52
"447","ENSG00000182511","hurdle",1.67318635499155e-07,-3.202382,-2.690267,0.512115,0.52
"293","ENSG00000154274","hurdle",1.25670833806813e-05,-2.989444,-2.358661,0.630783,0.52
"222","ENSG00000137460","hurdle",0.00035755657374392,-2.709191,-2.208312,0.500879,0.52
"676","ENSG00000285876","hurdle",6.11871730510374e-09,-3.246059,-2.4438,0.802259,0.519
"600","ENSG00000249984","hurdle",1.26685190654822e-06,-3.159988,-2.655997,0.503991,0.519
"450","ENSG00000183484","hurdle",2.85869043884947e-07,-3.202382,-2.698963,0.503419,0.519
"321","ENSG00000161270","hurdle",8.95055949597032e-06,-3.091988,-2.549928,0.54206,0.519
"670","ENSG00000284696","hurdle",6.88421157769458e-09,-3.2911,-2.734282,0.556818,0.518
"550","ENSG00000226985","hurdle",5.72869296203939e-10,-3.306432,-2.734282,0.57215,0.518
"609","ENSG00000251455","hurdle",9.26512004042095e-06,-3.188112,-2.681623,0.506489,0.517
"352","ENSG00000164935","hurdle",3.23025814016101e-11,-3.321928,-2.707712,0.614216,0.517
"595","ENSG00000248690","hurdle",0.00017465113705056,-2.940782,-2.338138,0.602644,0.516
"654","ENSG00000272736","hurdle",8.08478543416395e-05,-3.027049,-2.465894,0.561155,0.515
"385","ENSG00000170927","hurdle",0.000267519586467422,-3.039805,-2.480813,0.558992,0.515
"464","ENSG00000186439","hurdle",0.000476709954197806,-3.091988,-2.589806,0.502182,0.514
"297","ENSG00000155307","hurdle",0.000339740934266172,-3.091988,-2.589806,0.502182,0.514
"238","ENSG00000139354","hurdle",0.0022051152335032,-2.928869,-2.379479,0.54939,0.514
"650","ENSG00000267489","hurdle",0.000756215292251624,-3.078764,-2.365567,0.713197,0.513
"674","ENSG00000285835","hurdle",0.000173632767457856,-3.202382,-2.698963,0.503419,0.512
"502","ENSG00000198286","hurdle",0.00153269241055389,-3.078764,-2.480813,0.597951,0.512
"349","ENSG00000164756","hurdle",0.000850245755423514,-3.118805,-2.557816,0.560989,0.512
"634","ENSG00000259786","hurdle",0.186078496821076,-2.366225,-1.679039,0.687186,0.504
