"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"3562","ENSG00000198168","hurdle",0,-1.3072288,0.4091916,1.7164204,0.675
"3158","ENSG00000180817","hurdle",0,-0.6683971,0.723736,1.3921331,0.675
"2846","ENSG00000172247","hurdle",0,-1.8084132,0.1079686,1.9163818,0.675
"2825","ENSG00000171703","hurdle",0,-1.5647489,0.1006115,1.6653604,0.675
"2719","ENSG00000169507","hurdle",0,-1.6233908,0.9191826,2.5425734,0.675
"2620","ENSG00000167526","hurdle",0,0.03245512,1.13027193,1.09781681,0.675
"2461","ENSG00000164402","hurdle",0,-0.7788354,0.6579239,1.4367593,0.675
"1410","ENSG00000130226","hurdle",0,3.581168,4.509126,0.927958,0.675
"415","ENSG00000090530","hurdle",0,-1.0330434,0.8526319,1.8856753,0.675
"24","ENSG00000005486","hurdle",0,-1.023186,0.4373787,1.4605647,0.675
"4124","ENSG00000286592","hurdle",0,-2.0780816,0.6748154,2.752897,0.674
"3986","ENSG00000255794","hurdle",0,0.01310956,2.09578056,2.082671,0.674
"2851","ENSG00000172301","hurdle",0,-1.9607216,-0.01033567,1.95038593,0.674
"2598","ENSG00000166949","hurdle",0,-0.5555245,1.5793671,2.1348916,0.674
"2585","ENSG00000166598","hurdle",0,-0.4582818,0.8443643,1.3026461,0.674
"1886","ENSG00000144451","hurdle",0,1.123741,2.396384,1.272643,0.674
"1697","ENSG00000137872","hurdle",0,0.7097555,2.6266117,1.9168562,0.674
"1515","ENSG00000132963","hurdle",0,-1.2207275,0.3267884,1.5475159,0.674
"1510","ENSG00000132849","hurdle",0,0.7512803,1.9768436,1.2255633,0.674
"1388","ENSG00000129473","hurdle",0,-1.4899648,0.1813434,1.6713082,0.674
"1366","ENSG00000128596","hurdle",0,-0.7660611,0.5572265,1.3232876,0.674
"1007","ENSG00000114902","hurdle",0,-1.2550347,0.3960824,1.6511171,0.674
"853","ENSG00000109475","hurdle",0,-0.3583862,0.9120615,1.2704477,0.674
"413","ENSG00000090273","hurdle",0,-1.2497116,0.2492595,1.4989711,0.674
"353","ENSG00000083067","hurdle",0,2.078846,3.771089,1.692243,0.674
"284","ENSG00000074800","hurdle",0,-0.7504807,0.6463044,1.3967851,0.674
"3577","ENSG00000198561","hurdle",0,0.1904923,2.0435731,1.8530808,0.673
"2257","ENSG00000158747","hurdle",0,-1.561515,0.1620868,1.7236018,0.673
"2093","ENSG00000152104","hurdle",0,-1.5635353,0.4706598,2.0341951,0.673
"2047","ENSG00000149972","hurdle",0,3.002926,4.420528,1.417602,0.673
"1526","ENSG00000133142","hurdle",0,-1.1404267,0.3586123,1.499039,0.673
"904","ENSG00000111371","hurdle",0,1.029268,1.995543,0.966275,0.673
"894","ENSG00000111229","hurdle",0,-1.3195816,0.2542412,1.5738228,0.673
"187","ENSG00000065154","hurdle",0,-0.9317968,0.5847454,1.5165422,0.673
"3651","ENSG00000204262","hurdle",0,-1.861775,2.021915,3.88369,0.672
"2849","ENSG00000172270","hurdle",0,-0.216737,0.8365701,1.0533071,0.672
"2680","ENSG00000168653","hurdle",0,-1.0417478,0.3175787,1.3593265,0.672
"2368","ENSG00000162704","hurdle",0,-1.3358345,0.3477318,1.6835663,0.672
"2051","ENSG00000150459","hurdle",0,-1.4178918,0.2100313,1.6279231,0.672
"1834","ENSG00000142686","hurdle",0,-1.9861496,-0.1341004,1.8520492,0.672
"1812","ENSG00000141905","hurdle",0,-0.1942328,1.1545076,1.3487404,0.672
"1050","ENSG00000116133","hurdle",0,-0.7648983,0.6667424,1.4316407,0.672
"1022","ENSG00000115266","hurdle",0,-0.9470128,0.480988,1.4280008,0.672
"509","ENSG00000100379","hurdle",0,-2.3168753,-0.3043932,2.0124821,0.672
"161","ENSG00000058668","hurdle",0,0.5400319,1.7063261,1.1662942,0.672
"128","ENSG00000048052","hurdle",0,2.755855,3.959893,1.204038,0.672
"80","ENSG00000021645","hurdle",0,5.579845,6.770367,1.190522,0.672
"3946","ENSG00000250067","hurdle",0,-1.683931542,-0.005365773,1.678565769,0.671
"3695","ENSG00000206579","hurdle",0,2.757131,3.718271,0.96114,0.671
"2297","ENSG00000160469","hurdle",0,-0.7737589,0.5154063,1.2891652,0.671
"1842","ENSG00000143158","hurdle",0,-1.55802,0.192938,1.750958,0.671
"1784","ENSG00000140937","hurdle",0,-0.1019317,1.8615423,1.963474,0.671
"1546","ENSG00000134107","hurdle",0,-2.0894866,-0.1476934,1.9417932,0.671
"1362","ENSG00000128564","hurdle",0,-1.5678549,0.3569332,1.9247881,0.671
"1309","ENSG00000126247","hurdle",0,-1.5108648,0.1816511,1.6925159,0.671
"1136","ENSG00000119383","hurdle",0,-1.0452254,0.3752963,1.4205217,0.671
"1123","ENSG00000118680","hurdle",0,-1.4131479,0.2642018,1.6773497,0.671
"1064","ENSG00000116584","hurdle",0,-1.1070401,0.5133707,1.6204108,0.671
"3931","ENSG00000248673","hurdle",0,-2.962889,1.144836,4.107725,0.67
"3735","ENSG00000215301","hurdle",0,-0.6864831,0.7371598,1.4236429,0.67
"3089","ENSG00000178719","hurdle",0,-1.2404162,0.3428798,1.583296,0.67
"2485","ENSG00000164754","hurdle",0,-0.5644656,0.7654526,1.3299182,0.67
"2192","ENSG00000156140","hurdle",0,-2.831793,0.707126,3.538919,0.67
"1067","ENSG00000116661","hurdle",0,-1.635949,0.090106,1.726055,0.67
"1042","ENSG00000115738","hurdle",0,-1.3133353,0.2763046,1.5896399,0.67
"706","ENSG00000105290","hurdle",0,-0.1555237,1.1047572,1.2602809,0.67
"674","ENSG00000104833","hurdle",0,-0.3267012,1.0633385,1.3900397,0.67
"497","ENSG00000100307","hurdle",0,-1.1903357,0.3112187,1.5015544,0.67
"458","ENSG00000099814","hurdle",0,-2.0829032,-0.1987707,1.8841325,0.67
"163","ENSG00000059728","hurdle",0,-0.8128762,0.5128002,1.3256764,0.67
"3645","ENSG00000204128","hurdle",0,-1.3543698,0.2296548,1.5840246,0.669
"3180","ENSG00000181904","hurdle",0,-1.1402257,0.3849922,1.5252179,0.669
"3126","ENSG00000179603","hurdle",0,0.2087576,2.3435594,2.1348018,0.669
"2955","ENSG00000174939","hurdle",0,-1.2476528,0.2278682,1.475521,0.669
"2831","ENSG00000171863","hurdle",0,-0.8852343,0.4653204,1.3505547,0.669
"2474","ENSG00000164609","hurdle",0,-1.5265439,0.1785201,1.705064,0.669
"2440","ENSG00000164096","hurdle",0,-1.4721438,0.1387717,1.6109155,0.669
"1277","ENSG00000125648","hurdle",0,-1.2226417,0.2575042,1.4801459,0.669
"1270","ENSG00000125356","hurdle",0,-1.3632582,0.2097296,1.5729878,0.669
"850","ENSG00000109390","hurdle",0,-1.1866981,0.3340033,1.5207014,0.669
"3752","ENSG00000223496","hurdle",0,-1.3161712,0.2355444,1.5517156,0.668
"3726","ENSG00000214753","hurdle",0,-1.1276167,0.3780732,1.5056899,0.668
"2833","ENSG00000171889","hurdle",0,-2.7185097,0.3038415,3.0223512,0.668
"2642","ENSG00000167792","hurdle",0,-1.0389342,0.3177654,1.3566996,0.668
"2591","ENSG00000166839","hurdle",0,-0.6821598,0.6305771,1.3127369,0.668
"2313","ENSG00000161016","hurdle",0,-0.8395564,0.4662468,1.3058032,0.668
"1940","ENSG00000146007","hurdle",0,-1.83957277,-0.02251093,1.81706184,0.668
"1578","ENSG00000134996","hurdle",0,-1.4579185,0.4452161,1.9031346,0.668
"999","ENSG00000114626","hurdle",0,-2.507775,-0.484191,2.023584,0.668
"3625","ENSG00000198963","hurdle",0,1.3817,3.224473,1.842773,0.667
"3343","ENSG00000185386","hurdle",0,-2.5705882,-0.5065704,2.0640178,0.667
"2964","ENSG00000175166","hurdle",0,-1.5023134,0.0447673,1.5470807,0.667
"2762","ENSG00000170390","hurdle",0,1.55097,2.661497,1.110527,0.667
"2577","ENSG00000166454","hurdle",0,-1.3884648,0.2586713,1.6471361,0.667
"2500","ENSG00000165061","hurdle",0,2.419782,2.966042,0.54626,0.667
"2399","ENSG00000163444","hurdle",0,-1.82350533,-0.04183642,1.78166891,0.667
"2219","ENSG00000157388","hurdle",0,2.483218,3.286715,0.803497,0.667
"1702","ENSG00000137968","hurdle",0,2.119867,3.218988,1.099121,0.667
"1286","ENSG00000125772","hurdle",0,-0.1920954,0.8223349,1.0144303,0.667
"731","ENSG00000105568","hurdle",0,-0.2526314,0.8712216,1.123853,0.667
"575","ENSG00000101856","hurdle",0,-0.5143647,0.9184752,1.4328399,0.667
"253","ENSG00000071553","hurdle",0,-1.1252275,0.4148732,1.5401007,0.667
"222","ENSG00000068885","hurdle",0,-0.5470382,0.9210265,1.4680647,0.667
"3494","ENSG00000196531","hurdle",0,-0.7763339,0.5396918,1.3160257,0.666
"3468","ENSG00000189337","hurdle",0,4.365564,5.391508,1.025944,0.666
"3393","ENSG00000186716","hurdle",0,-0.7574788,0.7333522,1.490831,0.666
"3192","ENSG00000182154","hurdle",0,-1.2330014,0.1180238,1.3510252,0.666
"3112","ENSG00000179242","hurdle",0,0.01892701,1.51329122,1.49436421,0.666
"2963","ENSG00000175155","hurdle",0,-0.1297006,1.2331494,1.36285,0.666
"2544","ENSG00000165966","hurdle",0,-0.06258822,3.09858099,3.16116921,0.666
"1970","ENSG00000147403","hurdle",0,-0.3440186,0.7804267,1.1244453,0.666
"1335","ENSG00000127329","hurdle",0,-0.4082258,1.0577344,1.4659602,0.666
"804","ENSG00000107742","hurdle",0,0.3356629,1.3196095,0.9839466,0.666
"780","ENSG00000106689","hurdle",0,-1.98470502,0.02644218,2.0111472,0.666
"763","ENSG00000106153","hurdle",0,-0.9545931,0.4556849,1.410278,0.666
"3885","ENSG00000241468","hurdle",0,-1.329403,0.1941076,1.5235106,0.665
"3627","ENSG00000203485","hurdle",0,-1.65750941,0.02507123,1.68258064,0.665
"3471","ENSG00000196083","hurdle",0,-0.984687,0.8790527,1.8637397,0.665
"3178","ENSG00000181744","hurdle",0,-0.8152012,0.9118143,1.7270155,0.665
"3168","ENSG00000181061","hurdle",0,-2.0118498,-0.1310405,1.8808093,0.665
"3099","ENSG00000178982","hurdle",0,-0.9494765,0.3782074,1.3276839,0.665
"1884","ENSG00000144407","hurdle",0,-2.5305167,0.6366492,3.1671659,0.665
"1797","ENSG00000141522","hurdle",0,-1.75402934,0.01526529,1.76929463,0.665
"1693","ENSG00000137818","hurdle",0,-0.2181684,0.9040352,1.1222036,0.665
"1434","ENSG00000130725","hurdle",0,-1.6439075,0.0116357,1.6555432,0.665
"648","ENSG00000104131","hurdle",0,-0.8009101,0.5684462,1.3693563,0.665
"626","ENSG00000103266","hurdle",0,-1.63864441,-0.01039424,1.62825017,0.665
"172","ENSG00000063177","hurdle",0,-0.6858962,0.5577402,1.2436364,0.665
"122","ENSG00000044524","hurdle",0,0.2281967,2.1395942,1.9113975,0.665
"3418","ENSG00000187514","hurdle",0,1.013679,2.096433,1.082754,0.664
"2696","ENSG00000169020","hurdle",0,-0.7880184,0.4697783,1.2577967,0.664
"2655","ENSG00000168028","hurdle",0,-1.060266,0.344163,1.404429,0.664
"2249","ENSG00000158417","hurdle",0,-0.390424,0.9104536,1.3008776,0.664
"2181","ENSG00000155657","hurdle",0,-0.7899882,0.9298446,1.7198328,0.664
"2031","ENSG00000149547","hurdle",0,-1.61540484,0.07450671,1.68991155,0.664
"362","ENSG00000084710","hurdle",0,0.3320449,1.5000915,1.1680466,0.664
"3113","ENSG00000179262","hurdle",0,-1.3804884,0.1477232,1.5282116,0.663
"3080","ENSG00000178235","hurdle",0,-2.246592,-0.2793343,1.9672577,0.663
"2330","ENSG00000161970","hurdle",0,-0.8128762,0.5864892,1.3993654,0.663
"1988","ENSG00000148200","hurdle",0,0.3557576,1.8207736,1.465016,0.663
"1331","ENSG00000127124","hurdle",0,1.81832,3.022674,1.204354,0.663
"1041","ENSG00000115694","hurdle",0,-1.5702903,-0.04663344,1.52365686,0.663
"961","ENSG00000112695","hurdle",0,-1.1152158,0.2772646,1.3924804,0.663
"934","ENSG00000111913","hurdle",0,-0.512347,1.054126,1.566473,0.663
"806","ENSG00000107798","hurdle",0,-0.02860855,1.46736392,1.49597247,0.663
"3544","ENSG00000197728","hurdle",0,-0.8881009,0.3871281,1.275229,0.662
"2643","ENSG00000167815","hurdle",0,-0.7711884,0.6305395,1.4017279,0.662
"2630","ENSG00000167658","hurdle",0,-0.678725,0.5908587,1.2695837,0.662
"2625","ENSG00000167614","hurdle",0,-0.9639913,0.3926757,1.356667,0.662
"2265","ENSG00000158864","hurdle",0,-1.3311229,0.1692929,1.5004158,0.662
"1817","ENSG00000142149","hurdle",0,-0.4347923,0.5736914,1.0084837,0.662
"1742","ENSG00000139318","hurdle",0,-2.5310438,-0.2805346,2.2505092,0.662
"1739","ENSG00000139200","hurdle",0,-1.58581091,-0.00198435,1.58382656,0.662
"1634","ENSG00000136280","hurdle",0,-0.8853185,0.5874957,1.4728142,0.662
"1412","ENSG00000130287","hurdle",0,-0.9037988,0.4831946,1.3869934,0.662
"385","ENSG00000087250","hurdle",0,-0.296425,0.8175585,1.1139835,0.662
"359","ENSG00000084463","hurdle",0,-1.4812814,0.1285415,1.6098229,0.662
"3863","ENSG00000237298","hurdle",0,0.3017713,1.9113212,1.6095499,0.661
"3849","ENSG00000235531","hurdle",0,-2.022,1.878469,3.900469,0.661
"3461","ENSG00000189159","hurdle",0,-1.6795428,0.02935114,1.70889394,0.661
"3322","ENSG00000185008","hurdle",0,5.416819,6.284224,0.867405,0.661
"3155","ENSG00000180694","hurdle",0,-1.5167245,0.4270784,1.9438029,0.661
"2876","ENSG00000172889","hurdle",0,-2.0168238,-0.2608217,1.7560021,0.661
"2502","ENSG00000165119","hurdle",0,-0.2837684,0.9129883,1.1967567,0.661
"2270","ENSG00000159199","hurdle",0,-1.45466517,0.06247281,1.51713798,0.661
"1339","ENSG00000127561","hurdle",0,-1.3542532,0.1062409,1.4604941,0.661
"3883","ENSG00000241360","hurdle",0,-1.2921863,0.1540608,1.4462471,0.66
"3385","ENSG00000186468","hurdle",0,-0.616509,0.5661307,1.1826397,0.66
"1571","ENSG00000134769","hurdle",0,2.702941,3.739664,1.036723,0.66
"1436","ENSG00000130731","hurdle",0,-1.8993861,-0.2349271,1.664459,0.66
"969","ENSG00000112972","hurdle",0,0.1761153,1.4623289,1.2862136,0.66
"818","ENSG00000108298","hurdle",0,-0.8272061,0.4085345,1.2357406,0.66
"357","ENSG00000084090","hurdle",0,-1.1067454,0.2904954,1.3972408,0.66
"272","ENSG00000073849","hurdle",0,0.1118232,1.1011564,0.9893332,0.66
"3952","ENSG00000250305","hurdle",0,0.02839211,1.72438905,1.69599694,0.659
"1921","ENSG00000145431","hurdle",0,-1.056373,1.07622,2.132593,0.659
"1328","ENSG00000126934","hurdle",0,-1.2721136,0.1485628,1.4206764,0.659
"970","ENSG00000113013","hurdle",0,-0.3127009,0.7672304,1.0799313,0.659
"631","ENSG00000103415","hurdle",0,-1.3861983,0.1166836,1.5028819,0.659
"614","ENSG00000103035","hurdle",0,-1.600532,-0.03003195,1.57050005,0.659
"513","ENSG00000100412","hurdle",0,-0.3048498,0.8038666,1.1087164,0.659
"288","ENSG00000075142","hurdle",0,-1.51502925,0.02221088,1.53724013,0.659
"212","ENSG00000067836","hurdle",0,-1.52378769,-0.01367804,1.51010965,0.659
"176","ENSG00000063245","hurdle",0,-1.6973263,-0.1389586,1.5583677,0.659
"164","ENSG00000059804","hurdle",0,-1.187425,0.368871,1.556296,0.659
"4138","ENSG00000287749","hurdle",0,-2.9967023,0.6830969,3.6797992,0.658
"2950","ENSG00000174871","hurdle",0,-2.0914287,-0.2891067,1.802322,0.658
"2277","ENSG00000159692","hurdle",0,-1.0836568,0.2198514,1.3035082,0.658
"2121","ENSG00000152932","hurdle",0,2.059723,2.613273,0.55355,0.658
"2084","ENSG00000151693","hurdle",0,0.05343545,1.51561169,1.46217624,0.658
"1301","ENSG00000125977","hurdle",0,-0.905677,0.4119478,1.3176248,0.658
"1213","ENSG00000122870","hurdle",0,-0.3093632,1.519126,1.8284892,0.658
"1121","ENSG00000118432","hurdle",0,-0.4005007,0.5512862,0.9517869,0.658
"815","ENSG00000108219","hurdle",0,-1.5138568,0.1217164,1.6355732,0.658
"346","ENSG00000082153","hurdle",0,-1.1043905,0.3386553,1.4430458,0.658
"76","ENSG00000015592","hurdle",0,-0.8512729,0.4784442,1.3297171,0.658
"3142","ENSG00000180044","hurdle",0,-2.8914467,-0.5660222,2.3254245,0.657
"3128","ENSG00000179673","hurdle",0,-3.0083966,-0.7416739,2.2667227,0.657
"3090","ENSG00000178741","hurdle",0,-1.2658498,0.1182381,1.3840879,0.657
"3048","ENSG00000177576","hurdle",0,-1.0303399,0.3494672,1.3798071,0.657
"1919","ENSG00000145416","hurdle",0,2.664964,4.312535,1.647571,0.657
"1777","ENSG00000140600","hurdle",0,1.830256,3.021307,1.191051,0.657
"1647","ENSG00000136810","hurdle",0,-1.44172478,0.03991086,1.48163564,0.657
"1071","ENSG00000116688","hurdle",0,-1.2262645,0.1805226,1.4067871,0.657
"4091","ENSG00000277363","hurdle",0,0.3874774,1.4491636,1.0616862,0.656
"3557","ENSG00000198034","hurdle",0,-1.0947166,0.2617302,1.3564468,0.656
"3310","ENSG00000184900","hurdle",0,-1.60635167,-0.04459276,1.56175891,0.656
"3221","ENSG00000182700","hurdle",0,-1.49612587,0.05599853,1.5521244,0.656
"3210","ENSG00000182534","hurdle",0,-1.211722,0.1631778,1.3748998,0.656
"2678","ENSG00000168575","hurdle",0,0.7052317,1.8976989,1.1924672,0.656
"2125","ENSG00000153046","hurdle",0,-0.5059221,0.9763693,1.4822914,0.656
"2038","ENSG00000149806","hurdle",0,-0.8099953,0.4110296,1.2210249,0.656
"1761","ENSG00000140264","hurdle",0,-0.8843081,0.4595807,1.3438888,0.656
"1683","ENSG00000137486","hurdle",0,-0.3243583,0.8965264,1.2208847,0.656
"1361","ENSG00000128536","hurdle",0,-0.6050194,1.1548994,1.7599188,0.656
"1230","ENSG00000123505","hurdle",0,-0.2788362,0.9262687,1.2051049,0.656
"817","ENSG00000108262","hurdle",0,-1.37740488,0.05700507,1.43440995,0.656
"56","ENSG00000008988","hurdle",0,-1.1494012,0.1547923,1.3041935,0.656
"4136","ENSG00000287474","hurdle",0,-2.340007,1.144047,3.484054,0.655
"4121","ENSG00000286288","hurdle",0,-0.9164813,0.4513109,1.3677922,0.655
"3824","ENSG00000231925","hurdle",0,-1.59859731,-0.04849658,1.55010073,0.655
"3169","ENSG00000181163","hurdle",0,-1.1283143,0.2385542,1.3668685,0.655
"3013","ENSG00000176340","hurdle",0,-1.3521562,0.1301364,1.4822926,0.655
"2718","ENSG00000169499","hurdle",0,-1.644193,0.181446,1.825639,0.655
"2701","ENSG00000169100","hurdle",0,-1.2687036,0.1416739,1.4103775,0.655
"2558","ENSG00000166170","hurdle",0,-1.8290033,-0.1783591,1.6506442,0.655
"2279","ENSG00000159784","hurdle",0,-2.262914,-0.3986813,1.8642327,0.655
"1894","ENSG00000144668","hurdle",0,-0.4079232,1.5637741,1.9716973,0.655
"1615","ENSG00000136002","hurdle",0,0.3516538,1.2624843,0.9108305,0.655
"1591","ENSG00000135390","hurdle",0,-0.8115951,0.4091478,1.2207429,0.655
"1188","ENSG00000121769","hurdle",0,-2.010012,-0.0639144,1.9460976,0.655
"1170","ENSG00000120738","hurdle",0,-1.8500559,-0.1527269,1.697329,0.655
"38","ENSG00000007001","hurdle",0,0.02611002,1.48434022,1.4582302,0.655
"3850","ENSG00000235703","hurdle",0,0.00472554,1.69814133,1.69341579,0.654
"3227","ENSG00000182899","hurdle",0,-0.9148469,0.3112187,1.2260656,0.654
"2893","ENSG00000173272","hurdle",0,-1.4755636,-0.0690295,1.4065341,0.654
"2094","ENSG00000152127","hurdle",0,1.05925,2.3683,1.30905,0.654
"2027","ENSG00000149403","hurdle",0,-0.174028,1.665315,1.839343,0.654
"1956","ENSG00000146701","hurdle",0,-1.71953054,-0.09246057,1.62706997,0.654
"1860","ENSG00000143641","hurdle",0,0.07173065,1.41504986,1.34331921,0.654
"1727","ENSG00000138760","hurdle",0,0.03681791,1.20017173,1.16335382,0.654
"85","ENSG00000023572","hurdle",0,-2.1050966,-0.2998045,1.8052921,0.654
"3365","ENSG00000185825","hurdle",0,-1.9331196,-0.2456429,1.6874767,0.653
"2924","ENSG00000174231","hurdle",0,-0.9672863,0.3108906,1.2781769,0.653
"2549","ENSG00000166086","hurdle",0,0.100937,1.332852,1.231915,0.653
"2430","ENSG00000164032","hurdle",0,-1.7893733,-0.2011086,1.5882647,0.653
"1835","ENSG00000142864","hurdle",0,-0.6319723,0.5909745,1.2229468,0.653
"1705","ENSG00000138107","hurdle",0,-1.430127688,-0.002741566,1.427386122,0.653
"1638","ENSG00000136521","hurdle",0,-1.43517453,0.03100264,1.46617717,0.653
"1059","ENSG00000116288","hurdle",0,-1.33181149,0.02969299,1.36150448,0.653
"956","ENSG00000112576","hurdle",0,-1.1376148,0.3769541,1.5145689,0.653
"717","ENSG00000105404","hurdle",0,-1.453666,0.101479,1.555145,0.653
"696","ENSG00000105185","hurdle",0,-1.35273841,0.02895222,1.38169063,0.653
"498","ENSG00000100316","hurdle",0,-0.643822,0.5601481,1.2039701,0.653
"448","ENSG00000099341","hurdle",0,-1.6760414,-0.09264659,1.58339481,0.653
"421","ENSG00000091527","hurdle",0,-1.5806188,-0.001693219,1.578925581,0.653
"379","ENSG00000087086","hurdle",0,0.2819929,1.2332236,0.9512307,0.653
"4126","ENSG00000286685","hurdle",0,-0.8142387,1.0640896,1.8783283,0.652
"3975","ENSG00000254092","hurdle",0,-2.743639,1.130564,3.874203,0.652
"3954","ENSG00000250320","hurdle",0,-1.3425261,0.6428822,1.9854083,0.652
"2881","ENSG00000172985","hurdle",0,1.271552,2.354005,1.082453,0.652
"2081","ENSG00000151623","hurdle",0,1.408264,2.906064,1.4978,0.652
"1955","ENSG00000146676","hurdle",0,-1.0838501,0.3443005,1.4281506,0.652
"1832","ENSG00000142676","hurdle",0,-0.5400594,0.5921323,1.1321917,0.652
"1660","ENSG00000136942","hurdle",0,-0.9101261,0.2984139,1.20854,0.652
"1012","ENSG00000115053","hurdle",0,-0.7431348,0.5500555,1.2931903,0.652
"950","ENSG00000112406","hurdle",0,-1.555739,0.1891175,1.7448565,0.652
"745","ENSG00000105723","hurdle",0,-1.7632875,-0.1891917,1.5740958,0.652
"246","ENSG00000070882","hurdle",0,0.8861073,2.0411449,1.1550376,0.652
"208","ENSG00000067560","hurdle",0,-0.8507794,0.4072635,1.2580429,0.652
"171","ENSG00000063046","hurdle",0,-0.6574231,0.5642834,1.2217065,0.652
"4107","ENSG00000283982","hurdle",0,-0.4112546,0.8657432,1.2769978,0.651
"3839","ENSG00000233705","hurdle",0,-2.0800083,-0.2522077,1.8278006,0.651
"3773","ENSG00000225663","hurdle",0,-1.7226877,-0.1759264,1.5467613,0.651
"3490","ENSG00000196465","hurdle",0,-1.37184754,-0.04645326,1.32539428,0.651
"3470","ENSG00000196072","hurdle",0,-1.840389,-0.2166343,1.6237547,0.651
"3412","ENSG00000187210","hurdle",0,-1.5380187,0.3908585,1.9288772,0.651
"3229","ENSG00000182916","hurdle",0,-1.3645492,0.1558888,1.520438,0.651
"3119","ENSG00000179388","hurdle",0,-2.7798215,-0.5614666,2.2183549,0.651
"2676","ENSG00000168539","hurdle",0,-2.6640264,-0.6461168,2.0179096,0.651
"2494","ENSG00000164902","hurdle",0,-1.5222151,0.01001962,1.53223472,0.651
"2184","ENSG00000155886","hurdle",0,3.037837,4.166318,1.128481,0.651
"1802","ENSG00000141580","hurdle",0,-0.9721087,0.333911,1.3060197,0.651
"1448","ENSG00000130844","hurdle",0,-0.4024884,0.8845124,1.2870008,0.651
"1326","ENSG00000126861","hurdle",0,-1.130509,0.2745269,1.4050359,0.651
"1093","ENSG00000117298","hurdle",0,-0.9963748,0.5640868,1.5604616,0.651
"734","ENSG00000105642","hurdle",0,-2.4907591,-0.4837031,2.007056,0.651
"4088","ENSG00000275342","hurdle",0,-1.157516,0.8797165,2.0372325,0.65
"3869","ENSG00000239268","hurdle",0,3.165347,4.383796,1.218449,0.65
"3751","ENSG00000221983","hurdle",0,-1.1341076,0.1459899,1.2800975,0.65
"3504","ENSG00000196683","hurdle",0,-1.24667861,0.03781642,1.28449503,0.65
"2873","ENSG00000172809","hurdle",0,-0.8119953,0.4107234,1.2227187,0.65
"2466","ENSG00000164465","hurdle",0,-2.4698936,-0.1446688,2.3252248,0.65
"1861","ENSG00000143742","hurdle",0,-1.1414323,0.2238405,1.3652728,0.65
"1461","ENSG00000131236","hurdle",0,-1.45804376,0.03162858,1.48967234,0.65
"3815","ENSG00000231185","hurdle",0,0.545666,1.925184,1.379518,0.649
"3716","ENSG00000213904","hurdle",0,-0.5426476,1.0324561,1.5751037,0.649
"3619","ENSG00000198934","hurdle",0,-2.1139519,-0.3917981,1.7221538,0.649
"3566","ENSG00000198258","hurdle",0,-1.4495498,-0.04543269,1.40411711,0.649
"3526","ENSG00000197063","hurdle",0,-1.62437459,-0.07759518,1.54677941,0.649
"3451","ENSG00000188677","hurdle",0,-1.5570802,-0.05054279,1.50653741,0.649
"3149","ENSG00000180398","hurdle",0,-1.34692708,0.02077858,1.36770566,0.649
"2993","ENSG00000175768","hurdle",0,-1.7730729,-0.2167694,1.5563035,0.649
"2895","ENSG00000173406","hurdle",0,2.804354,3.867181,1.062827,0.649
"2857","ENSG00000172428","hurdle",0,-1.6480461,-0.1729076,1.4751385,0.649
"2735","ENSG00000169760","hurdle",0,4.268828,5.354657,1.085829,0.649
"2273","ENSG00000159352","hurdle",0,-1.37704951,-0.00484055,1.37220896,0.649
"1754","ENSG00000139926","hurdle",0,-1.127617,0.899678,2.027295,0.649
"1429","ENSG00000130653","hurdle",0,-1.3353742,0.3522943,1.6876685,0.649
"1355","ENSG00000128266","hurdle",0,-1.6890687,-0.1473713,1.5416974,0.649
"1024","ENSG00000115271","hurdle",0,-1.79569209,-0.09668281,1.69900928,0.649
"781","ENSG00000106772","hurdle",0,1.337995,2.793724,1.455729,0.649
"494","ENSG00000100280","hurdle",0,-1.063693,0.188097,1.25179,0.649
"474","ENSG00000100077","hurdle",0,1.765489,2.410114,0.644625,0.649
"91","ENSG00000026652","hurdle",0,0.7715361,1.8943866,1.1228505,0.649
"3970","ENSG00000253738","hurdle",0,-1.27984346,0.09354366,1.37338712,0.648
"3937","ENSG00000249436","hurdle",0,-2.902315,-0.437767,2.464548,0.648
"3899","ENSG00000243701","hurdle",0,0.1613083,1.430105,1.2687967,0.648
"3720","ENSG00000214253","hurdle",0,-1.45379053,-0.07293893,1.3808516,0.648
"3546","ENSG00000197780","hurdle",0,-1.9800202,-0.2766549,1.7033653,0.648
"3439","ENSG00000188312","hurdle",0,0.04643169,1.42850714,1.38207545,0.648
"3386","ENSG00000186469","hurdle",0,-0.4459301,1.0202368,1.4661669,0.648
"3209","ENSG00000182512","hurdle",0,-2.0813585,-0.3680376,1.7133209,0.648
"2378","ENSG00000162975","hurdle",0,-2.5606,-0.5469507,2.0136493,0.648
"1787","ENSG00000140988","hurdle",0,-1.0446609,0.2325779,1.2772388,0.648
"1501","ENSG00000132612","hurdle",0,-1.41399819,-0.01979642,1.39420177,0.648
"1350","ENSG00000127955","hurdle",0,0.2203507,1.3752537,1.154903,0.648
"1117","ENSG00000118181","hurdle",0,-0.6847962,0.4204022,1.1051984,0.648
"1061","ENSG00000116459","hurdle",0,-1.25666811,0.08923163,1.34589974,0.648
"923","ENSG00000111799","hurdle",0,-1.5377539,0.6995546,2.2373085,0.648
