SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_size_opt,method,cell_type,prop,Sample,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,nuc_area_akt3,music,Astro,0.02761664987906361,Br3942_mid,0.06305604649072881,0.066875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,nuc_area_akt3,music,EndoMural,0.06265571279148402,Br3942_mid,0.026240901057424437,0.0590625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,nuc_area_akt3,music,Excit,0.2599868282660457,Br3942_mid,0.3129723847895774,0.67375,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,nuc_area_akt3,music,Inhib,0.31401694329997193,Br3942_mid,0.10981637360333103,0.0771875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,nuc_area_akt3,music,Micro,0.00511693672896931,Br3942_mid,0.009822662706231803,0.02625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,nuc_area_akt3,music,OligoOPC,0.33060692903446537,Br3942_mid,0.026938799517689616,0.096875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,akt3,music,Astro,0.01083227101333459,Br3942_mid,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,akt3,music,EndoMural,0.06265814835445,Br3942_mid,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,akt3,music,Excit,0.41523337439922114,Br3942_mid,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,akt3,music,Inhib,0.22926494366132488,Br3942_mid,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,akt3,music,Micro,0.02069280489167251,Br3942_mid,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,akt3,music,OligoOPC,0.2613184576799968,Br3942_mid,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area,music,Astro,0.01071245825903478,Br3942_mid,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area,music,EndoMural,0.06034257522079267,Br3942_mid,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area,music,Excit,0.4041832263875549,Br3942_mid,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area,music,Inhib,0.21814744644436063,Br3942_mid,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area,music,Micro,0.0234048695114266,Br3942_mid,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area,music,OligoOPC,0.2832094241768304,Br3942_mid,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area_akt3,music,Astro,0.01135988787878044,Br3942_mid,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area_akt3,music,EndoMural,0.0625175329688056,Br3942_mid,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area_akt3,music,Excit,0.3879546510340592,Br3942_mid,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area_akt3,music,Inhib,0.2121306208156007,Br3942_mid,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area_akt3,music,Micro,0.02531398040780346,Br3942_mid,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,nuc_area_akt3,music,OligoOPC,0.3007233268949507,Br3942_mid,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,akt3,music,Astro,0.01414705399004534,Br3942_mid,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,akt3,music,EndoMural,0.074218610712532,Br3942_mid,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,akt3,music,Excit,0.38562135557011545,Br3942_mid,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,akt3,music,Inhib,0.3517608678355877,Br3942_mid,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,akt3,music,Micro,0.00267106885232884,Br3942_mid,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,akt3,music,OligoOPC,0.17158104303939076,Br3942_mid,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area,music,Astro,0.01544836450359755,Br3942_mid,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area,music,EndoMural,0.07357425181653483,Br3942_mid,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area,music,Excit,0.36226667497446335,Br3942_mid,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area,music,Inhib,0.3535310050648303,Br3942_mid,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area,music,Micro,0.00320935929589109,Br3942_mid,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area,music,OligoOPC,0.19197034434468288,Br3942_mid,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area_akt3,music,Astro,0.01652375172010925,Br3942_mid,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area_akt3,music,EndoMural,0.07688561564818726,Br3942_mid,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area_akt3,music,Excit,0.3507295128371304,Br3942_mid,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area_akt3,music,Inhib,0.34675440570787397,Br3942_mid,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area_akt3,music,Micro,0.00350117489867646,Br3942_mid,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,nuc_area_akt3,music,OligoOPC,0.20560553918802263,Br3942_mid,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,akt3,music,Astro,0.04228911840899653,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,akt3,music,EndoMural,0.07342381358990041,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,akt3,music,Excit,0.1814570301844617,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,akt3,music,Inhib,0.3720686824320169,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,akt3,music,Micro,0.00608199197212513,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,akt3,music,OligoOPC,0.3246793634124993,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area,music,Astro,0.0417402480762574,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area,music,EndoMural,0.07057322927935826,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area,music,Excit,0.176285503769553,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area,music,Inhib,0.35333964291145503,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area,music,Micro,0.00686577350719178,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area,music,OligoOPC,0.3511956024561844,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area_akt3,music,Astro,0.04380207079599849,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area_akt3,music,EndoMural,0.07235569114101713,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area_akt3,music,Excit,0.16744569724898614,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area_akt3,music,Inhib,0.34001674832434464,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area_akt3,music,Micro,0.00734849499406035,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,nuc_area_akt3,music,OligoOPC,0.3690312974955932,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,akt3,music,Astro,0.02897716307495179,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,akt3,music,EndoMural,0.06124781609915319,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,akt3,music,Excit,0.3414860076579159,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,akt3,music,Inhib,0.3004952169603138,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,akt3,music,Micro,0.01810063944189785,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,akt3,music,OligoOPC,0.24969315676576737,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area,music,Astro,0.02874154901081609,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area,music,EndoMural,0.05915910180656079,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area,music,Excit,0.33338313554171556,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area,music,Inhib,0.28677066566738363,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area,music,Micro,0.02053361707682576,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area,music,OligoOPC,0.2714119308966982,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area_akt3,music,Astro,0.03044714609407804,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area_akt3,music,EndoMural,0.06122814208018631,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area_akt3,music,Excit,0.3196670121120761,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area_akt3,music,Inhib,0.2785732892214922,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area_akt3,music,Micro,0.02218560072036618,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,nuc_area_akt3,music,OligoOPC,0.2878988097718011,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,akt3,music,Astro,0.0425819105534902,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,akt3,music,EndoMural,0.06443020567782569,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,akt3,music,Excit,0.2833982746961206,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,akt3,music,Inhib,0.3174560668666437,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,akt3,music,Micro,0.01869229714290973,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,akt3,music,OligoOPC,0.27344124506301015,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area,music,Astro,0.04212910203450191,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area,music,EndoMural,0.06207593004245977,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area,music,Excit,0.275975589113762,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area,music,Inhib,0.302192405309878,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area,music,Micro,0.02115129541267394,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area,music,OligoOPC,0.29647567808672426,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area_akt3,music,Astro,0.04443409865866062,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area_akt3,music,EndoMural,0.06396619190730085,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area_akt3,music,Excit,0.26346480973867914,Br6423_ant,0.23360971023164373,0.428517254455821,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area_akt3,music,Inhib,0.29227121508367526,Br6423_ant,0.07332128213041753,0.0515737580583997,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area_akt3,music,Micro,0.02275309377512729,Br6423_ant,0.07011283015642363,0.031095942358740993,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,nuc_area_akt3,music,OligoOPC,0.31311059083655685,Br6423_ant,0.18059235832122403,0.3378839590443686,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,akt3,music,Astro,0.04690370654890777,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,akt3,music,EndoMural,0.07183160364177954,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,akt3,music,Excit,0.15314772766446327,Br6423_post,0.31696093390491414,0.36208811551277303,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,akt3,music,Inhib,0.3531875165589037,Br6423_post,0.10096165854876983,0.07256571640133284,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,akt3,music,Micro,0.01142112962755137,Br6423_post,0.025382063019206084,0.04590892262125139,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,akt3,music,OligoOPC,0.36350831595839433,Br6423_post,0.04427329312892054,0.2991484635320252,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area,music,Astro,0.04603629580999022,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area,music,EndoMural,0.06865709573183235,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area,music,Excit,0.14795177278952992,Br6423_post,0.31696093390491414,0.36208811551277303,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area,music,Inhib,0.33353499548992577,Br6423_post,0.10096165854876983,0.07256571640133284,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area,music,Micro,0.01282092927157146,Br6423_post,0.025382063019206084,0.04590892262125139,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area,music,OligoOPC,0.39099891090715044,Br6423_post,0.04427329312892054,0.2991484635320252,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area_akt3,music,Astro,0.04808091095790387,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area_akt3,music,EndoMural,0.07005688658509016,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area_akt3,music,Excit,0.13986539074667484,Br6423_post,0.31696093390491414,0.36208811551277303,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area_akt3,music,Inhib,0.3194346698804715,Br6423_post,0.10096165854876983,0.07256571640133284,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area_akt3,music,Micro,0.01365718313117254,Br6423_post,0.025382063019206084,0.04590892262125139,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,nuc_area_akt3,music,OligoOPC,0.4089049586986871,Br6423_post,0.04427329312892054,0.2991484635320252,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,akt3,music,Astro,0.027420736943157,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,akt3,music,EndoMural,0.07466629943309941,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,akt3,music,Excit,0.23322320905286728,Br6423_post,0.31696093390491414,0.36208811551277303,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,akt3,music,Inhib,0.3759488573026508,Br6423_post,0.10096165854876983,0.07256571640133284,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,akt3,music,Micro,0.01824190873050434,Br6423_post,0.025382063019206084,0.04590892262125139,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,akt3,music,OligoOPC,0.2704989885377211,Br6423_post,0.04427329312892054,0.2991484635320252,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area,music,Astro,0.02718401076861515,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area,music,EndoMural,0.07208347201621744,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area,music,Excit,0.22757397007642508,Br6423_post,0.31696093390491414,0.36208811551277303,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area,music,Inhib,0.3585964909100311,Br6423_post,0.10096165854876983,0.07256571640133284,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area,music,Micro,0.02068339973119101,Br6423_post,0.025382063019206084,0.04590892262125139,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area,music,OligoOPC,0.29387865649752015,Br6423_post,0.04427329312892054,0.2991484635320252,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area_akt3,music,Astro,0.02868140838752718,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area_akt3,music,EndoMural,0.07430460431777548,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area_akt3,music,Excit,0.21733381323254308,Br6423_post,0.31696093390491414,0.36208811551277303,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area_akt3,music,Inhib,0.3469455346275606,Br6423_post,0.10096165854876983,0.07256571640133284,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area_akt3,music,Micro,0.02225759205882452,Br6423_post,0.025382063019206084,0.04590892262125139,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,nuc_area_akt3,music,OligoOPC,0.3104770473757691,Br6423_post,0.04427329312892054,0.2991484635320252,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Nuc,AN00000904,Br6423,Post,Nuc,akt3,music,Astro,0.03722014391863018,Br6423_post,0.21763456975146747,0.1554979637171418,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,AN00000904,Br6423,Post,Nuc,akt3,music,EndoMural,0.07897213326438703,Br6423_post,0.03222180591982016,0.06479081821547575,polyA,Nuc,polyA_Nuc
