"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Micro","log2fold_change","Auc"
"222","ENSG00000136167","hurdle",3.80601568494302e-131,-3.045132,-1.774085,1.271047,0.567
"209","ENSG00000134070","hurdle",9.45273745646942e-135,-1.6730114,-0.2048228,1.4681886,0.567
"2","ENSG00000003400","hurdle",1.18001378618309e-128,-3.006147,-1.795822,1.210325,0.567
"387","ENSG00000177409","hurdle",1.36554844272845e-127,-3.020804,-1.713725,1.307079,0.566
"143","ENSG00000116017","hurdle",1.38616048469064e-35,-1.5600372,-0.9528396,0.6071976,0.566
"119","ENSG00000110057","hurdle",2.61390323146555e-134,-3.078074,-1.869641,1.208433,0.566
"87","ENSG00000103335","hurdle",2.03030592132971e-86,-2.778469,-1.704885,1.073584,0.566
"422","ENSG00000197093","hurdle",5.928511789982e-165,-3.182861,-1.916497,1.266364,0.565
"412","ENSG00000186517","hurdle",4.39571912992143e-152,-3.158465,-1.943971,1.214494,0.565
"216","ENSG00000135124","hurdle",4.04827078946144e-41,-1.890901,-1.170849,0.720052,0.565
"324","ENSG00000165801","hurdle",3.27530310337457e-65,-2.553027,-1.589204,0.963823,0.564
"308","ENSG00000162924","hurdle",2.59082856728546e-29,-1.0965626,-0.4498776,0.646685,0.564
"196","ENSG00000130775","hurdle",1.2056026983623e-74,-2.589927,-1.469582,1.120345,0.564
"459","ENSG00000231389","hurdle",7.33243691269664e-145,-3.13887,-1.879554,1.259316,0.563
"445","ENSG00000205730","hurdle",5.32509089578604e-75,-2.72323,-1.737566,0.985664,0.563
"297","ENSG00000159958","hurdle",6.03911810639169e-158,-3.194855,-2.000541,1.194314,0.562
"472","ENSG00000255197","hurdle",2.57590865305317e-76,-2.790612,-1.798954,0.991658,0.561
"362","ENSG00000171729","hurdle",1.55945096112799e-63,-2.480475,-1.479599,1.000876,0.561
"207","ENSG00000133800","hurdle",1.97201147704495e-105,-2.842685,-1.535972,1.306713,0.561
"53","ENSG00000087266","hurdle",1.89734374345204e-75,-2.775764,-1.789578,0.986186,0.561
"34","ENSG00000067182","hurdle",8.11327104127952e-71,-2.705106,-1.713725,0.991381,0.561
"428","ENSG00000197992","hurdle",6.60418901178549e-212,-3.28121,-1.979066,1.302144,0.56
"227","ENSG00000136732","hurdle",3.80806220097477e-132,-3.128941,-1.902954,1.225987,0.56
"61","ENSG00000093072","hurdle",1.48048393264076e-82,-2.799192,-1.74661,1.052582,0.56
"410","ENSG00000185404","hurdle",2.17661229159825e-66,-2.658025,-1.687365,0.97066,0.559
"348","ENSG00000169871","hurdle",6.53342998797594e-59,-2.557666,-1.713725,0.843941,0.559
"294","ENSG00000159314","hurdle",3.21586678191485e-46,-2.323323,-1.499844,0.823479,0.559
"159","ENSG00000120889","hurdle",2.51593823035878e-75,-2.659021,-1.704885,0.954136,0.559
"100","ENSG00000105366","hurdle",8.99476355175372e-234,-3.301296,-2.070732,1.230564,0.559
"439","ENSG00000204472","hurdle",1.47934549335755e-179,-3.254857,-2.051927,1.20293,0.558
"380","ENSG00000174130","hurdle",1.87021585556487e-165,-3.23689,-2.074522,1.162368,0.558
"334","ENSG00000167851","hurdle",1.37571125352979e-195,-3.271779,-2.048195,1.223584,0.558
"94","ENSG00000104894","hurdle",2.10444153963831e-153,-3.213522,-2.048195,1.165327,0.558
"385","ENSG00000176225","hurdle",9.94569482752741e-31,-0.2145958,0.5671915,0.7817873,0.557
"258","ENSG00000142512","hurdle",6.67587284236116e-156,-3.23021,-2.097477,1.132733,0.557
"102","ENSG00000105851","hurdle",4.56661219568632e-100,-3.004035,-1.933607,1.070428,0.557
"38","ENSG00000073737","hurdle",2.91494467015209e-182,-3.26241,-1.943971,1.318439,0.557
"462","ENSG00000237797","hurdle",3.57610533598935e-123,-3.146303,-1.971979,1.174324,0.556
"376","ENSG00000173530","hurdle",5.74400377896015e-137,-3.145838,-2.082134,1.063704,0.556
"437","ENSG00000204161","hurdle",2.09522558178242e-91,-3.016327,-1.961412,1.054915,0.555
"364","ENSG00000171860","hurdle",2.79122730131757e-154,-3.23689,-2.105211,1.131679,0.555
"346","ENSG00000169508","hurdle",2.2255809132784e-110,-2.941067,-1.549097,1.39197,0.555
"288","ENSG00000155659","hurdle",7.58856747309832e-223,-3.304671,-2.055668,1.249003,0.555
"283","ENSG00000154309","hurdle",4.37057867792753e-19,-0.537702607,-0.008042353,0.529660254,0.555
"280","ENSG00000152953","hurdle",1.52603230511e-46,-1.663731,-1.117085,0.546646,0.555
"447","ENSG00000213064","hurdle",1.12794683116108e-44,-2.446957,-1.684466,0.762491,0.554
"285","ENSG00000154589","hurdle",7.26312602359545e-83,-2.942078,-1.923317,1.018761,0.554
"358","ENSG00000171365","hurdle",4.46988610951275e-27,-1.4906847,-0.7650212,0.7256635,0.553
"185","ENSG00000128016","hurdle",4.05075179906597e-101,-2.997719,-1.961412,1.036307,0.553
"10","ENSG00000019485","hurdle",1.24349345761868e-23,-0.8797062,-0.2805135,0.5991927,0.553
"427","ENSG00000197859","hurdle",4.10694177371667e-33,-2.158418,-1.497298,0.66112,0.552
"395","ENSG00000181481","hurdle",3.64819039619304e-85,-3.021871,-2.015037,1.006834,0.552
"163","ENSG00000122122","hurdle",3.41584802106057e-169,-3.274577,-2.193134,1.081443,0.552
"485","ENSG00000275395","hurdle",5.08756650080016e-136,-3.198472,-1.798954,1.399518,0.551
"444","ENSG00000205517","hurdle",1.10763241964218e-62,-2.808744,-1.943971,0.864773,0.551
"432","ENSG00000198502","hurdle",1.91387626402576e-162,-3.272287,-2.20555,1.066737,0.551
"337","ENSG00000168071","hurdle",1.94228162318588e-44,-2.585657,-1.808392,0.777265,0.551
"235","ENSG00000137834","hurdle",6.15905402357605e-81,-2.74917,-1.843534,0.905636,0.551
"195","ENSG00000130300","hurdle",4.22274327516229e-145,-3.239124,-2.105211,1.133913,0.551
"54","ENSG00000089127","hurdle",2.97262779763419e-89,-3.064807,-2.101339,0.963468,0.551
"450","ENSG00000213445","hurdle",4.83339666025251e-96,-3.128711,-2.148503,0.980208,0.55
"403","ENSG00000183943","hurdle",1.66270546692136e-35,-2.214327,-1.565006,0.649321,0.55
"401","ENSG00000183160","hurdle",4.8116330496596e-182,-3.295086,-2.252011,1.043075,0.55
"242","ENSG00000138496","hurdle",4.85541227852386e-55,-2.711294,-1.833865,0.877429,0.55
"134","ENSG00000112977","hurdle",6.58787712478278e-24,-1.75925,-1.178987,0.580263,0.55
"418","ENSG00000196664","hurdle",3.19576795784836e-148,-3.266454,-2.193134,1.07332,0.548
"229","ENSG00000137331","hurdle",9.44993330916405e-77,-2.979347,-1.943971,1.035376,0.548
"122","ENSG00000110446","hurdle",2.59697701563061e-131,-3.245097,-2.264946,0.980151,0.548
"92","ENSG00000104368","hurdle",3.82646480912237e-37,-2.352446,-1.630458,0.721988,0.548
"76","ENSG00000101160","hurdle",4.04725310388946e-37,-2.485623,-1.743589,0.742034,0.548
"7","ENSG00000011422","hurdle",1.0975802055441e-58,-2.535993,-1.469582,1.066411,0.548
"361","ENSG00000171700","hurdle",2.45349939082981e-55,-2.868002,-2.026005,0.841997,0.547
"144","ENSG00000116701","hurdle",3.42865891949047e-104,-3.177616,-2.172676,1.00494,0.547
"255","ENSG00000141524","hurdle",9.05705113669342e-36,-2.471986,-1.827454,0.644532,0.546
"191","ENSG00000129566","hurdle",2.9841397507407e-38,-2.593574,-1.850017,0.743557,0.546
"13","ENSG00000025708","hurdle",7.50899593799204e-55,-2.864741,-1.993347,0.871394,0.546
"465","ENSG00000241839","hurdle",5.02609730104623e-65,-2.988086,-2.093626,0.89446,0.545
"202","ENSG00000132965","hurdle",1.0824265341405e-137,-3.267973,-2.247725,1.020248,0.545
"116","ENSG00000108798","hurdle",2.20632364266882e-131,-3.257622,-2.230707,1.026915,0.545
"60","ENSG00000092820","hurdle",8.93207778677299e-30,-2.009067,-1.2458,0.763267,0.545
"44","ENSG00000078579","hurdle",6.55346261416125e-74,-3.071204,-2.160539,0.910665,0.545
"343","ENSG00000169252","hurdle",1.63421635889585e-129,-3.26342,-2.269284,0.994136,0.544
"326","ENSG00000166428","hurdle",3.1544811039927e-111,-3.23021,-2.252011,0.978199,0.544
"165","ENSG00000122986","hurdle",1.95977338979166e-30,-2.366349,-1.655789,0.71056,0.544
"98","ENSG00000105246","hurdle",1.56142306106009e-89,-3.164585,-2.239191,0.925394,0.544
"95","ENSG00000104903","hurdle",1.26037165472941e-117,-3.246095,-2.29117,0.954925,0.544
"88","ENSG00000103449","hurdle",6.70091013332191e-44,-2.750408,-2.015037,0.735371,0.544
"81","ENSG00000101695","hurdle",2.39763749704454e-30,-2.354194,-1.655789,0.698405,0.544
"414","ENSG00000189067","hurdle",3.69391773421596e-28,-2.271982,-1.55703,0.714952,0.543
"211","ENSG00000134245","hurdle",1.7811249040999e-22,-1.762281,-1.140733,0.621548,0.543
"317","ENSG00000164010","hurdle",1.97189421703451e-24,-2.290523,-1.696098,0.594425,0.542
"155","ENSG00000120063","hurdle",1.0549242032479e-25,-0.7332877,-0.1103574,0.6229303,0.542
"435","ENSG00000203747","hurdle",1.72772552625142e-137,-3.291476,-2.377503,0.913973,0.541
"293","ENSG00000159189","hurdle",7.51712452138798e-134,-3.285051,-2.326893,0.958158,0.541
"274","ENSG00000150337","hurdle",3.23708894068433e-151,-3.301296,-2.391619,0.909677,0.541
"464","ENSG00000241399","hurdle",4.07485893301879e-19,-2.045849,-1.50751,0.538339,0.54
"233","ENSG00000137767","hurdle",9.63182632304659e-56,-3.011652,-2.20555,0.806102,0.54
"201","ENSG00000132744","hurdle",1.11797600636665e-148,-3.302593,-2.382193,0.9204,0.54
"120","ENSG00000110092","hurdle",5.17483159802582e-30,-2.38918,-1.850017,0.539163,0.54
"456","ENSG00000228058","hurdle",6.46467280717468e-146,-3.303631,-2.439697,0.863934,0.539
"429","ENSG00000198001","hurdle",2.17694547196047e-26,-2.505949,-1.882874,0.623075,0.539
"426","ENSG00000197712","hurdle",2.56619134751988e-26,-2.455156,-1.846772,0.608384,0.539
"369","ENSG00000172716","hurdle",1.39240595592841e-54,-2.976653,-2.218074,0.758579,0.539
"331","ENSG00000167604","hurdle",1.0401598479407e-50,-2.461806,-1.559684,0.902122,0.539
"205","ENSG00000133574","hurdle",2.2548094634944e-62,-3.074081,-2.277998,0.796083,0.539
"453","ENSG00000224307","hurdle",6.34753160964442e-33,-2.721494,-2.037057,0.684437,0.538
"187","ENSG00000128604","hurdle",2.45317973770632e-78,-3.195578,-2.401108,0.79447,0.538
"184","ENSG00000127951","hurdle",3.13940487750963e-62,-3.099333,-2.239191,0.860142,0.538
"89","ENSG00000103811","hurdle",3.1334354050069e-19,-2.224003,-1.719648,0.504355,0.538
"327","ENSG00000166801","hurdle",2.48303337699711e-46,-2.98746,-2.269284,0.718176,0.537
"214","ENSG00000134574","hurdle",3.89079871178751e-18,-2.107653,-1.562342,0.545311,0.537
"182","ENSG00000126882","hurdle",3.28947697959852e-20,-2.275544,-1.758756,0.516788,0.537
"174","ENSG00000124762","hurdle",9.42810498553657e-53,-3.034317,-2.180825,0.853492,0.537
"70","ENSG00000100365","hurdle",1.17109551873026e-147,-3.310661,-2.449508,0.861153,0.537
"448","ENSG00000213316","hurdle",1.12710621954625e-55,-3.101589,-2.358893,0.742696,0.536
"398","ENSG00000182179","hurdle",1.12853832238694e-74,-3.207435,-2.429953,0.777482,0.536
"90","ENSG00000103966","hurdle",3.8126305033429e-22,-2.363098,-1.821072,0.542026,0.536
"63","ENSG00000095970","hurdle",5.07089885584224e-130,-3.302852,-2.449508,0.853344,0.536
"420","ENSG00000196843","hurdle",3.17705889824742e-25,-2.608576,-2.055668,0.552908,0.535
"301","ENSG00000161638","hurdle",7.00379992116809e-33,-2.834969,-2.189019,0.64595,0.535
"292","ENSG00000158869","hurdle",6.26315315324247e-97,-3.268987,-2.494503,0.774484,0.535
"234","ENSG00000137819","hurdle",4.58739017800767e-44,-2.950187,-2.213887,0.7363,0.535
"373","ENSG00000173372","hurdle",1.92910047764572e-88,-3.259132,-2.474332,0.7848,0.534
"336","ENSG00000167994","hurdle",2.05941559068156e-53,-3.124346,-2.410659,0.713687,0.534
"252","ENSG00000140853","hurdle",3.84952196997697e-39,-2.931403,-2.269284,0.662119,0.534
"55","ENSG00000089639","hurdle",3.46942839305612e-30,-2.782264,-2.11689,0.665374,0.534
"488","ENSG00000282608","hurdle",6.75209309619435e-136,-3.312751,-2.530495,0.782256,0.533
"454","ENSG00000227039","hurdle",5.42812601035045e-97,-3.278655,-2.509818,0.768837,0.533
"409","ENSG00000185215","hurdle",4.81434200206611e-21,-2.496863,-1.876242,0.620621,0.533
"383","ENSG00000175567","hurdle",3.64014509279346e-80,-3.244599,-2.469333,0.775266,0.533
"329","ENSG00000167107","hurdle",1.49860962276095e-36,-2.961002,-2.264946,0.696056,0.533
"273","ENSG00000149781","hurdle",1.75177206098585e-48,-3.078963,-2.354278,0.724685,0.533
"265","ENSG00000146112","hurdle",3.32906867020206e-41,-3.028081,-2.345092,0.682989,0.533
"73","ENSG00000101000","hurdle",1.98742344554888e-28,-2.781179,-2.105211,0.675968,0.533
"181","ENSG00000126561","hurdle",3.04070335145652e-44,-3.091016,-2.415458,0.675558,0.532
"168","ENSG00000123096","hurdle",7.07190257000763e-15,-2.08003,-1.528154,0.551876,0.532
"138","ENSG00000114738","hurdle",2.27160587323602e-44,-3.084977,-2.391619,0.693358,0.532
"354","ENSG00000170891","hurdle",3.90549478436968e-109,-3.298964,-2.479348,0.819616,0.531
"231","ENSG00000137628","hurdle",2.28792201666599e-23,-2.665348,-2.066951,0.598397,0.531
"482","ENSG00000273691","hurdle",2.5518708701549e-47,-3.123658,-2.459387,0.664271,0.53
"238","ENSG00000137965","hurdle",1.41997188977334e-25,-2.71578,-2.168619,0.547161,0.53
"446","ENSG00000205744","hurdle",1.24187406537479e-46,-3.158465,-2.509818,0.648647,0.529
"254","ENSG00000141497","hurdle",3.7031845252574e-79,-3.274068,-2.57813,0.695938,0.529
"226","ENSG00000136383","hurdle",2.97246591912491e-28,-2.248168,-1.413296,0.834872,0.529
"128","ENSG00000111321","hurdle",2.92960592389855e-34,-3.037985,-2.449508,0.588477,0.529
"29","ENSG00000060558","hurdle",8.01330674312348e-30,-2.935422,-2.391619,0.543803,0.529
"436","ENSG00000203814","hurdle",5.46739216808839e-25,-2.85786,-2.230707,0.627153,0.528
"271","ENSG00000148841","hurdle",8.27068281738825e-37,-3.081187,-2.459387,0.6218,0.528
"208","ENSG00000133874","hurdle",1.24922903161417e-33,-3.022299,-2.345092,0.677207,0.528
"103","ENSG00000105889","hurdle",2.89409089206563e-11,-1.810367,-1.298022,0.512345,0.528
"424","ENSG00000197405","hurdle",1.46062528017411e-16,-2.556427,-1.982623,0.573804,0.527
"342","ENSG00000168994","hurdle",3.77670342099595e-24,-2.895532,-2.368168,0.527364,0.527
"303","ENSG00000161921","hurdle",3.10312478297202e-52,-3.215231,-2.583521,0.63171,0.527
"161","ENSG00000121858","hurdle",2.03555653335974e-40,-3.039282,-2.489433,0.549849,0.527
"123","ENSG00000110719","hurdle",1.98069084658955e-53,-3.228237,-2.627392,0.600845,0.527
"370","ENSG00000173083","hurdle",8.97374028332895e-39,-3.132397,-2.489433,0.642964,0.526
"350","ENSG00000170458","hurdle",4.83745519439236e-47,-3.185491,-2.520119,0.665372,0.526
"315","ENSG00000163823","hurdle",5.05487397010955e-92,-3.305711,-2.661194,0.644517,0.526
"179","ENSG00000125538","hurdle",6.44678070355171e-99,-3.308054,-2.300018,1.008036,0.526
"68","ENSG00000100292","hurdle",2.84333608732813e-54,-3.236642,-2.588933,0.647709,0.526
"41","ENSG00000076944","hurdle",6.12764252137213e-31,-3.080742,-2.525298,0.555444,0.526
"363","ENSG00000171812","hurdle",1.64142986988712e-59,-3.258377,-2.638572,0.619805,0.525
"279","ENSG00000152804","hurdle",2.51217419549349e-61,-3.269748,-2.649839,0.619909,0.525
"107","ENSG00000106366","hurdle",5.2695656285248e-52,-3.123429,-1.55438,1.569049,0.525
"83","ENSG00000102032","hurdle",3.44668284084662e-21,-2.913852,-2.410659,0.503193,0.525
"468","ENSG00000250604","hurdle",4.54515941965335e-75,-3.296119,-2.707531,0.588588,0.524
"463","ENSG00000239961","hurdle",6.50113531686414e-99,-3.315105,-2.707531,0.607574,0.524
"457","ENSG00000228427","hurdle",4.6095719165629e-33,-3.119766,-2.520119,0.599647,0.524
"20","ENSG00000042493","hurdle",2.46867015612356e-44,-3.208164,-2.616299,0.591865,0.524
"443","ENSG00000205413","hurdle",3.88792053106335e-25,-3.067009,-2.556764,0.510245,0.523
"425","ENSG00000197629","hurdle",3.23724880131766e-75,-3.303372,-2.743287,0.560085,0.523
"322","ENSG00000165457","hurdle",3.42462852468933e-81,-3.308054,-2.737266,0.570788,0.523
"232","ENSG00000137752","hurdle",5.4002741349091e-65,-3.287104,-2.725298,0.561806,0.523
"171","ENSG00000123609","hurdle",2.24292735082195e-34,-3.156822,-2.572759,0.584063,0.523
"74","ENSG00000101017","hurdle",6.10966741048995e-31,-3.125953,-2.551472,0.574481,0.523
"382","ENSG00000175538","hurdle",3.02761211235228e-38,-3.214742,-2.701657,0.513085,0.522
"108","ENSG00000106560","hurdle",8.54074943241291e-50,-3.264936,-2.755406,0.50953,0.522
"480","ENSG00000273338","hurdle",1.65061048301233e-35,-3.214254,-2.68998,0.524274,0.521
"146","ENSG00000116774","hurdle",1.18196919283436e-43,-3.243602,-2.684176,0.559426,0.521
"473","ENSG00000255980","hurdle",3.56236996841448e-81,-3.315629,-2.79864,0.516989,0.52
"323","ENSG00000165685","hurdle",4.79384751556992e-28,-3.168836,-2.666905,0.501931,0.52
"150","ENSG00000118503","hurdle",3.69320442876372e-36,-3.216208,-2.68998,0.526228,0.52
"224","ENSG00000136235","hurdle",2.69493252097556e-15,-3.007416,-2.464351,0.543065,0.516
"487","ENSG00000277632","hurdle",3.98669376589847e-50,-3.304411,-2.583521,0.72089,0.515
"486","ENSG00000276070","hurdle",4.00048634064967e-58,-3.148168,-2.415458,0.73271,0.514
"388","ENSG00000177575","hurdle",1.05657903902225e-37,-3.240864,-2.610784,0.63008,0.514
"158","ENSG00000120708","hurdle",1.15766292590214e-20,-3.190766,-2.684176,0.50659,0.514
"484","ENSG00000275302","hurdle",1.80093434332184e-31,-3.267467,-2.551472,0.715995,0.513
"153","ENSG00000119508","hurdle",3.54241499241936e-55,-1.20687586,-0.08146597,1.12540989,0.506
"173","ENSG00000124491","hurdle",1.24795648429789e-52,-2.420945,-1.286986,1.133959,0.491
