"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"27","ENSG00000028137","hurdle",2.72407170304504e-312,-2.887818,-1.232932,1.654886,0.604
"765","ENSG00000189221","hurdle",6.04330527325744e-166,-2.0463919,-0.5973557,1.4490362,0.603
"721","ENSG00000183943","hurdle",9.43273564033666e-178,-2.2858441,-0.8142437,1.4716004,0.603
"772","ENSG00000196924","hurdle",9.80705372200103e-180,-1.9383559,-0.5042906,1.4340653,0.602
"647","ENSG00000171729","hurdle",3.69070314131989e-206,-2.5432137,-0.9877455,1.5554682,0.602
"180","ENSG00000105854","hurdle",8.75159530098382e-114,-1.5374939,-0.4603767,1.0771172,0.602
"92","ENSG00000080200","hurdle",7.82810962132487e-96,-0.8742123,-0.1465142,0.7276981,0.602
"672","ENSG00000175183","hurdle",1.01476917492814e-163,-2.2219673,-0.8596415,1.3623258,0.601
"495","ENSG00000152049","hurdle",2.20587429399939e-246,-2.7548809,-0.9864197,1.7684612,0.601
"394","ENSG00000137507","hurdle",0,-3.287011,-1.376627,1.910384,0.601
"337","ENSG00000130202","hurdle",4.60835763960378e-183,-2.3782884,-0.9420537,1.4362347,0.601
"762","ENSG00000189129","hurdle",0,-3.051781,-1.250329,1.801452,0.6
"747","ENSG00000187244","hurdle",0,-3.127325,-1.317087,1.810238,0.6
"704","ENSG00000181381","hurdle",1.578106901822e-188,-2.3586652,-0.7543483,1.6043169,0.6
"508","ENSG00000153179","hurdle",4.1471754473239e-114,-1.3855603,-0.2397865,1.1457738,0.6
"464","ENSG00000146966","hurdle",1.36429041974769e-91,-0.5606279,0.3757307,0.9363586,0.6
"207","ENSG00000110092","hurdle",1.19256665330341e-186,-2.4664509,-0.9837718,1.4826791,0.6
"156","ENSG00000102760","hurdle",1.68818957544313e-145,-1.7580233,-0.4079651,1.3500582,0.6
"831","ENSG00000233927","hurdle",2.64896255601979e-85,0.5236197,1.3329087,0.809289,0.599
"700","ENSG00000179604","hurdle",4.41858828574005e-154,-2.1286022,-0.9254444,1.2031578,0.599
"667","ENSG00000173918","hurdle",0,-3.116913,-1.271164,1.845749,0.599
"574","ENSG00000164111","hurdle",6.69712955843736e-110,-1.6711686,-0.6710528,1.0001158,0.599
"567","ENSG00000163762","hurdle",0,-3.26948,-1.228223,2.041257,0.599
"45","ENSG00000059378","hurdle",1.94078886632166e-217,-2.654927,-1.044557,1.61037,0.599
"686","ENSG00000177409","hurdle",0,-3.093361,-1.285766,1.807595,0.598
"538","ENSG00000160888","hurdle",2.14774094865788e-253,-1.967575,-0.2855214,1.6820536,0.598
"226","ENSG00000112214","hurdle",0,-3.232794,-1.109459,2.123335,0.598
"203","ENSG00000108622","hurdle",0,-3.255708,-1.248739,2.006969,0.598
"781","ENSG00000197879","hurdle",7.02684638251399e-184,-2.548023,-1.163868,1.384155,0.597
"550","ENSG00000162733","hurdle",1.3685309891629e-124,-1.724178,-0.755477,0.968701,0.597
"395","ENSG00000137628","hurdle",6.21609317287047e-222,-2.752193,-1.153416,1.598777,0.597
"149","ENSG00000101608","hurdle",1.87558379726156e-274,-2.860541,-1.237656,1.622885,0.597
"64","ENSG00000069869","hurdle",8.42535376370013e-142,-2.0299112,-0.6689244,1.3609868,0.597
"10","ENSG00000010278","hurdle",1.06194943313078e-137,-2.150498,-0.962762,1.187736,0.597
"829","ENSG00000231607","hurdle",4.45605031590265e-58,1.059606,1.572356,0.51275,0.596
"616","ENSG00000168309","hurdle",8.53739847581505e-112,-1.5593351,-0.4186538,1.1406813,0.596
"552","ENSG00000162804","hurdle",1.68593337405654e-67,0.5956058,1.2006448,0.605039,0.596
"496","ENSG00000152104","hurdle",4.47438153353653e-75,-0.3596878,0.3622654,0.7219532,0.596
"356","ENSG00000132622","hurdle",0,-3.12686,-1.330481,1.796379,0.596
"323","ENSG00000128284","hurdle",0,-3.257232,-1.354224,1.903008,0.596
"271","ENSG00000118257","hurdle",1.98736164288466e-78,-0.562589,0.2173386,0.7799276,0.596
"178","ENSG00000105699","hurdle",3.13199543192488e-264,-2.826589,-1.119596,1.706993,0.596
"853","ENSG00000267107","hurdle",0,-3.260539,-1.234505,2.026034,0.595
"329","ENSG00000129467","hurdle",0,-3.239806,-1.427892,1.811914,0.595
"54","ENSG00000067082","hurdle",1.22452980704803e-88,-0.995701444,0.009134177,1.004835621,0.595
"636","ENSG00000170385","hurdle",2.50519533075923e-159,-2.0308883,-0.6646772,1.3662111,0.594
"449","ENSG00000143772","hurdle",5.03889580646372e-87,-1.02991122,0.05234559,1.08225681,0.594
"371","ENSG00000135048","hurdle",6.85010660564274e-73,0.01976777,0.93386326,0.91409549,0.594
"248","ENSG00000115170","hurdle",3.60532544489815e-101,-0.3991281,0.7109281,1.1100562,0.594
"108","ENSG00000089159","hurdle",5.16807343094788e-212,-2.583104,-1.100826,1.482278,0.594
"753","ENSG00000187800","hurdle",0,-3.271788,-1.538175,1.733613,0.593
"749","ENSG00000187498","hurdle",3.5635687123591e-94,-1.21578184,0.02762459,1.24340643,0.593
"720","ENSG00000183888","hurdle",0,-3.281574,-1.397619,1.883955,0.593
"129","ENSG00000100097","hurdle",7.23128871166084e-74,-1.0441982,-0.3052205,0.7389777,0.593
"70","ENSG00000072274","hurdle",3.14267811398154e-123,-0.1101281,1.0553418,1.1654699,0.593
"780","ENSG00000197747","hurdle",4.42236281331231e-288,-3.040367,-1.24715,1.793217,0.592
"774","ENSG00000197142","hurdle",5.21599563616058e-316,-2.9766456,-0.9824497,1.9941959,0.592
"633","ENSG00000169908","hurdle",0,-3.265897,-1.303816,1.962081,0.592
"541","ENSG00000161791","hurdle",8.75085719079535e-70,-0.640356,0.2156116,0.8559676,0.592
"525","ENSG00000157601","hurdle",1.70573211771758e-147,-1.8156966,-0.4835686,1.332128,0.592
"523","ENSG00000157483","hurdle",2.03201045108506e-82,-0.6040756,0.5328435,1.1369191,0.592
"227","ENSG00000112343","hurdle",2.30622244641405e-302,-3.103832,-1.499839,1.603993,0.592
"175","ENSG00000105483","hurdle",1.00147174011689e-178,-2.2388017,-0.8791922,1.3596095,0.592
"63","ENSG00000069702","hurdle",2.1246502860078e-107,-1.6329194,-0.3920792,1.2408402,0.592
"786","ENSG00000198467","hurdle",3.16784796674438e-253,-2.701011,-0.890307,1.810704,0.591
"320","ENSG00000128016","hurdle",0,-3.1455512,-0.9165795,2.2289717,0.591
"251","ENSG00000115267","hurdle",1.42273109668004e-255,-2.913616,-1.147477,1.766139,0.591
"845","ENSG00000251493","hurdle",0,-3.294292,-1.57357,1.720722,0.59
"621","ENSG00000168575","hurdle",7.53576893556731e-93,1.304766,2.199233,0.894467,0.59
"558","ENSG00000163191","hurdle",0,-3.212453,-1.488534,1.723919,0.59
"517","ENSG00000155366","hurdle",6.22021200658713e-266,-2.985247,-1.43873,1.546517,0.59
"376","ENSG00000135547","hurdle",1.30585482259529e-229,-2.908818,-1.367969,1.540849,0.59
"224","ENSG00000111859","hurdle",5.29166229223134e-69,-0.600606,0.1906288,0.7912348,0.59
"176","ENSG00000105538","hurdle",1.38876768151058e-200,-2.560354,-1.032193,1.528161,0.59
"119","ENSG00000096060","hurdle",1.93022058084182e-79,-0.8594799,-0.1317829,0.727697,0.59
"722","ENSG00000183963","hurdle",7.51610905473547e-271,-3.021255,-1.420712,1.600543,0.589
"680","ENSG00000176435","hurdle",1.02553755362102e-289,-3.037092,-1.338916,1.698176,0.589
"491","ENSG00000151414","hurdle",5.01401887017192e-60,-0.5530053,0.1514211,0.7044264,0.589
"420","ENSG00000139567","hurdle",0,-3.277445,-1.581555,1.69589,0.589
"254","ENSG00000115594","hurdle",1.14000320762656e-276,-3.020393,-1.183482,1.836911,0.589
"516","ENSG00000155324","hurdle",1.14393619578253e-64,-0.44936873,0.06901914,0.51838787,0.588
"439","ENSG00000142694","hurdle",0,-3.269223,-1.583559,1.685664,0.588
"256","ENSG00000115825","hurdle",1.01774646190097e-76,-1.2381747,-0.3403549,0.8978198,0.588
"31","ENSG00000043355","hurdle",2.88251246850651e-231,-2.953612,-1.426093,1.527519,0.588
"807","ENSG00000205730","hurdle",1.45623952388819e-204,-2.78131,-1.279258,1.502052,0.587
"677","ENSG00000176014","hurdle",6.11909730676896e-207,-2.817944,-1.337225,1.480719,0.587
"388","ENSG00000136830","hurdle",9.08385972891849e-162,-2.627572,-1.25511,1.372462,0.587
"86","ENSG00000077942","hurdle",5.93859247663003e-237,-2.894718,-1.065402,1.829316,0.587
"756","ENSG00000188338","hurdle",1.17879663698764e-268,-3.067512,-1.503627,1.563885,0.586
"650","ENSG00000172159","hurdle",4.39101252878389e-55,0.5943391,1.3809534,0.7866143,0.586
"544","ENSG00000162551","hurdle",1.43196730376578e-195,-2.6265873,-0.7386387,1.8879486,0.586
"472","ENSG00000148429","hurdle",1.6002777259533e-70,-0.2925984,0.612434,0.9050324,0.586
"282","ENSG00000120279","hurdle",0,-3.272815,-1.456976,1.815839,0.586
"262","ENSG00000116815","hurdle",3.36653034215572e-146,-2.501234,-1.156394,1.34484,0.586
"232","ENSG00000112576","hurdle",3.62715448871263e-56,-0.3116343,0.4038075,0.7154418,0.586
"157","ENSG00000102935","hurdle",1.7500697482531e-68,-0.8756743,-0.08847064,0.78720366,0.586
"385","ENSG00000136205","hurdle",2.34896305130491e-91,-1.3235234,-0.6394527,0.6840707,0.585
"312","ENSG00000126458","hurdle",1.2216676574684e-244,-3.024928,-1.563651,1.461277,0.585
"234","ENSG00000112782","hurdle",3.50448000194984e-104,-1.725232,-0.41776,1.307472,0.585
"795","ENSG00000204131","hurdle",2.4837599413076e-77,-1.3917528,-0.4420878,0.949665,0.584
"685","ENSG00000177374","hurdle",0,-3.195556,-1.569594,1.625962,0.584
"368","ENSG00000134871","hurdle",3.61363353329595e-64,-0.5188313,0.1538279,0.6726592,0.584
"82","ENSG00000076555","hurdle",2.05240197087416e-75,-1.284031,-0.5862673,0.6977637,0.584
"723","ENSG00000184005","hurdle",9.79056197181352e-144,1.66417,2.761802,1.097632,0.583
"424","ENSG00000140545","hurdle",2.93754086400631e-91,-1.7351951,-0.9292604,0.8059347,0.583
"363","ENSG00000133639","hurdle",9.04275211656706e-70,-1.3925201,-0.5683045,0.8242156,0.583
"330","ENSG00000129538","hurdle",1.41627899752641e-129,-2.260666,-0.947203,1.313463,0.583
"253","ENSG00000115468","hurdle",1.05133231770125e-73,-1.374494,-0.641538,0.732956,0.583
"103","ENSG00000086062","hurdle",7.12244943313542e-135,-2.2030004,-0.8048656,1.3981348,0.583
"822","ENSG00000214063","hurdle",5.08448164782534e-185,-2.864019,-1.520797,1.343222,0.582
"428","ENSG00000140853","hurdle",2.72270242640564e-242,-3.016947,-1.404685,1.612262,0.582
"193","ENSG00000107263","hurdle",4.99491198168705e-46,0.7522178,1.4132054,0.6609876,0.582
"173","ENSG00000105227","hurdle",6.86941026741229e-287,-3.122456,-1.497948,1.624508,0.582
"709","ENSG00000182185","hurdle",3.80899306080936e-53,0.1278321,0.8756361,0.747804,0.581
"485","ENSG00000150093","hurdle",2.27486426334459e-44,0.05429227,0.60892985,0.55463758,0.581
"364","ENSG00000133789","hurdle",6.78594248120112e-60,-0.9681467,-0.2863368,0.6818099,0.581
"179","ENSG00000105835","hurdle",3.39198095408619e-87,-0.6385346,0.3449917,0.9835263,0.581
"115","ENSG00000091592","hurdle",4.41362474734888e-140,-2.448788,-1.119596,1.329192,0.581
"852","ENSG00000266714","hurdle",5.25576088855374e-94,-2.068849,-1.041801,1.027048,0.58
"606","ENSG00000166979","hurdle",3.96690201052239e-48,0.005463856,0.659772156,0.6543083,0.58
"442","ENSG00000142910","hurdle",0,-3.267687,-1.700423,1.567264,0.58
"299","ENSG00000124205","hurdle",5.823843636034e-296,-3.178614,-1.532359,1.646255,0.58
"162","ENSG00000103710","hurdle",3.84030661567342e-253,-3.076226,-1.634564,1.441662,0.58
"661","ENSG00000173530","hurdle",9.88131291682493e-324,-3.225816,-1.482914,1.742902,0.579
"120","ENSG00000096433","hurdle",2.82696121848112e-239,-3.039274,-1.477317,1.561957,0.579
"65","ENSG00000070526","hurdle",0,-3.236045,-1.607816,1.628229,0.579
"38","ENSG00000051108","hurdle",6.75346594787504e-84,-0.7924051,0.170564,0.9629691,0.579
"692","ENSG00000177954","hurdle",3.07752633539737e-60,-0.2499452,0.469043,0.7189882,0.578
"451","ENSG00000143842","hurdle",3.26487116962881e-112,-2.342267,-1.134203,1.208064,0.578
"411","ENSG00000138449","hurdle",2.39799643771808e-197,-2.968095,-1.526567,1.441528,0.578
"322","ENSG00000128274","hurdle",0,-3.25952,-1.709144,1.550376,0.578
"321","ENSG00000128052","hurdle",8.76024711375567e-287,-3.178133,-1.488534,1.689599,0.578
"164","ENSG00000104267","hurdle",9.72746183540346e-72,-1.4998056,-0.5515426,0.948263,0.578
"57","ENSG00000068028","hurdle",1.01816846122349e-126,-2.350511,-1.188047,1.162464,0.578
"44","ENSG00000057704","hurdle",2.46408423308733e-80,-1.251083,-0.130318,1.120765,0.578
"748","ENSG00000187479","hurdle",1.00886930331925e-151,-2.6023397,-0.9178426,1.6844971,0.577
"716","ENSG00000183255","hurdle",2.56791263597851e-92,-1.1940352,-0.2765817,0.9174535,0.577
"387","ENSG00000136826","hurdle",1.57323891494226e-297,-3.190453,-1.367969,1.822484,0.577
"354","ENSG00000132475","hurdle",3.77723561578741e-45,0.2402004,0.8149597,0.5747593,0.577
"736","ENSG00000185339","hurdle",1.76017685011296e-209,-2.983775,-1.553799,1.429976,0.576
"604","ENSG00000166801","hurdle",1.66703352345218e-212,-3.0476,-1.661817,1.385783,0.576
"555","ENSG00000162998","hurdle",1.21045012958217e-107,-2.355262,-1.20029,1.154972,0.576
"405","ENSG00000138074","hurdle",1.03867349215128e-224,-2.3453696,-0.9382038,1.4071658,0.576
"87","ENSG00000078401","hurdle",3.7452214674078e-281,-3.004951,-1.126881,1.87807,0.576
"83","ENSG00000076706","hurdle",1.53469705701041e-138,-2.1499082,-0.7645385,1.3853697,0.576
"673","ENSG00000175445","hurdle",2.60853475968319e-101,-2.185609,-1.122506,1.063103,0.575
"646","ENSG00000171608","hurdle",1.8099442799717e-79,-1.8314043,-0.8189557,1.0124486,0.575
"641","ENSG00000171115","hurdle",1.4359675959192e-265,-3.162821,-1.553799,1.609022,0.575
"637","ENSG00000170412","hurdle",5.3123147457143e-251,-3.144376,-1.711333,1.433043,0.575
"600","ENSG00000166510","hurdle",6.11100572587544e-117,-1.603631,-1.026732,0.576899,0.575
"379","ENSG00000135899","hurdle",9.40955512967234e-117,-2.486118,-1.267939,1.218179,0.575
"286","ENSG00000120913","hurdle",1.95522136567631e-114,-2.48895,-1.376627,1.112323,0.575
"815","ENSG00000213626","hurdle",2.8293990502806e-68,-1.3294548,-0.7805343,0.5489205,0.574
"698","ENSG00000179348","hurdle",1.35018122877208e-236,-3.123151,-1.624218,1.498933,0.574
"676","ENSG00000175984","hurdle",1.06392497121846e-110,-2.421056,-1.20029,1.220766,0.574
"559","ENSG00000163430","hurdle",2.5655730771084e-64,-1.6121361,-0.7920695,0.8200666,0.574
"481","ENSG00000149451","hurdle",8.70669409836254e-207,-3.009652,-1.659703,1.349949,0.574
"121","ENSG00000096696","hurdle",3.16918994964524e-274,-3.178133,-1.579555,1.598578,0.574
"767","ENSG00000196159","hurdle",9.07039477531803e-77,-1.7214592,-0.7851373,0.9363219,0.573
"625","ENSG00000168994","hurdle",6.37329476128387e-178,-2.961663,-1.599685,1.361978,0.573
"423","ENSG00000140455","hurdle",1.60318308305475e-49,-1.070578,-0.3728976,0.6976804,0.573
"146","ENSG00000101331","hurdle",3.65437977150253e-160,-2.853033,-1.57357,1.279463,0.573
"833","ENSG00000235750","hurdle",4.15721356193736e-289,-3.230298,-1.760341,1.469957,0.572
"818","ENSG00000213722","hurdle",2.66418314124717e-186,-3.008155,-1.683137,1.325018,0.572
"817","ENSG00000213719","hurdle",1.88459431510929e-298,-3.245843,-1.755816,1.490027,0.572
"467","ENSG00000147403","hurdle",6.31663182623752e-42,0.2325307,0.7992872,0.5667565,0.572
"112","ENSG00000090924","hurdle",3.07980637736807e-215,-3.100181,-1.744566,1.355615,0.572
"660","ENSG00000173269","hurdle",1.348220505863e-217,-3.074882,-1.649175,1.425707,0.571
"391","ENSG00000137273","hurdle",7.40249565836464e-257,-3.199212,-1.801714,1.397498,0.571
"225","ENSG00000112033","hurdle",2.93374438147395e-73,-0.3667977,0.5170391,0.8838368,0.571
"712","ENSG00000182718","hurdle",6.73244383849771e-206,-3.09654,-1.713525,1.383015,0.57
"596","ENSG00000165816","hurdle",8.92674546940469e-173,-2.894323,-1.557732,1.336591,0.57
"590","ENSG00000165029","hurdle",8.56987802629557e-51,-1.236671,-0.5330362,0.7036348,0.57
"213","ENSG00000111058","hurdle",2.34703032555123e-49,-1.2230835,-0.5466494,0.6764341,0.57
"183","ENSG00000105971","hurdle",8.2684853229396e-94,-2.238175,-1.3457,0.892475,0.57
"99","ENSG00000084207","hurdle",1.11961235760007e-68,-1.57279,-0.7577371,0.8150529,0.57
"39","ENSG00000051523","hurdle",5.0534851992463e-186,-3.050899,-1.731181,1.319718,0.57
"1","ENSG00000000938","hurdle",0,-3.281316,-1.799384,1.481932,0.57
"445","ENSG00000143384","hurdle",3.3271631843437e-137,-1.8648901,-0.6384112,1.2264789,0.569
"383","ENSG00000136111","hurdle",7.77747727396257e-39,0.8955683,1.6006394,0.7050711,0.569
"218","ENSG00000111331","hurdle",2.78659579246558e-222,-3.138748,-1.74009,1.398658,0.569
"191","ENSG00000106823","hurdle",1.56592433862522e-89,-2.315564,-1.251921,1.063643,0.569
"11","ENSG00000010319","hurdle",9.16926550803853e-319,-3.272044,-1.44965,1.822394,0.569
"811","ENSG00000213064","hurdle",2.38453996097044e-94,-2.477212,-1.418922,1.05829,0.568
"793","ENSG00000203867","hurdle",1.40108582227292e-57,-0.7917149,-0.1354516,0.6562633,0.568
"724","ENSG00000184060","hurdle",3.74924542859684e-86,-2.340112,-1.317087,1.023025,0.568
"437","ENSG00000142279","hurdle",5.7814632053741e-86,-2.323257,-1.293943,1.029314,0.568
"292","ENSG00000123094","hurdle",5.34072089542065e-41,-0.397027,0.3076515,0.7046785,0.568
"764","ENSG00000189184","hurdle",8.26521306601467e-141,-2.87431,-1.678848,1.195462,0.567
"656","ENSG00000172716","hurdle",5.13122993711175e-179,-3.036219,-1.636642,1.399577,0.567
"642","ENSG00000171223","hurdle",7.53498701736815e-115,-1.6237182,-0.3160043,1.3077139,0.567
"55","ENSG00000067182","hurdle",9.81484946054676e-113,-2.727343,-1.622157,1.105186,0.567
"40","ENSG00000051620","hurdle",2.37437624345564e-115,-2.748616,-1.653377,1.095239,0.567
"588","ENSG00000164867","hurdle",2.01024521504867e-274,-3.253932,-1.82049,1.433442,0.566
"272","ENSG00000118292","hurdle",2.24036169338666e-84,-2.311733,-1.26151,1.050223,0.566
"737","ENSG00000185404","hurdle",9.59161212921359e-105,-2.67838,-1.611899,1.066481,0.565
"662","ENSG00000173546","hurdle",2.24664812224084e-146,-2.940088,-1.737858,1.20223,0.565
"613","ENSG00000167775","hurdle",2.65492457459573e-106,-2.0425551,-0.9890725,1.0534826,0.565
"572","ENSG00000163909","hurdle",4.94712237801692e-288,-3.267943,-1.764879,1.503064,0.565
"571","ENSG00000163840","hurdle",5.22782823408652e-218,-3.17549,-1.837122,1.338368,0.565
"456","ENSG00000145390","hurdle",4.72103622335595e-35,-0.2126374,0.4253841,0.6380215,0.565
"430","ENSG00000141682","hurdle",0,-3.295074,-1.687439,1.607635,0.565
"352","ENSG00000132274","hurdle",2.74426888306615e-99,-2.316226,-1.516964,0.799262,0.565
"313","ENSG00000126709","hurdle",8.06591705924399e-88,-2.019315,-1.021292,0.998023,0.565
"260","ENSG00000116678","hurdle",2.21192200679338e-43,-0.86184436,-0.08775967,0.77408469,0.565
"246","ENSG00000114353","hurdle",1.5086537583351e-48,-0.6696038,-0.01566883,0.65393497,0.565
"223","ENSG00000111846","hurdle",1.11543544390948e-94,-2.487309,-1.3288,1.158509,0.565
"22","ENSG00000024422","hurdle",9.05940515674309e-114,-2.751298,-1.622157,1.129141,0.565
"844","ENSG00000250722","hurdle",1.91887838151365e-55,-1.7090688,-0.9758572,0.7332116,0.564
"418","ENSG00000138835","hurdle",6.21520012453449e-100,-2.302527,-1.228223,1.074304,0.564
"848","ENSG00000258498","hurdle",4.75744298794682e-267,-3.264108,-1.946301,1.317807,0.563
"740","ENSG00000185585","hurdle",1.11702877531078e-203,-3.171893,-1.903133,1.26876,0.563
"487","ENSG00000150630","hurdle",3.7966207965722e-143,-2.7275186,-0.7120995,2.0154191,0.563
"105","ENSG00000087303","hurdle",6.77703139773271e-132,-2.906824,-1.676708,1.230116,0.563
"56","ENSG00000068001","hurdle",6.46001505506318e-179,-2.935405,-1.6201,1.315305,0.563
"32","ENSG00000043462","hurdle",2.98458565683627e-100,-2.652753,-1.585565,1.067188,0.563
"480","ENSG00000149257","hurdle",7.74790258475585e-144,-2.58183,-1.825223,0.756607,0.562
"327","ENSG00000128917","hurdle",1.19149746423427e-228,-3.203857,-1.693917,1.50994,0.562
"296","ENSG00000123358","hurdle",3.78753554562106e-56,-0.6401075,0.351297,0.9914045,0.562
"215","ENSG00000111145","hurdle",7.47242586481877e-56,-1.869252,-1.018579,0.850673,0.562
"154","ENSG00000102699","hurdle",9.49351217679168e-63,-2.172132,-1.302166,0.869966,0.562
"153","ENSG00000102362","hurdle",1.98401511519802e-110,-2.6936,-1.649175,1.044425,0.562
"98","ENSG00000084093","hurdle",1.08159646833822e-93,-2.599116,-1.565629,1.033487,0.562
"79","ENSG00000075426","hurdle",1.44579347671873e-48,-1.449949,-0.591297,0.858652,0.562
"814","ENSG00000213625","hurdle",2.60667220108946e-48,-1.727783,-1.01182,0.715963,0.561
"782","ENSG00000198075","hurdle",1.95837756053067e-158,-3.045404,-1.806385,1.239019,0.561
"751","ENSG00000187608","hurdle",1.11156753680589e-104,-2.448208,-1.349103,1.099105,0.561
"274","ENSG00000118523","hurdle",1.59910050480651e-119,-2.687424,-1.424297,1.263127,0.561
"269","ENSG00000117461","hurdle",1.53859119029286e-90,-0.1382797,1.2845822,1.4228619,0.561
"172","ENSG00000105137","hurdle",1.03538578018046e-261,-3.268455,-1.99346,1.274995,0.561
"125","ENSG00000099954","hurdle",1.95629967583447e-35,-0.9912043,-0.4366461,0.5545582,0.561
"97","ENSG00000083444","hurdle",3.23762185314191e-71,-2.189846,-1.325444,0.864402,0.561
"635","ENSG00000170345","hurdle",9.08798583161492e-49,-1.2516527,-0.3720317,0.879621,0.56
"528","ENSG00000157978","hurdle",7.94033500290913e-81,-2.565378,-1.599685,0.965693,0.56
"346","ENSG00000131446","hurdle",1.42598639438272e-53,-1.6175078,-0.8560051,0.7615027,0.56
"308","ENSG00000125733","hurdle",3.0157106721033e-216,-3.227557,-2.047734,1.179823,0.56
"804","ENSG00000205364","hurdle",1.31894290209905e-123,-2.911815,-1.676708,1.235107,0.559
"683","ENSG00000177076","hurdle",1.75294459073513e-85,-1.069128,0.111118,1.180246,0.559
"678","ENSG00000176046","hurdle",5.66777250092539e-146,-3.035348,-1.858792,1.176556,0.559
"601","ENSG00000166532","hurdle",6.72377507794171e-106,-0.2613665,1.4197202,1.6810867,0.559
"566","ENSG00000163638","hurdle",3.03827973344193e-59,-1.7924051,-0.8118935,0.9805116,0.559
"382","ENSG00000136098","hurdle",1.27603116781274e-51,-1.905529,-1.082297,0.823232,0.559
"117","ENSG00000092820","hurdle",1.76896821283873e-72,-2.008368,-1.418922,0.589446,0.559
"816","ENSG00000213694","hurdle",1.74946154544212e-102,-2.826589,-1.77629,1.050299,0.558
"803","ENSG00000204642","hurdle",3.51196290367731e-103,-2.875284,-1.875874,0.99941,0.558
"746","ENSG00000187193","hurdle",2.21534615357416e-109,-2.765684,-1.583559,1.182125,0.558
"639","ENSG00000170955","hurdle",7.1745377694852e-186,-3.17597,-1.97231,1.20366,0.558
"477","ENSG00000148841","hurdle",3.54850204939776e-166,-3.130812,-1.910658,1.220154,0.558
"390","ENSG00000137154","hurdle",6.36915201894778e-35,-0.7007088,-0.1539366,0.5467722,0.558
"278","ENSG00000119630","hurdle",1.56512044081735e-235,-3.258248,-2.020342,1.237906,0.558
"277","ENSG00000119121","hurdle",8.82675601342834e-85,-2.2817032,-0.9957257,1.2859775,0.558
"143","ENSG00000101230","hurdle",3.21775171169201e-123,-2.870029,-1.532359,1.33767,0.558
"825","ENSG00000221869","hurdle",2.19895236821603e-43,-1.75515,-1.00241,0.75274,0.557
"421","ENSG00000139679","hurdle",1.02632433814486e-40,-1.6249471,-0.9203721,0.704575,0.557
"210","ENSG00000110723","hurdle",2.92795640523872e-53,-1.6183234,-0.9394859,0.6788375,0.557
"6","ENSG00000006831","hurdle",3.18381189407247e-91,0.2307654,1.1418445,0.9110791,0.557
"835","ENSG00000240065","hurdle",5.14532677232501e-147,-3.109325,-1.996126,1.113199,0.556
"708","ENSG00000182118","hurdle",2.38910205212155e-74,-2.568685,-1.630417,0.938268,0.556
"652","ENSG00000172197","hurdle",8.30674194304444e-119,-2.915018,-1.731181,1.183837,0.556
"640","ENSG00000170989","hurdle",5.55624699225841e-144,-3.089284,-1.923286,1.165998,0.556
"611","ENSG00000167641","hurdle",3.46130802656969e-44,-1.667196,-1.143039,0.524157,0.556
"460","ENSG00000146477","hurdle",8.29783527587733e-112,-2.576431,-1.565629,1.010802,0.556
"141","ENSG00000101096","hurdle",7.7442031401148e-70,-2.330858,-1.350808,0.98005,0.556
"826","ENSG00000221963","hurdle",3.72322480713388e-133,-3.061509,-1.946301,1.115208,0.555
"608","ENSG00000167460","hurdle",1.49802297617565e-26,-0.3301562,0.2005575,0.5307137,0.555
"545","ENSG00000162591","hurdle",1.60668019056457e-113,-2.85054,-1.72012,1.13042,0.555
"436","ENSG00000142227","hurdle",2.84811833778718e-125,-3.024279,-1.969688,1.054591,0.555
"284","ENSG00000120889","hurdle",4.37824605004813e-90,-2.682469,-1.587573,1.094896,0.555
"169","ENSG00000104870","hurdle",2.06909855992923e-115,-2.998566,-1.985492,1.013074,0.555
"16","ENSG00000015133","hurdle",1.19072210771471e-54,-2.060289,-1.307123,0.753166,0.555
"859","ENSG00000287652","hurdle",3.39412500763231e-288,-3.309492,-2.067222,1.24227,0.554
"812","ENSG00000213203","hurdle",1.18897297533657e-209,-3.252159,-2.078478,1.173681,0.554
"777","ENSG00000197324","hurdle",9.45070547489251e-103,-2.947654,-1.977568,0.970086,0.554
"499","ENSG00000152518","hurdle",7.0299819329919e-55,-2.117143,-1.47918,0.637963,0.554
"440","ENSG00000142798","hurdle",8.51982630763165e-120,-2.958354,-1.783179,1.175175,0.554
"212","ENSG00000110852","hurdle",4.34981981009689e-264,-3.295335,-1.980205,1.31513,0.554
"378","ENSG00000135842","hurdle",5.95339770070577e-113,-2.89018,-1.607816,1.282364,0.553
"375","ENSG00000135424","hurdle",5.98976931090285e-39,-1.840607,-1.24715,0.593457,0.553
"309","ENSG00000125753","hurdle",4.00101030601157e-71,-2.620201,-1.731181,0.88902,0.553
"228","ENSG00000112378","hurdle",2.29798227653657e-104,-2.934186,-1.866088,1.068098,0.553
"219","ENSG00000111335","hurdle",3.29660605930884e-200,-3.249377,-2.09839,1.150987,0.553
"159","ENSG00000103241","hurdle",5.92483192609824e-280,-3.309756,-2.064422,1.245334,0.553
"820","ENSG00000213928","hurdle",4.65576755103692e-59,-2.405344,-1.587573,0.817771,0.552
"787","ENSG00000198624","hurdle",2.20375940935401e-77,-2.751298,-1.808727,0.942571,0.552
