SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,prop,method,marker,Sample,RNAscope_prop,library_type,rna_extract,library_combo
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Inhib,0.02107766929280391,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Oligo,0.40955803195123636,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,OPC,0.015595908109733894,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Excit,0.21092785514637086,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Astro,0.22398458941813096,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,EndoMural,0.0982417726182613,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Micro,0.02061417346346278,DWLS,MeanRatio_over2,Br8667_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Inhib,0.04713836025915142,DWLS,MeanRatio_over2,Br8667_mid,0.112195248874665,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Oligo,0.3123403523725119,DWLS,MeanRatio_over2,Br8667_mid,0.020984665052461663,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,OPC,0.014338013561221294,DWLS,MeanRatio_over2,Br8667_mid,NA,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Excit,0.19375249896550764,DWLS,MeanRatio_over2,Br8667_mid,0.3141646489104116,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Astro,0.23756619093505324,DWLS,MeanRatio_over2,Br8667_mid,0.0871126375770822,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,EndoMural,0.17176030081817525,DWLS,MeanRatio_over2,Br8667_mid,NA,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Micro,0.02310428308837923,DWLS,MeanRatio_over2,Br8667_mid,0.01740314769975787,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Inhib,0.029416916432133646,DWLS,MeanRatio_over2,Br8667_mid,0.112195248874665,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Oligo,0.16778864140506417,DWLS,MeanRatio_over2,Br8667_mid,0.020984665052461663,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,OPC,0.004090304625992658,DWLS,MeanRatio_over2,Br8667_mid,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Excit,0.1885251966300515,DWLS,MeanRatio_over2,Br8667_mid,0.3141646489104116,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Astro,0.28043431233841876,DWLS,MeanRatio_over2,Br8667_mid,0.0871126375770822,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,EndoMural,0.2853710349689095,DWLS,MeanRatio_over2,Br8667_mid,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Micro,0.04437359359942976,DWLS,MeanRatio_over2,Br8667_mid,0.01740314769975787,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Inhib,0.041020598754262685,DWLS,MeanRatio_over2,Br8667_mid,0.112195248874665,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Oligo,0.16833222524300226,DWLS,MeanRatio_over2,Br8667_mid,0.020984665052461663,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,OPC,0.020148095248162065,DWLS,MeanRatio_over2,Br8667_mid,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Excit,0.2958354673331772,DWLS,MeanRatio_over2,Br8667_mid,0.3141646489104116,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Astro,0.2750514789157243,DWLS,MeanRatio_over2,Br8667_mid,0.0871126375770822,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,EndoMural,0.17704877992484686,DWLS,MeanRatio_over2,Br8667_mid,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Micro,0.022563354580824625,DWLS,MeanRatio_over2,Br8667_mid,0.01740314769975787,polyA,Nuc,polyA_Nuc
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Inhib,0.09073899682838871,DWLS,MeanRatio_over2,Br2720_post,0.08547811903906229,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Oligo,0.40415848022171963,DWLS,MeanRatio_over2,Br2720_post,0.12323915532713764,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,OPC,9.904056604983448e-8,DWLS,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Excit,0.30555765549577235,DWLS,MeanRatio_over2,Br2720_post,0.23132639203259395,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Astro,0.07049826317493382,DWLS,MeanRatio_over2,Br2720_post,0.09357808310065518,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,EndoMural,0.1290464075116112,DWLS,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Micro,9.772700826069653e-8,DWLS,MeanRatio_over2,Br2720_post,0.037706707852901235,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Inhib,0.09848913959945357,DWLS,MeanRatio_over2,Br2720_post,0.08547811903906229,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Oligo,0.35717365336933027,DWLS,MeanRatio_over2,Br2720_post,0.12323915532713764,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,OPC,2.2409933109703333e-7,DWLS,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Excit,0.32838702594295704,DWLS,MeanRatio_over2,Br2720_post,0.23132639203259395,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Astro,0.05243147152259699,DWLS,MeanRatio_over2,Br2720_post,0.09357808310065518,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,EndoMural,0.16351828229114332,DWLS,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Micro,2.0317518762485799e-7,DWLS,MeanRatio_over2,Br2720_post,0.037706707852901235,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Inhib,0.10068109007530511,DWLS,MeanRatio_over2,Br2720_post,0.08547811903906229,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Oligo,0.25399184266096936,DWLS,MeanRatio_over2,Br2720_post,0.12323915532713764,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,OPC,3.830954350574807e-9,DWLS,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Excit,0.39937991721333355,DWLS,MeanRatio_over2,Br2720_post,0.23132639203259395,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Astro,0.060280332152074255,DWLS,MeanRatio_over2,Br2720_post,0.09357808310065518,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,EndoMural,0.18566681406736327,DWLS,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Micro,4.92759910820203e-19,DWLS,MeanRatio_over2,Br2720_post,0.037706707852901235,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Inhib,0.037445907388184964,DWLS,MeanRatio_over2,Br2743_ant,0.051322953150466415,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Oligo,0.6481277659864783,DWLS,MeanRatio_over2,Br2743_ant,0.10969397986604099,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,OPC,0.031232760716524654,DWLS,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Excit,0.1489272973858445,DWLS,MeanRatio_over2,Br2743_ant,0.1719408013476116,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Astro,0.06433079669349297,DWLS,MeanRatio_over2,Br2743_ant,0.5187432812012345,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,EndoMural,0.05422822373669094,DWLS,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Micro,0.015707248092783836,DWLS,MeanRatio_over2,Br2743_ant,0.06353026109974733,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Inhib,0.043041839051924755,DWLS,MeanRatio_over2,Br2743_ant,0.051322953150466415,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Oligo,0.37843402545176086,DWLS,MeanRatio_over2,Br2743_ant,0.10969397986604099,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,OPC,0.030782397695889554,DWLS,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Excit,0.3038047037936951,DWLS,MeanRatio_over2,Br2743_ant,0.1719408013476116,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Astro,0.134139679807872,DWLS,MeanRatio_over2,Br2743_ant,0.5187432812012345,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,EndoMural,0.08425749822194284,DWLS,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Micro,0.02553985597691489,DWLS,MeanRatio_over2,Br2743_ant,0.06353026109974733,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Inhib,0.03803470093616014,DWLS,MeanRatio_over2,Br2743_ant,0.051322953150466415,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Oligo,0.4115869059135531,DWLS,MeanRatio_over2,Br2743_ant,0.10969397986604099,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,OPC,0.04152524859088254,DWLS,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Excit,0.21913471439109336,DWLS,MeanRatio_over2,Br2743_ant,0.1719408013476116,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Astro,0.07592763593351987,DWLS,MeanRatio_over2,Br2743_ant,0.5187432812012345,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,EndoMural,0.19228132864806663,DWLS,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Micro,0.02150946558672433,DWLS,MeanRatio_over2,Br2743_ant,0.06353026109974733,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Inhib,0.07276432850078317,DWLS,MeanRatio_over2,Br3942_ant,0.14425171440096812,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Oligo,0.1692005226794029,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,OPC,0.026697913861475034,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Excit,0.19098590464050028,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Astro,0.37671287475487397,DWLS,MeanRatio_over2,Br3942_ant,0.059580475998386444,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,EndoMural,0.1415431112186531,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Micro,0.022095344344311568,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Inhib,0.043743376224861866,DWLS,MeanRatio_over2,Br3942_ant,0.14425171440096812,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Oligo,0.1845259036939553,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,OPC,0.015280688899950361,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Excit,0.11363761393254958,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Astro,0.39888173592267845,DWLS,MeanRatio_over2,Br3942_ant,0.059580475998386444,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,EndoMural,0.17274126569562478,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Micro,0.07118941563037966,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Inhib,0.07751360295478804,DWLS,MeanRatio_over2,Br3942_ant,0.14425171440096812,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Oligo,0.1646276748782092,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,OPC,0.029454967787591504,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Excit,0.20110000195582134,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Astro,0.3530807486925331,DWLS,MeanRatio_over2,Br3942_ant,0.059580475998386444,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,EndoMural,0.16467152616200628,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Micro,0.009551477569050601,DWLS,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Inhib,0.05927462757808506,DWLS,MeanRatio_over2,Br3942_mid,0.10981637360333103,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Oligo,0.2855341389370836,DWLS,MeanRatio_over2,Br3942_mid,0.026938799517689616,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,OPC,0.015494853846867834,DWLS,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Excit,0.16343288068124787,DWLS,MeanRatio_over2,Br3942_mid,0.3129723847895774,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Astro,0.32248228330484274,DWLS,MeanRatio_over2,Br3942_mid,0.06305604649072881,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,EndoMural,0.13808442630436682,DWLS,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Micro,0.01569678934750602,DWLS,MeanRatio_over2,Br3942_mid,0.009822662706231803,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Inhib,0.05103974954708285,DWLS,MeanRatio_over2,Br3942_mid,0.10981637360333103,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Oligo,0.2444363294290356,DWLS,MeanRatio_over2,Br3942_mid,0.026938799517689616,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,OPC,0.01854653488188126,DWLS,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Excit,0.1733577747424911,DWLS,MeanRatio_over2,Br3942_mid,0.3129723847895774,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Astro,0.2748334280256574,DWLS,MeanRatio_over2,Br3942_mid,0.06305604649072881,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,EndoMural,0.19982472970539777,DWLS,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Micro,0.03796145366845401,DWLS,MeanRatio_over2,Br3942_mid,0.009822662706231803,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Inhib,0.06214673838068458,DWLS,MeanRatio_over2,Br3942_mid,0.10981637360333103,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Oligo,0.24236602261982426,DWLS,MeanRatio_over2,Br3942_mid,0.026938799517689616,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,OPC,0.02777192035893573,DWLS,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Excit,0.2291095272875346,DWLS,MeanRatio_over2,Br3942_mid,0.3129723847895774,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Astro,0.264797494797616,DWLS,MeanRatio_over2,Br3942_mid,0.06305604649072881,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,EndoMural,0.17065619173836297,DWLS,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Micro,0.0031521048170418875,DWLS,MeanRatio_over2,Br3942_mid,0.009822662706231803,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Inhib,0.046793704935834304,DWLS,MeanRatio_over2,Br6423_ant,0.07332128213041753,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Oligo,0.43300265958957335,DWLS,MeanRatio_over2,Br6423_ant,0.18059235832122403,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,OPC,0.01560980387202717,DWLS,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Excit,0.12566887885427794,DWLS,MeanRatio_over2,Br6423_ant,0.23360971023164373,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Astro,0.2322539463998842,DWLS,MeanRatio_over2,Br6423_ant,0.3778493011771968,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,EndoMural,0.10218537954624525,DWLS,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Micro,0.04448562680215775,DWLS,MeanRatio_over2,Br6423_ant,0.07011283015642363,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Inhib,0.057572837999624614,DWLS,MeanRatio_over2,Br6423_ant,0.07332128213041753,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Oligo,0.3185622878363537,DWLS,MeanRatio_over2,Br6423_ant,0.18059235832122403,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,OPC,0.016768420389245472,DWLS,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Excit,0.15816189142393108,DWLS,MeanRatio_over2,Br6423_ant,0.23360971023164373,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Astro,0.2704098301495113,DWLS,MeanRatio_over2,Br6423_ant,0.3778493011771968,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,EndoMural,0.13633941671774882,DWLS,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Micro,0.04218531548358502,DWLS,MeanRatio_over2,Br6423_ant,0.07011283015642363,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Inhib,0.054012422551669714,DWLS,MeanRatio_over2,Br6423_ant,0.07332128213041753,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Oligo,0.3894347289293923,DWLS,MeanRatio_over2,Br6423_ant,0.18059235832122403,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,OPC,0.021617684484550242,DWLS,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
