SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,method,mean_prop,median_prop,sd,rsd,Sample,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,EndoMural,Bisque,0.1896884822200896,0.18972444407491873,0.0016389800736265798,0.008640377393736128,Br2720_post,0.04644347994360434,0.03493912122816305,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,EndoMural,hspe,0.13436489270424157,0.13091187358516715,0.03290541492364398,0.24489592676618302,Br2720_post,0.04644347994360434,0.03493912122816305,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Excit,Bisque,0.2280630538761055,0.22806312679908797,0.0032468545794976135,0.014236653084815115,Br2720_post,0.23132639203259395,0.6341979883536263,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Excit,hspe,0.4159102401771142,0.4140926741937183,0.0592525754325677,0.1424648150219508,Br2720_post,0.23132639203259395,0.6341979883536263,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Inhib,Bisque,0.14985285324814723,0.14986266538146759,0.004146747408019113,0.027672128478944284,Br2720_post,0.08547811903906229,0.04976177871889889,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Inhib,hspe,0.17374280808745135,0.1692725872668081,0.034834594204477654,0.20049517207609582,Br2720_post,0.08547811903906229,0.04976177871889889,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Micro,Bisque,0.13881348326129675,0.13878892185518743,8.712822486655865e-4,0.006276639906985987,Br2720_post,0.037706707852901235,0.024880889359449446,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Micro,hspe,0.04721979680658699,0.046286791398421914,0.012024440239869129,0.2546482842592784,Br2720_post,0.037706707852901235,0.024880889359449446,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,OligoOPC,Bisque,0.16782501417554685,0.16774181681728595,0.003221011552113915,0.019192678564261587,Br2720_post,0.12323915532713764,0.21334039174166225,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,OligoOPC,hspe,0.18903861661700538,0.18113561148445295,0.0456233277624696,0.24134395701224917,Br2720_post,0.12323915532713764,0.21334039174166225,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Astro,Bisque,0.11351882032685787,0.11362925143936654,0.002236764198296743,0.019703906293743773,Br2743_ant,0.5187432812012345,0.1443806398687449,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Astro,hspe,0.027488566328995795,0.024854594796528996,0.011954470539071714,0.43488883326962624,Br2743_ant,0.5187432812012345,0.1443806398687449,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,EndoMural,Bisque,0.11623828632563932,0.11626843122244511,0.0014922235725064227,0.012837625361457817,Br2743_ant,0.10070395672226654,0.04101722723543889,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,EndoMural,hspe,0.06338308506328098,0.061197333550771366,0.017998923028486394,0.28397044748636746,Br2743_ant,0.10070395672226654,0.04101722723543889,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Excit,Bisque,0.19360675598988125,0.1935999754764435,0.002435551694688305,0.0125798900055719,Br2743_ant,0.1719408013476116,0.20385561936013125,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Excit,hspe,0.37108117812555313,0.368387230703406,0.06276102579959532,0.16913017824461174,Br2743_ant,0.1719408013476116,0.20385561936013125,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Inhib,Bisque,0.17050043411520027,0.17048201070038738,0.0026349978093538643,0.015454493257028908,Br2743_ant,0.051322953150466415,0.03937653814602133,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Inhib,hspe,0.1525527266156327,0.1483975794869536,0.03464282712718932,0.2270875643833909,Br2743_ant,0.051322953150466415,0.03937653814602133,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Micro,Bisque,0.10978634684752779,0.10976550948282715,8.008067435833837e-4,0.007294228896199187,Br2743_ant,0.06353026109974733,0.04593929450369155,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Micro,hspe,0.030956506864648133,0.030891176168224434,0.008141037830906826,0.2629830900011451,Br2743_ant,0.06353026109974733,0.04593929450369155,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,OligoOPC,Bisque,0.29634935639489374,0.29637859695690916,0.002375719939425152,0.008016619196768018,Br2743_ant,0.10969397986604099,0.5254306808859721,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,OligoOPC,hspe,0.35453793700188924,0.34539476684669856,0.07258251309966408,0.2047242495780566,Br2743_ant,0.10969397986604099,0.5254306808859721,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Astro,Bisque,0.1237321630882957,0.12384938272679619,0.002231788553071351,0.018037254803981235,Br2743_ant,0.5187432812012345,0.1443806398687449,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Astro,hspe,0.06609972611646377,0.06153166160286995,0.024528594070605116,0.37108465513740857,Br2743_ant,0.5187432812012345,0.1443806398687449,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,EndoMural,Bisque,0.22147807778110945,0.2214596782479318,0.002017969846077777,0.009111375113487172,Br2743_ant,0.10070395672226654,0.04101722723543889,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,EndoMural,hspe,0.15407137375510024,0.149421761264261,0.03624715726146653,0.23526211507065659,Br2743_ant,0.10070395672226654,0.04101722723543889,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Excit,Bisque,0.19682037543640543,0.19686397774635528,0.0028045909120421567,0.014249494778290102,Br2743_ant,0.1719408013476116,0.20385561936013125,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Excit,hspe,0.36138675471459036,0.3576316650375496,0.05757599051290795,0.15931959254671438,Br2743_ant,0.1719408013476116,0.20385561936013125,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Inhib,Bisque,0.13031979395048884,0.1302714182491207,0.003857905252935766,0.02960337133744597,Br2743_ant,0.051322953150466415,0.03937653814602133,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Inhib,hspe,0.1374169570406209,0.13356655340601478,0.02997700607842974,0.21814633887991303,Br2743_ant,0.051322953150466415,0.03937653814602133,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Micro,Bisque,0.1007196443980198,0.10071996866618642,9.2882183905419e-4,0.009221853836017428,Br2743_ant,0.06353026109974733,0.04593929450369155,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Micro,hspe,0.04983392432876793,0.04892336609714605,0.012048660424346241,0.24177627161886664,Br2743_ant,0.06353026109974733,0.04593929450369155,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,OligoOPC,Bisque,0.226929945345681,0.22691318303609948,0.0025495230084238464,0.011234846086708272,Br2743_ant,0.10969397986604099,0.5254306808859721,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,OligoOPC,hspe,0.23119126404445683,0.22216223541268645,0.050985586393688984,0.22053422565259528,Br2743_ant,0.10969397986604099,0.5254306808859721,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Astro,Bisque,0.13559657519543172,0.13560986173713707,0.0014187094882873522,0.010462723606717973,Br3942_ant,0.059580475998386444,0.08328375966686496,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Astro,hspe,0.10125681784983634,0.09564350293444654,0.035315665971787764,0.34877321568766684,Br3942_ant,0.059580475998386444,0.08328375966686496,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,EndoMural,Bisque,0.14399193438146804,0.14401382309459765,0.0012982040898052653,0.009015811165964487,Br3942_ant,0.05615167406212182,0.0775332143565338,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,EndoMural,hspe,0.09157462455113287,0.08846491533406758,0.024384580569348144,0.26628097782407434,Br3942_ant,0.05615167406212182,0.0775332143565338,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Excit,Bisque,0.1640102968025874,0.16403411380266436,0.00218754254281109,0.013337836620368701,Br3942_ant,NA,0.5768391830259766,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Excit,hspe,0.4123970204199629,0.40888493326775277,0.0604792473157311,0.14665296867116617,Br3942_ant,NA,0.5768391830259766,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Inhib,Bisque,0.15282941826148694,0.1528603840172516,0.0026294797725230127,0.01720532474987273,Br3942_ant,0.14425171440096812,0.11600237953599048,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Inhib,hspe,0.1668749361176671,0.16251390682859299,0.03313297732492342,0.19854975286139226,Br3942_ant,0.14425171440096812,0.11600237953599048,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Micro,Bisque,0.10824301884505381,0.10821854905858727,6.482902554220255e-4,0.0059892107808821446,Br3942_ant,NA,0.03351179853261947,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Micro,hspe,0.037083653261536675,0.03643039416498359,0.009517937054542517,0.2566612568458718,Br3942_ant,NA,0.03351179853261947,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,OligoOPC,Bisque,0.2953287565139723,0.2954222735680759,0.00234285771094485,0.007933049726005965,Br3942_ant,NA,0.11282966488201468,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,OligoOPC,hspe,0.19081294779986413,0.18160241302552532,0.044278792705061604,0.2320533968769447,Br3942_ant,NA,0.11282966488201468,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Astro,Bisque,0.16283184519947747,0.16288634144242387,0.0017832217680832526,0.010951308485749291,Br3942_ant,0.059580475998386444,0.08328375966686496,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Astro,hspe,0.11913945022611112,0.11195142314420307,0.040233484467031115,0.33770077325917836,Br3942_ant,0.059580475998386444,0.08328375966686496,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,EndoMural,Bisque,0.13728918208194038,0.13736422769595,0.0015263068707620613,0.011117459129817616,Br3942_ant,0.05615167406212182,0.0775332143565338,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,EndoMural,hspe,0.09983703980341525,0.09572386118136056,0.02594625788043097,0.25988608968696,Br3942_ant,0.05615167406212182,0.0775332143565338,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Excit,Bisque,0.23684132181910966,0.23675736609173365,0.002628337915252636,0.011097463462309418,Br3942_ant,NA,0.5768391830259766,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Excit,hspe,0.3845894569074964,0.3786894962542241,0.062035949165205426,0.16130434168435007,Br3942_ant,NA,0.5768391830259766,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Inhib,Bisque,0.0019047366472969012,8.273402326191975e-4,0.002413138892145681,1.266914717879911,Br3942_ant,0.14425171440096812,0.11600237953599048,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Inhib,hspe,0.10688808020120057,0.1038422570492403,0.024944275181601624,0.23336816541795696,Br3942_ant,0.14425171440096812,0.11600237953599048,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Micro,Bisque,0.18771225476685305,0.18772948151349328,9.694746792028242e-4,0.005164685067615616,Br3942_ant,NA,0.03351179853261947,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Micro,hspe,0.07162196457834413,0.06992761070705601,0.017349395064021954,0.24223567680895167,Br3942_ant,NA,0.03351179853261947,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,OligoOPC,Bisque,0.2734206594853228,0.27337220072263935,0.0024469331718511406,0.008949335344509663,Br3942_ant,NA,0.11282966488201468,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,OligoOPC,hspe,0.2179240082834325,0.208821757460063,0.049583539145297714,0.22752673987534794,Br3942_ant,NA,0.11282966488201468,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Astro,Bisque,0.1598935583260619,0.15999383009308377,0.0017896046901517925,0.01119247522468887,Br3942_ant,0.059580475998386444,0.08328375966686496,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Astro,hspe,0.10666297864017726,0.10097649878360823,0.03680247133040257,0.3450350983967365,Br3942_ant,0.059580475998386444,0.08328375966686496,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,EndoMural,Bisque,0.17056671248954386,0.17055021165914658,0.0014680677906933478,0.008607000564564107,Br3942_ant,0.05615167406212182,0.0775332143565338,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,EndoMural,hspe,0.10921738572362115,0.10584691072926,0.028122680164232416,0.2574927057437353,Br3942_ant,0.05615167406212182,0.0775332143565338,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Excit,Bisque,0.21596581887813063,0.21588729447545102,0.0025950637767894733,0.012016085648506564,Br3942_ant,NA,0.5768391830259766,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Excit,hspe,0.3913801718261788,0.38728623191244343,0.05933215265007231,0.1515972369607501,Br3942_ant,NA,0.5768391830259766,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Inhib,Bisque,0.12890367949293252,0.12899138146496075,0.003236073404738477,0.025104585202441045,Br3942_ant,0.14425171440096812,0.11600237953599048,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Inhib,hspe,0.17317041390784646,0.169270553116531,0.03424122213391636,0.19773136392766263,Br3942_ant,0.14425171440096812,0.11600237953599048,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Micro,Bisque,0.12824812626503823,0.12825691723269156,7.97125900553942e-4,0.00621549744053646,Br3942_ant,NA,0.03351179853261947,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Micro,hspe,0.04055517254914571,0.039609271441254194,0.010241155009812172,0.2525240152141308,Br3942_ant,NA,0.03351179853261947,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,OligoOPC,Bisque,0.1964221045482931,0.19643493153775132,0.002914600499457311,0.014838454695106456,Br3942_ant,NA,0.11282966488201468,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,OligoOPC,hspe,0.1790138773530306,0.17048211111417227,0.041367321241414,0.2310844379949054,Br3942_ant,NA,0.11282966488201468,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Astro,Bisque,0.11273231471556909,0.11275896254023884,0.001567564776089575,0.013905194620057631,Br3942_mid,0.06305604649072881,0.066875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Astro,hspe,0.07488917544452192,0.06962901074396272,0.027523878420641763,0.36752812749329195,Br3942_mid,0.06305604649072881,0.066875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,EndoMural,Bisque,0.12657015874373134,0.12658563556094132,0.0012047864591976556,0.009518724406730076,Br3942_mid,0.026240901057424437,0.0590625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,EndoMural,hspe,0.08580402331075417,0.08261167401046281,0.0231628469942977,0.26995059323045295,Br3942_mid,0.026240901057424437,0.0590625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Excit,Bisque,0.13661958681708353,0.13665048263276347,0.0019981817440062025,0.014625880450667128,Br3942_mid,0.3129723847895774,0.67375,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Excit,hspe,0.36425361578384724,0.35958364282084443,0.05965708509138963,0.1637789784543715,Br3942_mid,0.3129723847895774,0.67375,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Inhib,Bisque,0.1919512440472831,0.19194630005609464,0.0025153834565570673,0.013104283168581372,Br3942_mid,0.10981637360333103,0.0771875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Inhib,hspe,0.1541779844546903,0.15092498125528192,0.03319314138560265,0.21529105794840261,Br3942_mid,0.10981637360333103,0.0771875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Micro,Bisque,0.08621801969719553,0.08621238462876689,6.242932843461681e-4,0.007240867820192754,Br3942_mid,0.009822662706231803,0.02625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Micro,hspe,0.03323440551830664,0.03301112818026222,0.008452726785109287,0.254336632573531,Br3942_mid,0.009822662706231803,0.02625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,OligoOPC,Bisque,0.34590867597913766,0.3459279461958097,0.0021848514076404954,0.006316266573701862,Br3942_mid,0.026938799517689616,0.096875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,OligoOPC,hspe,0.28764079548787974,0.2775725196506398,0.06215585303506205,0.21608844784911985,Br3942_mid,0.026938799517689616,0.096875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Astro,Bisque,0.1568570937010228,0.1568913559260049,0.0019460818119590693,0.012406718536226326,Br3942_mid,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Astro,hspe,0.09254326794787118,0.08651613354282052,0.03288845403030647,0.35538461910413893,Br3942_mid,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,EndoMural,Bisque,0.15268789175587086,0.15271139528828626,0.0016261738840438378,0.010650313298214174,Br3942_mid,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,EndoMural,hspe,0.10795779459372928,0.10384028991464654,0.02790480295910969,0.25847881632004494,Br3942_mid,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Excit,Bisque,0.24190502367447697,0.2417646567930722,0.0029781982991175424,0.012311436339268417,Br3942_mid,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Excit,hspe,0.3801677316661216,0.37515503127921845,0.06158612707326329,0.16199725001213588,Br3942_mid,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Inhib,Bisque,0.06332373780766033,0.06339044153398288,0.003594933042752486,0.05677070190758075,Br3942_mid,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Inhib,hspe,0.11317184189444222,0.11013082322968018,0.026402537748663062,0.23329599754406463,Br3942_mid,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Micro,Bisque,0.1672277821412814,0.16720410936510305,8.546506761643678e-4,0.005110697906896363,Br3942_mid,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Micro,hspe,0.058918739406464145,0.05821998259967222,0.014458208106512542,0.24539235313181684,Br3942_mid,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,OligoOPC,Bisque,0.21799847091968788,0.21798904038912328,0.0027550214306104356,0.012637801627633454,Br3942_mid,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,OligoOPC,hspe,0.24724062449137155,0.23886100156041007,0.056422352123068564,0.2282082575998252,Br3942_mid,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Astro,Bisque,0.15129037163534728,0.1514179552741297,0.0019422358723907083,0.012837802243437195,Br3942_mid,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Astro,hspe,0.08409440253797666,0.07825735942568765,0.03036018460565599,0.36102503483445836,Br3942_mid,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,EndoMural,Bisque,0.1750243523982165,0.17499976656461502,0.001439825514650081,0.008226429607773558,Br3942_mid,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,EndoMural,hspe,0.11293058897668876,0.10887753525152631,0.029069795654754305,0.25741294646709867,Br3942_mid,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Excit,Bisque,0.21895836991294254,0.21890287968577504,0.0026506125792214656,0.012105554952182665,Br3942_mid,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Excit,hspe,0.38014896563656536,0.3757605352224076,0.060364844890369515,0.15879260591775554,Br3942_mid,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Inhib,Bisque,0.1425532927262215,0.14263669717006155,0.0032484152965577577,0.022787374703413205,Br3942_mid,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Inhib,hspe,0.14311897862044476,0.1395897507164363,0.03115515469050046,0.21768709496680197,Br3942_mid,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Micro,Bisque,0.13130194051572294,0.13126340068941117,8.06502569439988e-4,0.006142350724385617,Br3942_mid,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Micro,hspe,0.041251880206163764,0.04062986198595919,0.010331376783191466,0.2504462034592977,Br3942_mid,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,OligoOPC,Bisque,0.18087167281154945,0.18080719919151977,0.002970884265241928,0.016425370645724597,Br3942_mid,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,OligoOPC,hspe,0.2384551840221607,0.2294575057505784,0.054889899516097795,0.2301895835948638,Br3942_mid,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Astro,Bisque,0.1404350319128806,0.1404640791114477,0.001327930529976124,0.009455835284745124,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Astro,hspe,0.09974911312322594,0.0932323945940865,0.034710785513211016,0.34798089352765216,Br6423_ant,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,EndoMural,Bisque,0.14985111233041382,0.14984660730909133,0.0012333739714393203,0.008230662770922886,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,EndoMural,hspe,0.08654568180326387,0.08296197504453637,0.02335946738415779,0.26990910346351726,Br6423_ant,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
