"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"868","ENSG00000165995","hurdle",0,1.840924,3.915375,2.074451,0.743
"201","ENSG00000104059","hurdle",0,0.2735675,2.5872664,2.3136989,0.743
"187","ENSG00000102780","hurdle",0,-0.825104,1.747347,2.572451,0.743
"869","ENSG00000166006","hurdle",0,2.366829,3.497933,1.131104,0.742
"1348","ENSG00000255302","hurdle",0,-0.2860462,1.5852901,1.8713363,0.741
"938","ENSG00000171044","hurdle",0,1.638462,3.746248,2.107786,0.741
"377","ENSG00000119866","hurdle",0,0.2746234,2.298311,2.0236876,0.741
"1290","ENSG00000231672","hurdle",0,-0.7005685,2.1091054,2.8096739,0.74
"1268","ENSG00000225746","hurdle",0,2.096237,4.133074,2.036837,0.74
"1006","ENSG00000175497","hurdle",0,4.823316,6.495003,1.671687,0.74
"984","ENSG00000173812","hurdle",0,0.1000439,1.7629721,1.6629282,0.74
"967","ENSG00000172403","hurdle",0,-0.2388979,2.1879987,2.4268966,0.74
"617","ENSG00000144645","hurdle",0,-0.2516539,1.9781136,2.2297675,0.74
"560","ENSG00000139174","hurdle",0,1.164876,2.899143,1.734267,0.74
"1294","ENSG00000233452","hurdle",0,1.085445,3.152464,2.067019,0.739
"1110","ENSG00000184524","hurdle",0,-0.6994574,1.2596941,1.9591515,0.739
"1015","ENSG00000176204","hurdle",0,4.331434,6.295544,1.96411,0.739
"1008","ENSG00000175602","hurdle",0,-0.8935969,1.0706108,1.9642077,0.739
"800","ENSG00000162105","hurdle",0,1.356011,3.069831,1.71382,0.739
"690","ENSG00000151229","hurdle",0,2.058081,3.77763,1.719549,0.739
"280","ENSG00000111640","hurdle",0,0.8998095,2.5454838,1.6456743,0.739
"116","ENSG00000080709","hurdle",0,-0.5825159,2.0797477,2.6622636,0.739
"1219","ENSG00000198797","hurdle",0,0.2723221,2.5361301,2.263808,0.738
"1022","ENSG00000176749","hurdle",0,-0.967643,1.161804,2.129447,0.738
"758","ENSG00000156395","hurdle",0,0.4218545,2.9757212,2.5538667,0.738
"185","ENSG00000102466","hurdle",0,4.261897,5.825448,1.563551,0.738
"1376","ENSG00000272325","hurdle",0,-0.1824382,1.5780043,1.7604425,0.737
"555","ENSG00000138759","hurdle",0,0.7897453,2.9875301,2.1977848,0.737
"141","ENSG00000091428","hurdle",0,1.839664,3.6817,1.842036,0.737
"109","ENSG00000079691","hurdle",0,0.7476456,2.7708587,2.0232131,0.737
"38","ENSG00000052126","hurdle",0,2.277312,4.193474,1.916162,0.737
"1134","ENSG00000185818","hurdle",0,-0.8009895,1.205729,2.0067185,0.736
"1118","ENSG00000184905","hurdle",0,-0.7641237,1.2537804,2.0179041,0.736
"827","ENSG00000164100","hurdle",0,0.7150987,2.8665113,2.1514126,0.736
"181","ENSG00000102109","hurdle",0,-0.08611371,1.56915382,1.65526753,0.736
"88","ENSG00000075391","hurdle",0,2.189369,4.01291,1.823541,0.736
"1303","ENSG00000236922","hurdle",0,-2.488198,2.308971,4.797169,0.735
"1281","ENSG00000229117","hurdle",0,0.07588992,1.60165024,1.52576032,0.735
"1144","ENSG00000186952","hurdle",0,0.9600254,3.0273676,2.0673422,0.735
"1027","ENSG00000177301","hurdle",0,-0.6462465,1.3951121,2.0413586,0.735
"992","ENSG00000174482","hurdle",0,3.137609,4.872573,1.734964,0.735
"657","ENSG00000147481","hurdle",0,3.349291,5.219255,1.869964,0.735
"291","ENSG00000112038","hurdle",0,-1.19044,1.57385,2.76429,0.735
"191","ENSG00000103184","hurdle",0,-0.8969046,1.3781873,2.2750919,0.735
"3","ENSG00000005020","hurdle",0,-1.101256,1.28244,2.383696,0.735
"1183","ENSG00000196730","hurdle",0,0.3483623,2.4638592,2.1154969,0.734
"1172","ENSG00000196353","hurdle",0,1.683721,3.511586,1.827865,0.734
"861","ENSG00000165757","hurdle",0,-1.7133865,0.9073255,2.620712,0.734
"698","ENSG00000151834","hurdle",0,0.3395241,2.3140433,1.9745192,0.734
"462","ENSG00000131100","hurdle",0,-0.6815015,1.1572218,1.8387233,0.734
"232","ENSG00000106078","hurdle",0,0.9618058,3.0604855,2.0986797,0.734
"138","ENSG00000089199","hurdle",0,-1.105567,1.207518,2.313085,0.734
"14","ENSG00000020129","hurdle",0,-0.2898319,1.407156,1.6969879,0.734
"1116","ENSG00000184838","hurdle",0,-0.1617334,2.2593431,2.4210765,0.733
"1101","ENSG00000184009","hurdle",0,0.1616344,1.9320422,1.7704078,0.733
"1019","ENSG00000176490","hurdle",0,-1.5340515,0.6715332,2.2055847,0.733
"772","ENSG00000157542","hurdle",0,0.9084353,2.6089046,1.7004693,0.733
"707","ENSG00000152214","hurdle",0,-0.7082963,2.5179294,3.2262257,0.733
"282","ENSG00000111669","hurdle",0,-0.7727457,1.2505823,2.023328,0.733
"1293","ENSG00000233290","hurdle",0,-2.353694,2.584797,4.938491,0.732
"1111","ENSG00000184602","hurdle",0,-2.055728,0.529938,2.585666,0.732
"1098","ENSG00000183775","hurdle",0,2.266113,4.362003,2.09589,0.732
"993","ENSG00000174521","hurdle",0,-1.8739251,0.5525952,2.4265203,0.732
"708","ENSG00000152217","hurdle",0,1.740379,3.63889,1.898511,0.732
"454","ENSG00000130643","hurdle",0,-0.06392225,1.48759966,1.55152191,0.732
"242","ENSG00000107105","hurdle",0,0.6955783,2.2550613,1.559483,0.732
"144","ENSG00000095637","hurdle",0,1.926448,3.748552,1.822104,0.732
"1292","ENSG00000232112","hurdle",0,-0.6633329,1.1310156,1.7943485,0.731
"1171","ENSG00000196277","hurdle",0,2.593123,4.811776,2.218653,0.731
"1097","ENSG00000183741","hurdle",0,-0.550774,1.243084,1.793858,0.731
"952","ENSG00000171509","hurdle",0,-2.269275,2.10109,4.370365,0.731
"370","ENSG00000118997","hurdle",0,-0.9270203,1.5936379,2.5206582,0.731
"324","ENSG00000114784","hurdle",0,-0.915879,1.108511,2.02439,0.731
"127","ENSG00000086061","hurdle",0,-0.3943144,1.5647966,1.959111,0.731
"59","ENSG00000066382","hurdle",0,-0.2590563,2.0100817,2.269138,0.731
"812","ENSG00000162989","hurdle",0,2.032685,3.445375,1.41269,0.73
"782","ENSG00000158560","hurdle",0,2.229457,3.870946,1.641489,0.73
"763","ENSG00000156564","hurdle",0,0.4131142,2.4375107,2.0243965,0.73
"388","ENSG00000121904","hurdle",0,0.4743951,2.5867825,2.1123874,0.73
"860","ENSG00000165678","hurdle",0,-1.042781,0.984592,2.027373,0.729
"608","ENSG00000144218","hurdle",0,2.356547,4.010068,1.653521,0.729
"428","ENSG00000127824","hurdle",0,-1.4269364,0.9197668,2.3467032,0.729
"159","ENSG00000100095","hurdle",0,0.8724231,2.7382958,1.8658727,0.729
"99","ENSG00000078114","hurdle",0,1.966845,3.675206,1.708361,0.729
"52","ENSG00000064763","hurdle",0,-0.1751088,1.7378242,1.912933,0.729
"1170","ENSG00000196262","hurdle",0,-0.2015554,1.4558991,1.6574545,0.728
"1078","ENSG00000182732","hurdle",0,2.579334,4.483843,1.904509,0.728
"986","ENSG00000173915","hurdle",0,-0.7285541,1.0015954,1.7301495,0.728
"723","ENSG00000153130","hurdle",0,-0.3904838,1.5222471,1.9127309,0.728
"248","ENSG00000107372","hurdle",0,-0.2514367,1.4460295,1.6974662,0.728
"1340","ENSG00000251600","hurdle",0,1.050581,3.530883,2.480302,0.727
"996","ENSG00000174748","hurdle",0,-0.4953414,1.251413,1.7467544,0.727
"863","ENSG00000165899","hurdle",0,-2.508554,1.400783,3.909337,0.727
"381","ENSG00000120658","hurdle",0,1.840186,3.756353,1.916167,0.727
"1337","ENSG00000250479","hurdle",0,-0.8572083,1.0112636,1.8684719,0.726
"1125","ENSG00000185305","hurdle",0,1.446511,3.738466,2.291955,0.726
"843","ENSG00000164796","hurdle",0,3.070165,4.739139,1.668974,0.726
"768","ENSG00000157168","hurdle",0,3.313035,5.169274,1.856239,0.726
"752","ENSG00000155816","hurdle",0,2.235764,4.060312,1.824548,0.726
"509","ENSG00000134986","hurdle",0,0.08064106,2.09690927,2.01626821,0.726
"1342","ENSG00000253535","hurdle",0,-0.5171029,2.201362,2.7184649,0.725
"1295","ENSG00000233723","hurdle",0,0.811266,2.968904,2.157638,0.725
"982","ENSG00000173674","hurdle",0,-0.1741823,1.6658098,1.8399921,0.725
"955","ENSG00000171604","hurdle",0,-0.9420982,1.0644233,2.0065215,0.725
"815","ENSG00000163046","hurdle",0,0.935415,2.775045,1.83963,0.725
"750","ENSG00000155511","hurdle",0,1.929133,3.438627,1.509494,0.725
"601","ENSG00000143126","hurdle",0,-1.257758,0.814652,2.07241,0.725
"176","ENSG00000101463","hurdle",0,0.4828057,2.4251773,1.9423716,0.725
"174","ENSG00000101349","hurdle",0,1.375773,3.013449,1.637676,0.725
"991","ENSG00000174469","hurdle",0,5.196033,6.613742,1.417709,0.724
"526","ENSG00000136003","hurdle",0,-1.0851072,0.8724609,1.9575681,0.724
"170","ENSG00000100664","hurdle",0,-0.6438932,1.1716982,1.8155914,0.724
"592","ENSG00000142168","hurdle",0,-0.4746001,1.2783702,1.7529703,0.723
"1366","ENSG00000261115","hurdle",0,2.714721,4.561613,1.846892,0.722
"1317","ENSG00000242173","hurdle",0,-1.2819487,0.7526704,2.0346191,0.722
"1273","ENSG00000227051","hurdle",0,-1.559901,1.056309,2.61621,0.722
"1238","ENSG00000204442","hurdle",0,4.708565,6.21639,1.507825,0.722
"940","ENSG00000171159","hurdle",0,-1.5548009,0.5225487,2.0773496,0.722
"704","ENSG00000152128","hurdle",0,-1.117984,1.577693,2.695677,0.722
"1345","ENSG00000253719","hurdle",0,-0.7539371,1.1817049,1.935642,0.721
"1131","ENSG00000185737","hurdle",0,5.018515,6.631241,1.612726,0.721
"784","ENSG00000158828","hurdle",0,-1.1978476,0.7426614,1.940509,0.721
"765","ENSG00000156804","hurdle",0,-1.017821,1.089672,2.107493,0.721
"266","ENSG00000109956","hurdle",0,-0.7993221,1.1404108,1.9397329,0.721
"887","ENSG00000167552","hurdle",0,0.03841727,1.76772747,1.7293102,0.72
"885","ENSG00000167468","hurdle",0,-0.5900467,1.1695282,1.7595749,0.72
"1257","ENSG00000219438","hurdle",0,0.2258981,2.022344,1.7964459,0.719
"1242","ENSG00000205542","hurdle",0,0.1382909,1.6272321,1.4889412,0.719
"930","ENSG00000170540","hurdle",0,0.6398649,2.1238834,1.4840185,0.719
"506","ENSG00000134590","hurdle",0,-1.2112996,0.7931006,2.0044002,0.719
"1365","ENSG00000260807","hurdle",0,-0.7612611,2.144561,2.9058221,0.718
"1349","ENSG00000255595","hurdle",0,-0.5773356,2.7212276,3.2985632,0.718
"1252","ENSG00000214595","hurdle",0,1.675522,3.379782,1.70426,0.718
"836","ENSG00000164418","hurdle",0,3.363272,4.670719,1.307447,0.718
"718","ENSG00000152767","hurdle",0,0.709393,2.295743,1.58635,0.718
"221","ENSG00000105409","hurdle",0,0.3977246,1.7100457,1.3123211,0.718
"211","ENSG00000104964","hurdle",0,0.01297399,1.528066,1.51509201,0.718
"1241","ENSG00000204851","hurdle",0,-1.3398688,0.7909176,2.1307864,0.717
"1104","ENSG00000184226","hurdle",0,5.036503,6.935954,1.899451,0.717
"852","ENSG00000165169","hurdle",0,-1.2933035,0.9473508,2.2406543,0.717
"818","ENSG00000163288","hurdle",0,1.918135,3.610306,1.692171,0.717
"228","ENSG00000105711","hurdle",0,-1.2842792,0.9573881,2.2416673,0.717
"89","ENSG00000075415","hurdle",0,-0.5763833,1.0799389,1.6563222,0.717
"1395","ENSG00000287172","hurdle",0,-2.207946,2.894903,5.102849,0.716
"810","ENSG00000162734","hurdle",0,-0.8456076,0.9768421,1.8224497,0.716
"423","ENSG00000127184","hurdle",0,-0.4334369,1.1360516,1.5694885,0.716
"941","ENSG00000171208","hurdle",0,-0.2669906,1.458229,1.7252196,0.715
"687","ENSG00000151025","hurdle",0,2.008421,3.406511,1.39809,0.715
"312","ENSG00000113645","hurdle",0,-1.0500327,0.9702382,2.0202709,0.715
"41","ENSG00000053438","hurdle",0,-2.2427021,0.2765926,2.5192947,0.715
"1359","ENSG00000258947","hurdle",0,-0.7699437,1.1945167,1.9644604,0.714
"1212","ENSG00000198739","hurdle",0,2.312401,3.771915,1.459514,0.714
"918","ENSG00000169851","hurdle",0,2.995031,4.480609,1.485578,0.714
"566","ENSG00000140015","hurdle",0,0.08232181,2.60984798,2.52752617,0.714
"442","ENSG00000129355","hurdle",0,-1.8431677,0.3752514,2.2184191,0.714
"26","ENSG00000040731","hurdle",0,1.697298,3.489673,1.792375,0.714
"10","ENSG00000008735","hurdle",0,-1.35986,0.487722,1.847582,0.714
"865","ENSG00000165943","hurdle",0,-1.2334302,0.7452309,1.9786611,0.713
"1249","ENSG00000213760","hurdle",0,-1.3788272,0.6634051,2.0422323,0.712
"764","ENSG00000156687","hurdle",0,2.76736,4.605434,1.838074,0.712
"720","ENSG00000152894","hurdle",0,1.593975,4.379584,2.785609,0.712
"667","ENSG00000148660","hurdle",0,0.6317062,2.1413747,1.5096685,0.712
"57","ENSG00000066032","hurdle",0,3.964097,5.912827,1.94873,0.712
"1256","ENSG00000219200","hurdle",0,-0.6585024,1.0419204,1.7004228,0.711
"925","ENSG00000170153","hurdle",0,0.9343178,2.5705162,1.6361984,0.711
"902","ENSG00000168993","hurdle",0,0.1577564,1.4458587,1.2881023,0.711
"663","ENSG00000148303","hurdle",0,-0.663983,0.9671182,1.6311012,0.711
"227","ENSG00000105701","hurdle",0,-0.6956858,0.9649749,1.6606607,0.711
"1227","ENSG00000198929","hurdle",0,0.9698836,2.6620946,1.692211,0.71
"1160","ENSG00000188641","hurdle",0,1.370809,3.214184,1.843375,0.71
"944","ENSG00000171314","hurdle",0,-0.9827031,0.7888322,1.7715353,0.71
"1194","ENSG00000197756","hurdle",0,0.05939921,1.49928951,1.4398903,0.709
"1026","ENSG00000176956","hurdle",0,-1.0496551,0.8623886,1.9120437,0.709
"697","ENSG00000151729","hurdle",0,-1.0285713,0.7627819,1.7913532,0.709
"1282","ENSG00000229425","hurdle",0,-2.42831,3.232174,5.660484,0.708
"1013","ENSG00000176165","hurdle",0,-1.374564,0.567544,1.942108,0.708
"811","ENSG00000162804","hurdle",0,-0.7205671,1.4503344,2.1709015,0.708
"669","ENSG00000148798","hurdle",0,-0.6828917,1.0613335,1.7442252,0.708
"559","ENSG00000139173","hurdle",0,0.6545685,2.8418382,2.1872697,0.708
"496","ENSG00000133958","hurdle",0,2.493822,3.999607,1.505785,0.708
"458","ENSG00000130770","hurdle",0,-0.7574017,0.8482779,1.6056796,0.708
"276","ENSG00000110955","hurdle",0,-0.5676386,1.0416944,1.609333,0.708
"31","ENSG00000046653","hurdle",0,1.865972,3.35462,1.488648,0.708
"1127","ENSG00000185420","hurdle",0,2.655999,4.414888,1.758889,0.707
"1069","ENSG00000182197","hurdle",0,1.456598,3.325192,1.868594,0.707
"965","ENSG00000172264","hurdle",0,2.978857,4.587507,1.60865,0.707
"681","ENSG00000150394","hurdle",0,1.854493,3.255427,1.400934,0.707
"677","ENSG00000149571","hurdle",0,2.163016,3.929572,1.766556,0.707
"500","ENSG00000134333","hurdle",0,-1.3605625,0.6633316,2.0238941,0.707
"457","ENSG00000130748","hurdle",0,-1.3551862,0.5623157,1.9175019,0.707
"1382","ENSG00000277443","hurdle",0,-0.2799431,1.3606766,1.6406197,0.706
"1276","ENSG00000228358","hurdle",0,-2.739065,2.019708,4.758773,0.706
"837","ENSG00000164587","hurdle",0,-0.6483176,0.8734453,1.5217629,0.706
"691","ENSG00000151366","hurdle",0,-1.1507167,0.6791437,1.8298604,0.706
"196","ENSG00000103489","hurdle",0,1.190656,2.941695,1.751039,0.706
"107","ENSG00000079156","hurdle",0,1.774354,3.120665,1.346311,0.706
"1368","ENSG00000264364","hurdle",0,-0.4735234,1.0974923,1.5710157,0.705
"1137","ENSG00000186010","hurdle",0,-0.5229881,0.9255341,1.4485222,0.705
"1032","ENSG00000177679","hurdle",0,1.40298,2.561294,1.158314,0.705
"926","ENSG00000170296","hurdle",0,-0.9821625,0.8510854,1.8332479,0.705
"653","ENSG00000147202","hurdle",0,0.1828799,2.4390772,2.2561973,0.705
"443","ENSG00000129559","hurdle",0,-1.0094427,0.6233849,1.6328276,0.705
"433","ENSG00000128524","hurdle",0,-1.3660764,0.6030081,1.9690845,0.705
"341","ENSG00000116251","hurdle",0,-0.7387908,0.845109,1.5838998,0.705
"82","ENSG00000074416","hurdle",0,0.3729729,1.9365764,1.5636035,0.705
"80","ENSG00000073910","hurdle",0,1.930772,3.280725,1.349953,0.705
"954","ENSG00000171587","hurdle",0,4.132422,5.208527,1.076105,0.704
"841","ENSG00000164733","hurdle",0,-0.4955343,1.0626426,1.5581769,0.704
"569","ENSG00000140319","hurdle",0,-0.2944663,1.3017461,1.5962124,0.704
"521","ENSG00000135916","hurdle",0,-0.6922187,0.9823862,1.6746049,0.704
"22","ENSG00000034713","hurdle",0,-0.8654095,0.8371887,1.7025982,0.704
"1388","ENSG00000286021","hurdle",0,-2.552284,2.067508,4.619792,0.703
"801","ENSG00000162188","hurdle",0,-0.9232105,0.8112425,1.734453,0.703
"743","ENSG00000154723","hurdle",0,-0.8804414,0.7292187,1.6096601,0.703
"738","ENSG00000154518","hurdle",0,-1.2215779,0.6793979,1.9009758,0.703
"94","ENSG00000077092","hurdle",0,-0.5916264,1.8094369,2.4010633,0.703
"1327","ENSG00000248309","hurdle",0,0.6772452,2.3185268,1.6412816,0.702
"939","ENSG00000171130","hurdle",0,-0.1877261,1.2468136,1.4345397,0.702
"931","ENSG00000170579","hurdle",0,5.337993,6.120306,0.782313,0.702
"656","ENSG00000147408","hurdle",0,0.4744936,2.2959328,1.8214392,0.702
"154","ENSG00000099624","hurdle",0,-0.8021022,0.9408828,1.742985,0.702
"67","ENSG00000069020","hurdle",0,2.331036,4.102111,1.771075,0.702
"962","ENSG00000172115","hurdle",0,-0.7291587,0.9167512,1.6459099,0.701
"794","ENSG00000160932","hurdle",0,-1.764217,0.247791,2.012008,0.701
"588","ENSG00000141639","hurdle",0,-0.1349986,1.9256887,2.0606873,0.701
"451","ENSG00000130522","hurdle",0,-0.1425795,1.3447149,1.4872944,0.701
"1356","ENSG00000258526","hurdle",0,1.08323,2.977886,1.894656,0.7
"1028","ENSG00000177432","hurdle",0,-0.9975579,0.8445262,1.8420841,0.7
"928","ENSG00000170485","hurdle",0,0.7872108,2.2695943,1.4823835,0.7
"719","ENSG00000152822","hurdle",0,0.2946139,2.326931,2.0323171,0.7
"474","ENSG00000132471","hurdle",0,-0.627175,0.9981059,1.6252809,0.7
"463","ENSG00000131143","hurdle",0,-0.4173315,0.9568789,1.3742104,0.7
"161","ENSG00000100138","hurdle",0,-0.9553003,0.783842,1.7391423,0.7
"111","ENSG00000079819","hurdle",0,1.227266,3.208451,1.981185,0.7
"7","ENSG00000008394","hurdle",0,-1.4279176,0.8724292,2.3003468,0.7
"822","ENSG00000163618","hurdle",0,3.523462,4.486839,0.963377,0.699
"676","ENSG00000149557","hurdle",0,-0.0821017,1.322914,1.4050157,0.699
"393","ENSG00000122406","hurdle",0,-0.372485,1.033848,1.406333,0.699
"172","ENSG00000101182","hurdle",0,-1.0184672,0.7837407,1.8022079,0.699
"134","ENSG00000089009","hurdle",0,-0.3063714,1.1416238,1.4479952,0.699
"699","ENSG00000151883","hurdle",0,1.076716,2.523796,1.44708,0.698
"684","ENSG00000150938","hurdle",0,-0.1208971,1.6351355,1.7560326,0.698
"607","ENSG00000144040","hurdle",0,0.5530508,1.9432754,1.3902246,0.698
"709","ENSG00000152234","hurdle",0,-0.574277,0.9031959,1.4774729,0.697
"268","ENSG00000110321","hurdle",0,-0.343035,1.260787,1.603822,0.697
"846","ENSG00000164919","hurdle",0,-0.4818416,0.8754436,1.3572852,0.696
"586","ENSG00000141542","hurdle",0,-0.7721226,0.9293256,1.7014482,0.696
"511","ENSG00000135333","hurdle",0,-0.5351612,1.4526946,1.9878558,0.696
"307","ENSG00000113100","hurdle",0,0.7321641,2.6310305,1.8988664,0.696
"117","ENSG00000081026","hurdle",0,1.386365,2.703009,1.316644,0.696
"378","ENSG00000119900","hurdle",0,-0.674716,0.8445586,1.5192746,0.695
"267","ENSG00000109971","hurdle",0,-0.3228176,1.1745864,1.497404,0.695
"1367","ENSG00000263551","hurdle",0,-2.369631,1.578296,3.947927,0.694
"1361","ENSG00000259234","hurdle",0,0.4779028,1.74849,1.2705872,0.694
"1169","ENSG00000196230","hurdle",0,-0.9373749,0.8989921,1.836367,0.694
"1096","ENSG00000183722","hurdle",0,0.5981203,2.6060802,2.0079599,0.694
"728","ENSG00000153904","hurdle",0,0.6003176,2.0083338,1.4080162,0.694
"473","ENSG00000132341","hurdle",0,-1.457668,0.4329486,1.8906166,0.694
"166","ENSG00000100345","hurdle",0,-1.267276,0.6756165,1.9428925,0.694
"1375","ENSG00000272168","hurdle",0,0.4121892,3.0647938,2.6526046,0.693
"932","ENSG00000170624","hurdle",0,1.289291,3.336514,2.047223,0.693
"894","ENSG00000168159","hurdle",0,-1.260814,0.505773,1.766587,0.693
"564","ENSG00000139915","hurdle",0,4.229821,5.314417,1.084596,0.693
"507","ENSG00000134775","hurdle",0,0.7713491,2.4576055,1.6862564,0.693
"287","ENSG00000111885","hurdle",0,-0.3242442,1.6105899,1.9348341,0.693
"929","ENSG00000170525","hurdle",0,-0.5396616,1.0761653,1.6158269,0.692
"701","ENSG00000152082","hurdle",0,-1.1351088,0.4339821,1.5690909,0.692
"224","ENSG00000105649","hurdle",0,-0.7721226,0.8491498,1.6212724,0.692
"106","ENSG00000079102","hurdle",0,1.067759,2.481272,1.413513,0.692
"64","ENSG00000067840","hurdle",0,-1.96356441,0.01111645,1.97468086,0.692
"1161","ENSG00000188846","hurdle",0,-0.6113448,0.8231569,1.4345017,0.691
"957","ENSG00000171714","hurdle",0,1.453155,2.222362,0.769207,0.691
"951","ENSG00000171502","hurdle",0,-1.702363,1.923437,3.6258,0.691
"578","ENSG00000140941","hurdle",0,-0.6735518,0.8895435,1.5630953,0.691
"129","ENSG00000087152","hurdle",0,-1.4645731,0.3779837,1.8425568,0.691
"96","ENSG00000077522","hurdle",0,-1.463944,0.7670937,2.2310377,0.691
"1155","ENSG00000188229","hurdle",0,-1.5353727,0.4803212,2.0156939,0.69
"484","ENSG00000133112","hurdle",0,-0.5799915,0.823124,1.4031155,0.69
"77","ENSG00000072422","hurdle",0,-1.1038023,0.9565793,2.0603816,0.69
"1351","ENSG00000255910","hurdle",0,0.4605438,2.2471089,1.7865651,0.689
"1109","ENSG00000184515","hurdle",0,-1.6516234,0.2783198,1.9299432,0.689
"919","ENSG00000169926","hurdle",0,-1.1926268,0.5138187,1.7064455,0.689
"1353","ENSG00000256193","hurdle",0,-2.9270723,0.9852972,3.9123695,0.688
"1280","ENSG00000228956","hurdle",0,-0.469035,1.318584,1.787619,0.688
"1102","ENSG00000184076","hurdle",0,-1.0608368,0.5499364,1.6107732,0.688
"980","ENSG00000173436","hurdle",0,-0.911069,0.5349235,1.4459925,0.688
"659","ENSG00000147655","hurdle",0,-1.079796,1.391393,2.471189,0.688
"596","ENSG00000142634","hurdle",0,-1.9724845,0.2588657,2.2313502,0.688
"32","ENSG00000047365","hurdle",0,1.111996,2.702097,1.590101,0.688
"599","ENSG00000142937","hurdle",0,-0.3833286,0.9540601,1.3373887,0.687
"286","ENSG00000111775","hurdle",0,-0.7036101,0.7325474,1.4361575,0.687
"1130","ENSG00000185666","hurdle",0,2.255313,3.778621,1.523308,0.686
"867","ENSG00000165973","hurdle",0,2.596361,3.488798,0.892437,0.686
"746","ENSG00000154975","hurdle",0,2.390799,3.656535,1.265736,0.686
"716","ENSG00000152578","hurdle",0,3.069062,4.303337,1.234275,0.686
"556","ENSG00000138771","hurdle",0,-0.5130626,1.6084174,2.12148,0.686
"426","ENSG00000127540","hurdle",0,-1.1557878,0.4165298,1.5723176,0.686
"87","ENSG00000075213","hurdle",0,-1.900067,1.598965,3.499032,0.686
"27","ENSG00000042753","hurdle",0,-1.749269,0.144991,1.89426,0.686
"1148","ENSG00000187323","hurdle",0,1.561081,4.318528,2.757447,0.685
"1123","ENSG00000185261","hurdle",0,1.185152,2.480105,1.294953,0.685
"1044","ENSG00000179010","hurdle",0,-1.1319074,0.5129225,1.6448299,0.685
"685","ENSG00000150991","hurdle",0,-0.1773759,1.2569958,1.4343717,0.685
"619","ENSG00000144713","hurdle",0,-0.4516561,0.9072635,1.3589196,0.685
"524","ENSG00000135940","hurdle",0,-0.847986,0.6016675,1.4496535,0.685
"416","ENSG00000125971","hurdle",0,-1.3841735,0.3829423,1.7671158,0.685
"329","ENSG00000115268","hurdle",0,-0.3461038,0.9338074,1.2799112,0.685
"1312","ENSG00000240972","hurdle",0,-0.6632607,0.8408621,1.5041228,0.684
"1192","ENSG00000197442","hurdle",0,0.7953264,2.5686648,1.7733384,0.684
"1181","ENSG00000196663","hurdle",0,-0.1371032,1.4545842,1.5916874,0.684
"1066","ENSG00000182050","hurdle",0,2.177483,3.690947,1.513464,0.684
"732","ENSG00000154162","hurdle",0,2.832321,4.19026,1.357939,0.684
"518","ENSG00000135636","hurdle",0,-1.109301,0.8842288,1.9935298,0.684
"472","ENSG00000132334","hurdle",0,0.5561865,1.8168671,1.2606806,0.684
"1321","ENSG00000243678","hurdle",0,-1.4608026,0.2005488,1.6613514,0.683
"935","ENSG00000170776","hurdle",0,-0.4686563,1.3035848,1.7722411,0.683
"403","ENSG00000124172","hurdle",0,-0.5729198,0.7752714,1.3481912,0.683
"1165","ENSG00000189319","hurdle",0,-0.5528463,1.2611262,1.8139725,0.682
"1081","ENSG00000182809","hurdle",0,-2.2392532,-0.1314226,2.1078306,0.682
"1020","ENSG00000176658","hurdle",0,0.6257193,2.543181,1.9174617,0.682
"179","ENSG00000101746","hurdle",0,1.465196,2.751413,1.286217,0.682
"1336","ENSG00000250166","hurdle",0,-0.4315292,1.1623752,1.5939044,0.681
"1296","ENSG00000233927","hurdle",0,-0.05925854,1.09822588,1.15748442,0.681
"1271","ENSG00000226124","hurdle",0,-0.9961019,0.7996634,1.7957653,0.681
"1030","ENSG00000177600","hurdle",0,-0.7071047,0.6387797,1.3458844,0.681
"374","ENSG00000119335","hurdle",0,-0.6543337,0.8736357,1.5279694,0.681
"140","ENSG00000090266","hurdle",0,-0.9888439,0.4516511,1.440495,0.681
"760","ENSG00000156467","hurdle",0,-0.4378158,0.8304024,1.2682182,0.68
"637","ENSG00000145592","hurdle",0,-0.2863242,0.9942869,1.2806111,0.68
"419","ENSG00000126267","hurdle",0,-0.8954619,0.586218,1.4816799,0.68
"1358","ENSG00000258859","hurdle",0,-2.808285,1.351203,4.159488,0.679
"1075","ENSG00000182601","hurdle",0,-1.000474,2.516924,3.517398,0.679
"927","ENSG00000170315","hurdle",0,-0.3342125,1.0596048,1.3938173,0.679
"664","ENSG00000148341","hurdle",0,-1.543458,0.141832,1.68529,0.679
"389","ENSG00000121905","hurdle",0,-1.0270837,0.6700355,1.6971192,0.679
"251","ENSG00000108107","hurdle",0,-0.1829558,0.99959,1.1825458,0.679
"1208","ENSG00000198673","hurdle",0,3.105926,4.334846,1.22892,0.678
"778","ENSG00000158109","hurdle",0,-1.83273441,0.07107868,1.90381309,0.678
"747","ENSG00000155052","hurdle",0,3.273876,4.454618,1.180742,0.678
"694","ENSG00000151490","hurdle",0,1.177995,2.523928,1.345933,0.678
"616","ENSG00000144619","hurdle",0,3.38618,4.426934,1.040754,0.678
"606","ENSG00000143947","hurdle",0,-0.5679089,0.8101153,1.3780242,0.678
"355","ENSG00000117410","hurdle",0,-1.0266192,0.5763068,1.602926,0.678
