"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Micro","log2fold_change","Auc"
"214","ENSG00000136167","hurdle",3.81983591362239e-131,-3.045132,-1.774085,1.271047,0.567
"201","ENSG00000134070","hurdle",9.52241814362621e-135,-1.6730114,-0.2048228,1.4681886,0.567
"2","ENSG00000003400","hurdle",1.18020071559321e-128,-3.006147,-1.795822,1.210325,0.567
"371","ENSG00000177409","hurdle",1.36571851995224e-127,-3.020804,-1.713725,1.307079,0.566
"137","ENSG00000116017","hurdle",1.38616062475504e-35,-1.5600372,-0.9528396,0.6071976,0.566
"113","ENSG00000110057","hurdle",2.63124578660787e-134,-3.078074,-1.869641,1.208433,0.566
"82","ENSG00000103335","hurdle",2.03255827330468e-86,-2.778469,-1.704885,1.073584,0.566
"405","ENSG00000197093","hurdle",6.04385414028938e-165,-3.182861,-1.916497,1.266364,0.565
"395","ENSG00000186517","hurdle",4.44107037458524e-152,-3.158465,-1.943971,1.214494,0.565
"208","ENSG00000135124","hurdle",4.04836361817896e-41,-1.890901,-1.170849,0.720052,0.565
"311","ENSG00000165801","hurdle",3.27888498182852e-65,-2.553027,-1.589204,0.963823,0.564
"298","ENSG00000162924","hurdle",2.59111761519884e-29,-1.0965626,-0.4498776,0.646685,0.564
"188","ENSG00000130775","hurdle",1.20875608863857e-74,-2.589927,-1.469582,1.120345,0.564
"437","ENSG00000231389","hurdle",7.42635018002784e-145,-3.13887,-1.879554,1.259316,0.563
"426","ENSG00000205730","hurdle",5.32529236907328e-75,-2.72323,-1.737566,0.985664,0.563
"287","ENSG00000159958","hurdle",6.10073665722359e-158,-3.194855,-2.000541,1.194314,0.562
"448","ENSG00000255197","hurdle",2.57777707866472e-76,-2.790612,-1.798954,0.991658,0.561
"349","ENSG00000171729","hurdle",1.55945147315799e-63,-2.480475,-1.479599,1.000876,0.561
"199","ENSG00000133800","hurdle",2.00331695247469e-105,-2.842685,-1.535972,1.306713,0.561
"49","ENSG00000087266","hurdle",1.89742755684068e-75,-2.775764,-1.789578,0.986186,0.561
"32","ENSG00000067182","hurdle",8.11614908971362e-71,-2.705106,-1.713725,0.991381,0.561
"409","ENSG00000197992","hurdle",6.68249244000814e-212,-3.28121,-1.979066,1.302144,0.56
"219","ENSG00000136732","hurdle",3.81954492461472e-132,-3.128941,-1.902954,1.225987,0.56
"56","ENSG00000093072","hurdle",1.4974764678676e-82,-2.799192,-1.74661,1.052582,0.56
"393","ENSG00000185404","hurdle",2.17664308824907e-66,-2.658025,-1.687365,0.97066,0.559
"335","ENSG00000169871","hurdle",6.53446981835471e-59,-2.557666,-1.713725,0.843941,0.559
"284","ENSG00000159314","hurdle",3.21706243919209e-46,-2.323323,-1.499844,0.823479,0.559
"152","ENSG00000120889","hurdle",2.51604650523358e-75,-2.659021,-1.704885,0.954136,0.559
"94","ENSG00000105366","hurdle",9.00809572860743e-234,-3.301296,-2.070732,1.230564,0.559
"420","ENSG00000204472","hurdle",1.49489663028856e-179,-3.254857,-2.051927,1.20293,0.558
"365","ENSG00000174130","hurdle",1.91168563814098e-165,-3.23689,-2.074522,1.162368,0.558
"321","ENSG00000167851","hurdle",1.37894336495064e-195,-3.271779,-2.048195,1.223584,0.558
"89","ENSG00000104894","hurdle",2.14605473364025e-153,-3.213522,-2.048195,1.165327,0.558
"369","ENSG00000176225","hurdle",9.94842529048612e-31,-0.2145958,0.5671915,0.7817873,0.557
"249","ENSG00000142512","hurdle",6.79440100782692e-156,-3.23021,-2.097477,1.132733,0.557
"96","ENSG00000105851","hurdle",4.56741822058385e-100,-3.004035,-1.933607,1.070428,0.557
"36","ENSG00000073737","hurdle",2.94603161615136e-182,-3.26241,-1.943971,1.318439,0.557
"440","ENSG00000237797","hurdle",3.59997012695777e-123,-3.146303,-1.971979,1.174324,0.556
"361","ENSG00000173530","hurdle",5.7707491466872e-137,-3.145838,-2.082134,1.063704,0.556
"418","ENSG00000204161","hurdle",2.09652105796688e-91,-3.016327,-1.961412,1.054915,0.555
"350","ENSG00000171860","hurdle",2.82044040286947e-154,-3.23689,-2.105211,1.131679,0.555
"333","ENSG00000169508","hurdle",2.27851173850153e-110,-2.941067,-1.549097,1.39197,0.555
"278","ENSG00000155659","hurdle",7.63625307349033e-223,-3.304671,-2.055668,1.249003,0.555
"273","ENSG00000154309","hurdle",4.37072511979513e-19,-0.537702607,-0.008042353,0.529660254,0.555
"270","ENSG00000152953","hurdle",1.52623566286504e-46,-1.663731,-1.117085,0.546646,0.555
"427","ENSG00000213064","hurdle",1.12794923122342e-44,-2.446957,-1.684466,0.762491,0.554
"275","ENSG00000154589","hurdle",7.26401095360428e-83,-2.942078,-1.923317,1.018761,0.554
"345","ENSG00000171365","hurdle",4.47122346909066e-27,-1.4906847,-0.7650212,0.7256635,0.553
"178","ENSG00000128016","hurdle",4.05402782376664e-101,-2.997719,-1.961412,1.036307,0.553
"408","ENSG00000197859","hurdle",4.10695258378956e-33,-2.158418,-1.497298,0.66112,0.552
"378","ENSG00000181481","hurdle",3.68311893334682e-85,-3.021871,-2.015037,1.006834,0.552
"156","ENSG00000122122","hurdle",3.45559914796503e-169,-3.274577,-2.193134,1.081443,0.552
"459","ENSG00000275395","hurdle",5.24607288755607e-136,-3.198472,-1.798954,1.399518,0.551
"425","ENSG00000205517","hurdle",1.10797015275026e-62,-2.808744,-1.943971,0.864773,0.551
"413","ENSG00000198502","hurdle",1.92268213807859e-162,-3.272287,-2.20555,1.066737,0.551
"324","ENSG00000168071","hurdle",1.94238753812514e-44,-2.585657,-1.808392,0.777265,0.551
"226","ENSG00000137834","hurdle",6.16323077038047e-81,-2.74917,-1.843534,0.905636,0.551
"187","ENSG00000130300","hurdle",4.38292629562844e-145,-3.239124,-2.105211,1.133913,0.551
"50","ENSG00000089127","hurdle",2.97382688322715e-89,-3.064807,-2.101339,0.963468,0.551
"430","ENSG00000213445","hurdle",4.85204555694965e-96,-3.128711,-2.148503,0.980208,0.55
"386","ENSG00000183943","hurdle",1.66285209410334e-35,-2.214327,-1.565006,0.649321,0.55
"384","ENSG00000183160","hurdle",4.9002026753214e-182,-3.295086,-2.252011,1.043075,0.55
"233","ENSG00000138496","hurdle",4.85547936698425e-55,-2.711294,-1.833865,0.877429,0.55
"128","ENSG00000112977","hurdle",6.58849337278715e-24,-1.75925,-1.178987,0.580263,0.55
"401","ENSG00000196664","hurdle",3.24679801133396e-148,-3.266454,-2.193134,1.07332,0.548
"221","ENSG00000137331","hurdle",9.5931176731866e-77,-2.979347,-1.943971,1.035376,0.548
"116","ENSG00000110446","hurdle",2.59860972300052e-131,-3.245097,-2.264946,0.980151,0.548
"87","ENSG00000104368","hurdle",3.82646910702064e-37,-2.352446,-1.630458,0.721988,0.548
"71","ENSG00000101160","hurdle",4.04870675911694e-37,-2.485623,-1.743589,0.742034,0.548
"7","ENSG00000011422","hurdle",1.10464593131787e-58,-2.535993,-1.469582,1.066411,0.548
"348","ENSG00000171700","hurdle",2.46279832211542e-55,-2.868002,-2.026005,0.841997,0.547
"138","ENSG00000116701","hurdle",3.48473215107747e-104,-3.177616,-2.172676,1.00494,0.547
"246","ENSG00000141524","hurdle",9.05911715982005e-36,-2.471986,-1.827454,0.644532,0.546
"183","ENSG00000129566","hurdle",2.98727369943178e-38,-2.593574,-1.850017,0.743557,0.546
"12","ENSG00000025708","hurdle",7.52959210966248e-55,-2.864741,-1.993347,0.871394,0.546
"442","ENSG00000241839","hurdle",5.02648455450088e-65,-2.988086,-2.093626,0.89446,0.545
"194","ENSG00000132965","hurdle",1.11858575373417e-137,-3.267973,-2.247725,1.020248,0.545
"110","ENSG00000108798","hurdle",2.27502555164778e-131,-3.257622,-2.230707,1.026915,0.545
"55","ENSG00000092820","hurdle",8.93210054663281e-30,-2.009067,-1.2458,0.763267,0.545
"330","ENSG00000169252","hurdle",1.65020277787389e-129,-3.26342,-2.269284,0.994136,0.544
"313","ENSG00000166428","hurdle",3.2233455366297e-111,-3.23021,-2.252011,0.978199,0.544
"158","ENSG00000122986","hurdle",1.9615130926683e-30,-2.366349,-1.655789,0.71056,0.544
"90","ENSG00000104903","hurdle",1.26772367586055e-117,-3.246095,-2.29117,0.954925,0.544
"83","ENSG00000103449","hurdle",6.70249392589569e-44,-2.750408,-2.015037,0.735371,0.544
"76","ENSG00000101695","hurdle",2.39767068531915e-30,-2.354194,-1.655789,0.698405,0.544
"397","ENSG00000189067","hurdle",3.69457399381986e-28,-2.271982,-1.55703,0.714952,0.543
"203","ENSG00000134245","hurdle",1.78199610440124e-22,-1.762281,-1.140733,0.621548,0.543
"306","ENSG00000164010","hurdle",1.97194758757642e-24,-2.290523,-1.696098,0.594425,0.542
"149","ENSG00000120063","hurdle",1.0554580282833e-25,-0.7332877,-0.1103574,0.6229303,0.542
"416","ENSG00000203747","hurdle",1.75186265625642e-137,-3.291476,-2.377503,0.913973,0.541
"283","ENSG00000159189","hurdle",7.67924329442764e-134,-3.285051,-2.326893,0.958158,0.541
"264","ENSG00000150337","hurdle",3.24069542350259e-151,-3.301296,-2.391619,0.909677,0.541
"441","ENSG00000241399","hurdle",4.07532536145377e-19,-2.045849,-1.50751,0.538339,0.54
"224","ENSG00000137767","hurdle",9.63182689029451e-56,-3.011652,-2.20555,0.806102,0.54
"193","ENSG00000132744","hurdle",1.13807398933893e-148,-3.302593,-2.382193,0.9204,0.54
"114","ENSG00000110092","hurdle",5.17641573353951e-30,-2.38918,-1.850017,0.539163,0.54
"435","ENSG00000228058","hurdle",6.47010173500965e-146,-3.303631,-2.439697,0.863934,0.539
"410","ENSG00000198001","hurdle",2.17723968934333e-26,-2.505949,-1.882874,0.623075,0.539
"407","ENSG00000197712","hurdle",2.56620649222317e-26,-2.455156,-1.846772,0.608384,0.539
"355","ENSG00000172716","hurdle",1.3933728567696e-54,-2.976653,-2.218074,0.758579,0.539
"318","ENSG00000167604","hurdle",1.0494713493911e-50,-2.461806,-1.559684,0.902122,0.539
"197","ENSG00000133574","hurdle",2.25621751149179e-62,-3.074081,-2.277998,0.796083,0.539
"177","ENSG00000127951","hurdle",3.14368213554703e-62,-3.099333,-2.239191,0.860142,0.538
"84","ENSG00000103811","hurdle",3.13343758480832e-19,-2.224003,-1.719648,0.504355,0.538
"314","ENSG00000166801","hurdle",2.48354536681733e-46,-2.98746,-2.269284,0.718176,0.537
"206","ENSG00000134574","hurdle",3.89118591303129e-18,-2.107653,-1.562342,0.545311,0.537
"175","ENSG00000126882","hurdle",3.28950161098899e-20,-2.275544,-1.758756,0.516788,0.537
"167","ENSG00000124762","hurdle",9.43309959119047e-53,-3.034317,-2.180825,0.853492,0.537
"65","ENSG00000100365","hurdle",1.18203912225529e-147,-3.310661,-2.449508,0.861153,0.537
"428","ENSG00000213316","hurdle",1.14401719928096e-55,-3.101589,-2.358893,0.742696,0.536
"381","ENSG00000182179","hurdle",1.13419622750641e-74,-3.207435,-2.429953,0.777482,0.536
"85","ENSG00000103966","hurdle",3.81278096483978e-22,-2.363098,-1.821072,0.542026,0.536
"58","ENSG00000095970","hurdle",5.14657317855019e-130,-3.302852,-2.449508,0.853344,0.536
"403","ENSG00000196843","hurdle",3.17728546010416e-25,-2.608576,-2.055668,0.552908,0.535
"291","ENSG00000161638","hurdle",7.00415870808642e-33,-2.834969,-2.189019,0.64595,0.535
"282","ENSG00000158869","hurdle",6.47975939478293e-97,-3.268987,-2.494503,0.774484,0.535
"225","ENSG00000137819","hurdle",4.58829949587338e-44,-2.950187,-2.213887,0.7363,0.535
"358","ENSG00000173372","hurdle",1.94487178563878e-88,-3.259132,-2.474332,0.7848,0.534
"323","ENSG00000167994","hurdle",2.06427571800651e-53,-3.124346,-2.410659,0.713687,0.534
"243","ENSG00000140853","hurdle",3.85103639018589e-39,-2.931403,-2.269284,0.662119,0.534
"461","ENSG00000282608","hurdle",6.88322058303913e-136,-3.312751,-2.530495,0.782256,0.533
"433","ENSG00000227039","hurdle",5.55750264916529e-97,-3.278655,-2.509818,0.768837,0.533
"392","ENSG00000185215","hurdle",4.8155389604654e-21,-2.496863,-1.876242,0.620621,0.533
"367","ENSG00000175567","hurdle",3.66853560440062e-80,-3.244599,-2.469333,0.775266,0.533
"316","ENSG00000167107","hurdle",1.49888433128717e-36,-2.961002,-2.264946,0.696056,0.533
"256","ENSG00000146112","hurdle",3.34125337658636e-41,-3.028081,-2.345092,0.682989,0.533
"68","ENSG00000101000","hurdle",1.98814863231598e-28,-2.781179,-2.105211,0.675968,0.533
"174","ENSG00000126561","hurdle",3.04505881655373e-44,-3.091016,-2.415458,0.675558,0.532
"161","ENSG00000123096","hurdle",7.07373013868434e-15,-2.08003,-1.528154,0.551876,0.532
"132","ENSG00000114738","hurdle",2.27627854465824e-44,-3.084977,-2.391619,0.693358,0.532
"341","ENSG00000170891","hurdle",3.9057633895789e-109,-3.298964,-2.479348,0.819616,0.531
"223","ENSG00000137628","hurdle",2.28792205375824e-23,-2.665348,-2.066951,0.598397,0.531
"229","ENSG00000137965","hurdle",1.42039931650811e-25,-2.71578,-2.168619,0.547161,0.53
"245","ENSG00000141497","hurdle",3.72951977262642e-79,-3.274068,-2.57813,0.695938,0.529
"218","ENSG00000136383","hurdle",2.97940078682148e-28,-2.248168,-1.413296,0.834872,0.529
"122","ENSG00000111321","hurdle",2.93048172647521e-34,-3.037985,-2.449508,0.588477,0.529
"417","ENSG00000203814","hurdle",5.47098068310478e-25,-2.85786,-2.230707,0.627153,0.528
"262","ENSG00000148841","hurdle",8.27089003877893e-37,-3.081187,-2.459387,0.6218,0.528
"200","ENSG00000133874","hurdle",1.25208649488715e-33,-3.022299,-2.345092,0.677207,0.528
"97","ENSG00000105889","hurdle",2.89448227597776e-11,-1.810367,-1.298022,0.512345,0.528
"329","ENSG00000168994","hurdle",3.7777644650914e-24,-2.895532,-2.368168,0.527364,0.527
"293","ENSG00000161921","hurdle",3.11058733203031e-52,-3.215231,-2.583521,0.63171,0.527
"154","ENSG00000121858","hurdle",2.03967936968453e-40,-3.039282,-2.489433,0.549849,0.527
"117","ENSG00000110719","hurdle",1.98220131074395e-53,-3.228237,-2.627392,0.600845,0.527
"337","ENSG00000170458","hurdle",4.9842513710269e-47,-3.185491,-2.520119,0.665372,0.526
"172","ENSG00000125538","hurdle",6.50939199537797e-99,-3.308054,-2.300018,1.008036,0.526
"63","ENSG00000100292","hurdle",2.86045421352867e-54,-3.236642,-2.588933,0.647709,0.526
"269","ENSG00000152804","hurdle",2.53521412972648e-61,-3.269748,-2.649839,0.619909,0.525
"101","ENSG00000106366","hurdle",5.2947500146394e-52,-3.123429,-1.55438,1.569049,0.525
"78","ENSG00000102032","hurdle",3.44683889083523e-21,-2.913852,-2.410659,0.503193,0.525
"19","ENSG00000042493","hurdle",2.5130439511429e-44,-3.208164,-2.616299,0.591865,0.524
"424","ENSG00000205413","hurdle",3.88866025595195e-25,-3.067009,-2.556764,0.510245,0.523
"164","ENSG00000123609","hurdle",2.24806357737473e-34,-3.156822,-2.572759,0.584063,0.523
"69","ENSG00000101017","hurdle",6.12417696021054e-31,-3.125953,-2.551472,0.574481,0.523
"102","ENSG00000106560","hurdle",8.59807430793438e-50,-3.264936,-2.755406,0.50953,0.522
"455","ENSG00000273338","hurdle",1.6634767888041e-35,-3.214254,-2.68998,0.524274,0.521
"140","ENSG00000116774","hurdle",1.18876747650423e-43,-3.243602,-2.684176,0.559426,0.521
"144","ENSG00000118503","hurdle",3.69347712944928e-36,-3.216208,-2.68998,0.526228,0.52
"216","ENSG00000136235","hurdle",2.69736042176709e-15,-3.007416,-2.464351,0.543065,0.516
"460","ENSG00000276070","hurdle",4.4202313101232e-58,-3.148168,-2.415458,0.73271,0.514
"458","ENSG00000275302","hurdle",1.80969164897306e-31,-3.267467,-2.551472,0.715995,0.513
"147","ENSG00000119508","hurdle",3.54774867791567e-55,-1.20687586,-0.08146597,1.12540989,0.506
"166","ENSG00000124491","hurdle",1.25629543510452e-52,-2.420945,-1.286986,1.133959,0.491
