"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"868","ENSG00000115365","hurdle",0,0.7487044,1.3048093,0.5561049,0.609
"750","ENSG00000111252","hurdle",0,-1.907917,-0.6434801,1.2644369,0.609
"620","ENSG00000105835","hurdle",0,-1.13050904,-0.09904769,1.03146135,0.609
"446","ENSG00000100784","hurdle",0,0.3305952,1.4372305,1.1066353,0.609
"169","ENSG00000067221","hurdle",0,-2.2496248,-0.8552247,1.3944001,0.609
"3124","ENSG00000226476","hurdle",0,-1.27995419,-0.06701783,1.21293636,0.608
"3031","ENSG00000204435","hurdle",0,-1.9350364,-0.7237002,1.2113362,0.608
"2760","ENSG00000185236","hurdle",0,-1.2647536,-0.2821601,0.9825935,0.608
"2739","ENSG00000184828","hurdle",0,-0.5584764,1.0696969,1.6281733,0.608
"2526","ENSG00000177556","hurdle",0,-1.6297269,-0.5101272,1.1195997,0.608
"2452","ENSG00000175061","hurdle",0,-1.274539,-0.302599,0.97194,0.608
"2267","ENSG00000169710","hurdle",0,-1.5674494,-0.4758369,1.0916125,0.608
"2127","ENSG00000166123","hurdle",0,-1.1874249,-0.1885951,0.9988298,0.608
"1705","ENSG00000149428","hurdle",0,-1.8836517,-0.6298282,1.2538235,0.608
"1513","ENSG00000141552","hurdle",0,-2.094152,-0.832368,1.261784,0.608
"1282","ENSG00000133121","hurdle",0,0.8454461,1.9983257,1.1528796,0.608
"1267","ENSG00000132640","hurdle",0,-0.1014424,0.7676745,0.8691169,0.608
"1199","ENSG00000130475","hurdle",0,-1.4161871,-0.2439202,1.1722669,0.608
"752","ENSG00000111269","hurdle",0,-1.5010221,-0.4098403,1.0911818,0.608
"624","ENSG00000105963","hurdle",0,-1.9724845,-0.7229322,1.2495523,0.608
"591","ENSG00000105372","hurdle",0,-1.0654102,-0.1646711,0.9007391,0.608
"467","ENSG00000101400","hurdle",0,-1.4677227,-0.4534478,1.0142749,0.608
"73","ENSG00000028528","hurdle",0,-0.2584016,0.6703278,0.9287294,0.608
"3279","ENSG00000254180","hurdle",0,-1.0440966,0.2561415,1.3002381,0.607
"3146","ENSG00000229833","hurdle",0,-1.907917,-0.7244687,1.1834483,0.607
"2795","ENSG00000186047","hurdle",0,-0.7025708,0.2793743,0.9819451,0.607
"2518","ENSG00000177119","hurdle",0,-0.834994,0.4304912,1.2654852,0.607
"2152","ENSG00000166562","hurdle",0,-1.574766,-0.5017044,1.0730616,0.607
"2027","ENSG00000164054","hurdle",0,-1.7907926,-0.6163043,1.1744883,0.607
"1924","ENSG00000160310","hurdle",0,-0.1525301,0.7121398,0.8646699,0.607
"1763","ENSG00000152208","hurdle",0,3.0778,4.044346,0.966546,0.607
"1442","ENSG00000138669","hurdle",0,-1.3612652,0.1328438,1.494109,0.607
"1314","ENSG00000134419","hurdle",0,-1.5194672,-0.4673701,1.0520971,0.607
"1137","ENSG00000127884","hurdle",0,-1.9673041,-0.7528997,1.2144044,0.607
"1040","ENSG00000123684","hurdle",0,1.049392,1.731271,0.681879,0.607
"847","ENSG00000114850","hurdle",0,-1.6064905,-0.4613526,1.1451379,0.607
"833","ENSG00000114125","hurdle",0,-2.120282,-0.848717,1.271565,0.607
"802","ENSG00000112514","hurdle",0,-1.9492299,-0.7191937,1.2300362,0.607
"677","ENSG00000108175","hurdle",0,-0.4322674,0.4791953,0.9114627,0.607
"645","ENSG00000106635","hurdle",0,-2.3269071,-0.9528162,1.3740909,0.607
"584","ENSG00000105258","hurdle",0,-1.9223633,-0.7132704,1.2090929,0.607
"383","ENSG00000099795","hurdle",0,-1.6367998,-0.5454222,1.0913776,0.607
"124","ENSG00000055483","hurdle",0,-0.83694757,0.04205875,0.87900632,0.607
"3363","ENSG00000277791","hurdle",0,-2.1864075,-0.8774875,1.30892,0.606
"2711","ENSG00000183828","hurdle",0,-2.689392,-1.108866,1.580526,0.606
"2660","ENSG00000182504","hurdle",0,-0.714718,0.2146992,0.9294172,0.606
"1880","ENSG00000157617","hurdle",0,-1.2144707,-0.0521698,1.1623009,0.606
"1694","ENSG00000149136","hurdle",0,-2.0937625,-0.8077286,1.2860339,0.606
"1628","ENSG00000145808","hurdle",0,0.9418148,1.4667539,0.5249391,0.606
"1558","ENSG00000143575","hurdle",0,-2.1556049,-0.8850928,1.2705121,0.606
"1467","ENSG00000139684","hurdle",0,-1.6699343,-0.5242756,1.1456587,0.606
"1299","ENSG00000133943","hurdle",0,-0.3958735,0.6001722,0.9960457,0.606
"1063","ENSG00000125246","hurdle",0,-0.8257505,0.253656,1.0794065,0.606
"1013","ENSG00000122507","hurdle",0,1.207676,2.183692,0.976016,0.606
"816","ENSG00000112964","hurdle",0,-0.6608075,0.8288318,1.4896393,0.606
"660","ENSG00000107242","hurdle",0,0.4469597,1.1911589,0.7441992,0.606
"610","ENSG00000105669","hurdle",0,-1.4891965,-0.4333627,1.0558338,0.606
"304","ENSG00000083123","hurdle",0,0.374451,1.296713,0.922262,0.606
"236","ENSG00000074527","hurdle",0,-0.9444657,0.2325284,1.1769941,0.606
"3265","ENSG00000250903","hurdle",0,0.8400814,1.8066137,0.9665323,0.605
"3065","ENSG00000213619","hurdle",0,-2.0602852,-0.8076268,1.2526584,0.605
"3019","ENSG00000204256","hurdle",0,-1.2750902,-0.2813824,0.9937078,0.605
"2833","ENSG00000187601","hurdle",0,-1.9910356,-0.7449837,1.2460519,0.605
"2502","ENSG00000176597","hurdle",0,-2.1149392,-0.7040518,1.4108874,0.605
"2220","ENSG00000168291","hurdle",0,-2.1047042,-0.8221532,1.282551,0.605
"1982","ENSG00000162783","hurdle",0,-2.755291,-1.089679,1.665612,0.605
"1963","ENSG00000162415","hurdle",0,0.5343442,1.4130204,0.8786762,0.605
"1895","ENSG00000158526","hurdle",0,-2.1338274,-0.8386982,1.2951292,0.605
"1830","ENSG00000154945","hurdle",0,-1.7175796,-0.5582092,1.1593704,0.605
"1379","ENSG00000136717","hurdle",0,-0.1639285,0.5500158,0.7139443,0.605
"1218","ENSG00000130764","hurdle",0,-2.077504,-0.8049828,1.2725212,0.605
"1215","ENSG00000130741","hurdle",0,-1.3550695,-0.3110872,1.0439823,0.605
"459","ENSG00000101199","hurdle",0,-1.7089074,-0.6050272,1.1038802,0.605
"434","ENSG00000100596","hurdle",0,-0.3124743,0.5998652,0.9123395,0.605
"341","ENSG00000089041","hurdle",0,-0.5162548,0.6756165,1.1918713,0.605
"3120","ENSG00000225914","hurdle",0,-0.9265002,0.8167004,1.7432006,0.604
"3082","ENSG00000215067","hurdle",0,0.3676107,1.2335946,0.8659839,0.604
"2930","ENSG00000197461","hurdle",0,-2.0472218,-0.7651027,1.2821191,0.604
"2895","ENSG00000196535","hurdle",0,-0.5627807,0.3789231,0.9417038,0.604
"2801","ENSG00000186318","hurdle",0,-0.4815869,0.3599269,0.8415138,0.604
"2743","ENSG00000184897","hurdle",0,-1.5847163,-0.5160194,1.0686969,0.604
"2691","ENSG00000183172","hurdle",0,-2.0205193,-0.8178414,1.2026779,0.604
"2294","ENSG00000170348","hurdle",0,-0.8916498,0.0294651,0.9211149,0.604
"2001","ENSG00000163393","hurdle",0,-0.03958081,0.85812817,0.89770898,0.604
"1640","ENSG00000146242","hurdle",0,-3.0497118,-0.8270968,2.222615,0.604
"831","ENSG00000113811","hurdle",0,-1.6324105,-0.3511008,1.2813097,0.604
"564","ENSG00000104859","hurdle",0,-0.8189772,0.1429911,0.9619683,0.604
"93","ENSG00000041357","hurdle",0,-1.5692074,-0.4865519,1.0826555,0.604
"3358","ENSG00000276644","hurdle",0,0.3106225,1.5400738,1.2294513,0.603
"3110","ENSG00000224877","hurdle",0,-2.0823238,-0.8856299,1.1966939,0.603
"2988","ENSG00000198894","hurdle",0,-1.5445219,-0.4735742,1.0709477,0.603
"2986","ENSG00000198888","hurdle",0,1.828832,2.435771,0.606939,0.603
"2964","ENSG00000198682","hurdle",0,-1.9705173,-0.1971031,1.7734142,0.603
"2675","ENSG00000182774","hurdle",0,-1.7370568,-0.6530498,1.084007,0.603
"2576","ENSG00000179094","hurdle",0,-1.4079353,-0.4782652,0.9296701,0.603
"2534","ENSG00000177683","hurdle",0,-1.8507136,-0.6337027,1.2170109,0.603
"1944","ENSG00000161791","hurdle",0,-1.17862431,-0.08695301,1.0916713,0.603
"1697","ENSG00000149218","hurdle",0,-0.933276359,-0.005365773,0.927910586,0.603
"1393","ENSG00000137038","hurdle",0,-1.9944838,-0.8228731,1.1716107,0.603
"1242","ENSG00000131495","hurdle",0,-1.9390525,-0.7507454,1.1883071,0.603
"1158","ENSG00000128918","hurdle",0,-1.4872776,0.1417793,1.6290569,0.603
"580","ENSG00000105193","hurdle",0,-1.4186231,-0.4453485,0.9732746,0.603
"387","ENSG00000099810","hurdle",0,-0.9345831,0.2094279,1.144011,0.603
"343","ENSG00000089063","hurdle",0,-0.84339682,0.03673971,0.88013653,0.603
"2712","ENSG00000183978","hurdle",0,-2.2972429,-0.9510164,1.3462265,0.602
"2556","ENSG00000178445","hurdle",0,-1.9552295,-0.2496473,1.7055822,0.602
"2519","ENSG00000177156","hurdle",0,-1.582666,-0.506653,1.076013,0.602
"2464","ENSG00000175334","hurdle",0,-2.1602855,-0.8875651,1.2727204,0.602
"1971","ENSG00000162616","hurdle",0,-1.8164213,-0.5259493,1.290472,0.602
"1290","ENSG00000133265","hurdle",0,-2.1446751,-0.8817672,1.2629079,0.602
"653","ENSG00000106992","hurdle",0,-2.029986,-0.8510228,1.1789632,0.602
"493","ENSG00000102225","hurdle",0,-1.8402257,-0.7275467,1.112679,0.602
"3330","ENSG00000266964","hurdle",0,-2.35626,-1.074904,1.281356,0.601
"3238","ENSG00000248079","hurdle",0,-0.2242282,0.9387608,1.162989,0.601
"2966","ENSG00000198712","hurdle",0,2.766664,3.316743,0.550079,0.601
"2921","ENSG00000197119","hurdle",0,-0.9547698,0.0313441,0.9861139,0.601
"2652","ENSG00000182240","hurdle",0,-2.2115319,-0.1378705,2.0736614,0.601
"2342","ENSG00000171552","hurdle",0,-0.7160657,0.1476182,0.8636839,0.601
"2022","ENSG00000163930","hurdle",0,-2.2283143,-0.9607172,1.2675971,0.601
"1762","ENSG00000152137","hurdle",0,-1.9331196,-0.6823326,1.250787,0.601
"1652","ENSG00000147123","hurdle",0,-1.86526,-0.6773952,1.1878648,0.601
"1641","ENSG00000146278","hurdle",0,-1.241494,-0.2457808,0.9957132,0.601
"1503","ENSG00000141068","hurdle",0,-0.5391977,0.3293825,0.8685802,0.601
"1234","ENSG00000131165","hurdle",0,-2.0387655,-0.8511277,1.1876378,0.601
"1182","ENSG00000130021","hurdle",0,-0.6791631,0.4282457,1.1074088,0.601
"1154","ENSG00000128641","hurdle",0,-0.708967,0.2630877,0.9720547,0.601
"202","ENSG00000070614","hurdle",0,-1.18649,-0.204455,0.982035,0.601
"15","ENSG00000005022","hurdle",0,-1.8816339,-0.6822393,1.1993946,0.601
"3345","ENSG00000272333","hurdle",0,-1.748656,-0.6744222,1.0742338,0.6
"3317","ENSG00000262246","hurdle",0,-1.7232898,-0.5778651,1.1454247,0.6
"2982","ENSG00000198846","hurdle",0,1.984456,3.041668,1.057212,0.6
"2670","ENSG00000182648","hurdle",0,-1.342873,-0.1827088,1.1601642,0.6
"2131","ENSG00000166147","hurdle",0,1.332646,1.864995,0.532349,0.6
"2055","ENSG00000164543","hurdle",0,-1.9879573,-0.6765584,1.3113989,0.6
"1454","ENSG00000139168","hurdle",0,-1.6801272,-0.6005233,1.0796039,0.6
"1334","ENSG00000135077","hurdle",0,-1.6694991,-0.4980861,1.171413,0.6
"1244","ENSG00000131771","hurdle",0,-2.41609,-1.063799,1.352291,0.6
"851","ENSG00000114942","hurdle",0,-1.8596224,-0.7677736,1.0918488,0.6
"414","ENSG00000100243","hurdle",0,-1.5109948,-0.5111214,0.9998734,0.6
"384","ENSG00000099797","hurdle",0,-1.120957,-0.253247,0.86771,0.6
"305","ENSG00000083845","hurdle",0,-1.6221269,-0.6043198,1.0178071,0.6
"27","ENSG00000006607","hurdle",0,-0.4299925,0.5735351,1.0035276,0.6
"2776","ENSG00000185624","hurdle",0,-1.6554968,-0.6188025,1.0366943,0.599
"2692","ENSG00000183248","hurdle",0,-2.289197,-1.01433,1.274867,0.599
"2639","ENSG00000182004","hurdle",0,-2.282082,-1.008585,1.273497,0.599
"2104","ENSG00000165572","hurdle",0,-1.759268,-0.618356,1.140912,0.599
"1835","ENSG00000155111","hurdle",0,0.8356934,1.6896935,0.8540001,0.599
"1598","ENSG00000144815","hurdle",0,-0.4659455,0.4148296,0.8807751,0.599
"1570","ENSG00000143878","hurdle",0,-1.3584563,-0.3855553,0.972901,0.599
"1122","ENSG00000126945","hurdle",0,-1.8851669,-0.7192895,1.1658774,0.599
"727","ENSG00000110315","hurdle",0,-1.788743,-0.6751649,1.1135781,0.599
"550","ENSG00000104408","hurdle",0,-0.6816477,0.1934975,0.8751452,0.599
"465","ENSG00000101363","hurdle",0,-2.2191554,-0.9671829,1.2519725,0.599
"453","ENSG00000101084","hurdle",0,-2.39627,-1.053865,1.342405,0.599
"2974","ENSG00000198763","hurdle",0,1.776379,2.39815,0.621771,0.598
"2694","ENSG00000183283","hurdle",0,-1.6322691,-0.6015818,1.0306873,0.598
"2101","ENSG00000165502","hurdle",0,-1.8381047,-0.7644111,1.0736936,0.598
"2065","ENSG00000164684","hurdle",0,1.549242,2.338256,0.789014,0.598
"1966","ENSG00000162517","hurdle",0,-2.2083674,-0.9236224,1.284745,0.598
"1813","ENSG00000154310","hurdle",0,2.516353,3.105138,0.588785,0.598
"1742","ENSG00000151413","hurdle",0,0.08958249,0.99624139,0.9066589,0.598
"1653","ENSG00000147164","hurdle",0,-2.333098,-1.026835,1.306263,0.598
"1399","ENSG00000137154","hurdle",0,-1.1064509,-0.2648685,0.8415824,0.598
"1276","ENSG00000132970","hurdle",0,0.188733,0.789337,0.600604,0.598
"821","ENSG00000113141","hurdle",0,-1.6580849,-0.6263231,1.0317618,0.598
"759","ENSG00000111481","hurdle",0,-2.234954,-0.982728,1.252226,0.598
"499","ENSG00000102317","hurdle",0,-1.71668,-0.6794426,1.0372374,0.598
"371","ENSG00000097007","hurdle",0,0.1625718,1.0419204,0.8793486,0.598
"21","ENSG00000006007","hurdle",0,-1.9829014,-0.7657947,1.2171067,0.598
"2491","ENSG00000176101","hurdle",0,-2.2166098,-0.9831877,1.2334221,0.597
"2293","ENSG00000170324","hurdle",0,-2.5213247,-0.8069145,1.7144102,0.597
"2279","ENSG00000169925","hurdle",0,-1.5836225,-0.5405081,1.0431144,0.597
"1998","ENSG00000163297","hurdle",0,-2.5779208,-0.4027501,2.1751707,0.597
"1940","ENSG00000161281","hurdle",0,-2.1594704,-0.7405075,1.4189629,0.597
"1824","ENSG00000154721","hurdle",0,-1.5427937,-0.1558981,1.3868956,0.597
"1815","ENSG00000154473","hurdle",0,-1.9845246,-0.8237992,1.1607254,0.597
"1707","ENSG00000149541","hurdle",0,-1.7901617,-0.7580045,1.0321572,0.597
"1677","ENSG00000148296","hurdle",0,-2.1633463,-0.9423858,1.2209605,0.597
"1531","ENSG00000142507","hurdle",0,-2.2052097,-0.9904482,1.2147615,0.597
"1413","ENSG00000137502","hurdle",0,-0.4042977,0.4561513,0.860449,0.597
"719","ENSG00000109911","hurdle",0,0.5051149,1.3426987,0.8375838,0.597
"654","ENSG00000107021","hurdle",0,-1.8317601,-0.7427439,1.0890162,0.597
"452","ENSG00000100941","hurdle",0,-0.5151465,0.3087795,0.823926,0.597
"347","ENSG00000089248","hurdle",0,-1.9345134,-0.8218448,1.1126686,0.597
"214","ENSG00000071575","hurdle",0,-1.8050631,-0.5882314,1.2168317,0.597
"99","ENSG00000044574","hurdle",0,-1.2549258,-0.3209326,0.9339932,0.597
"36","ENSG00000007944","hurdle",0,-2.0475988,-0.5620675,1.4855313,0.597
"3370","ENSG00000283103","hurdle",0,-2.382175,-1.113262,1.268913,0.596
"3354","ENSG00000273841","hurdle",0,-2.399875,-1.10136,1.298515,0.596
"3224","ENSG00000244187","hurdle",0,-2.509332,-1.155386,1.353946,0.596
"2863","ENSG00000188986","hurdle",0,-2.0331554,-0.9093533,1.1238021,0.596
"2773","ENSG00000185532","hurdle",0,2.312906,3.147957,0.835051,0.596
"2649","ENSG00000182195","hurdle",0,-2.012218,-0.862819,1.149399,0.596
"2550","ENSG00000178057","hurdle",0,-2.2266059,-0.9458542,1.2807517,0.596
"2331","ENSG00000171408","hurdle",0,0.7660497,2.0216281,1.2555784,0.596
"2232","ENSG00000168754","hurdle",0,-2.561138,-1.111125,1.450013,0.596
"2020","ENSG00000163807","hurdle",0,-1.9986691,-0.8168167,1.1818524,0.596
"1731","ENSG00000150977","hurdle",0,-2.4792712,-0.9839926,1.4952786,0.596
"1703","ENSG00000149357","hurdle",0,-2.0955154,-0.8626075,1.2329079,0.596
"1403","ENSG00000137207","hurdle",0,-2.0635219,-0.8530172,1.2105047,0.596
"1338","ENSG00000135315","hurdle",0,-1.12184944,-0.03336081,1.08848863,0.596
"1094","ENSG00000125970","hurdle",0,-1.01837479,-0.06464402,0.95373077,0.596
"1091","ENSG00000125870","hurdle",0,-1.8836517,-0.7740249,1.1096268,0.596
"931","ENSG00000117480","hurdle",0,-2.1820553,-0.9887162,1.1933391,0.596
"856","ENSG00000115170","hurdle",0,-0.8275297,0.1152347,0.9427644,0.596
"695","ENSG00000108819","hurdle",0,-1.8975161,-0.8250349,1.0724812,0.596
"675","ENSG00000108106","hurdle",0,-2.128434,-0.8718363,1.2565977,0.596
"555","ENSG00000104549","hurdle",0,-1.02235214,-0.08208183,0.94027031,0.596
"474","ENSG00000101577","hurdle",0,-0.1140704,0.4998222,0.6138926,0.596
"3290","ENSG00000256053","hurdle",0,-2.24335,-1.04304,1.20031,0.595
"2886","ENSG00000196358","hurdle",0,-2.087741,-0.3815346,1.7062064,0.595
"2584","ENSG00000179292","hurdle",0,-1.815137,-0.7196725,1.0954645,0.595
"2038","ENSG00000164125","hurdle",0,-2.2546211,-0.6974357,1.5571854,0.595
"1885","ENSG00000157851","hurdle",0,-0.2977697,0.3979372,0.6957069,0.595
"1532","ENSG00000142534","hurdle",0,-1.233323,-0.3851755,0.8481475,0.595
"1493","ENSG00000140750","hurdle",0,-0.5076067,0.3932514,0.9008581,0.595
"1326","ENSG00000134825","hurdle",0,-1.9313793,-0.8081358,1.1232435,0.595
"1173","ENSG00000129562","hurdle",0,-2.1056852,-0.9572128,1.1484724,0.595
"1157","ENSG00000128805","hurdle",0,0.05167669,1.08117626,1.02949957,0.595
"950","ENSG00000118946","hurdle",0,0.5522736,1.2433053,0.6910317,0.595
"673","ENSG00000107874","hurdle",0,-1.9524031,-0.8783424,1.0740607,0.595
"646","ENSG00000106636","hurdle",0,-2.287192,-1.044719,1.242473,0.595
"545","ENSG00000104205","hurdle",0,0.816454,1.642325,0.825871,0.595
"496","ENSG00000102290","hurdle",0,0.9576325,2.0098507,1.0522182,0.595
"385","ENSG00000099800","hurdle",0,-2.093179,-0.954731,1.138448,0.595
"216","ENSG00000071859","hurdle",0,-1.668484,-0.6401229,1.0283611,0.595
"3313","ENSG00000260804","hurdle",0,-2.494866,-1.180605,1.314261,0.594
"3236","ENSG00000247596","hurdle",0,-2.78327,-1.316516,1.466754,0.594
"2922","ENSG00000197329","hurdle",0,-1.1194697,-0.1067917,1.012678,0.594
"2859","ENSG00000188636","hurdle",0,-2.451569,-1.111377,1.340192,0.594
"2822","ENSG00000187079","hurdle",0,0.6548871,1.7210062,1.0661191,0.594
"2504","ENSG00000176697","hurdle",0,-2.9427642,-0.6818661,2.2608981,0.594
"2473","ENSG00000175573","hurdle",0,-2.406629,-1.11742,1.289209,0.594
"2428","ENSG00000174446","hurdle",0,-2.312565,-1.05471,1.257855,0.594
"1787","ENSG00000152969","hurdle",0,-2.77482,-1.325378,1.449442,0.594
"1663","ENSG00000147586","hurdle",0,-0.5672331,0.3059128,0.8731459,0.594
"1466","ENSG00000139637","hurdle",0,-2.273237,-1.043639,1.229598,0.594
"1261","ENSG00000132475","hurdle",0,-0.06406526,0.60201234,0.6660776,0.594
"1038","ENSG00000123600","hurdle",0,-1.2088732,-0.1843598,1.0245134,0.594
"1022","ENSG00000122965","hurdle",0,-1.4198426,-0.4075245,1.0123181,0.594
"790","ENSG00000112110","hurdle",0,-2.1244518,-0.9420505,1.1824013,0.594
"688","ENSG00000108528","hurdle",0,-1.978941,-0.811704,1.167237,0.594
"342","ENSG00000089060","hurdle",0,-2.1503321,-0.5052492,1.6450829,0.594
"283","ENSG00000079805","hurdle",0,-0.2066508,0.6339162,0.840567,0.594
"250","ENSG00000075426","hurdle",0,-2.0955154,-0.8356853,1.2598301,0.594
"188","ENSG00000068971","hurdle",0,-1.460426,-0.5316543,0.9287717,0.594
"3177","ENSG00000235106","hurdle",0,-2.475209,-1.151376,1.323833,0.593
"3125","ENSG00000226950","hurdle",0,-2.424144,-1.171145,1.252999,0.593
"3002","ENSG00000203667","hurdle",0,-1.0819183,-0.2589417,0.8229766,0.593
"2958","ENSG00000198520","hurdle",0,-1.6843712,-0.5735316,1.1108396,0.593
"2942","ENSG00000197982","hurdle",0,-1.7213338,-0.7283172,0.9930166,0.593
"2750","ENSG00000184990","hurdle",0,-2.176067,-1.019036,1.157031,0.593
"2578","ENSG00000179134","hurdle",0,-0.3525521,0.4264295,0.7789816,0.593
"2463","ENSG00000175309","hurdle",0,-1.1129456,-0.1832369,0.9297087,0.593
"2458","ENSG00000175215","hurdle",0,-1.62733,-0.5904187,1.0369113,0.593
"2384","ENSG00000172673","hurdle",0,-2.7661076,0.3368608,3.1029684,0.593
"2363","ENSG00000172216","hurdle",0,-2.476731,-1.159537,1.317194,0.593
"2211","ENSG00000168067","hurdle",0,-1.9072326,-0.8417174,1.0655152,0.593
"2204","ENSG00000167965","hurdle",0,-2.342087,-1.14944,1.192647,0.593
"1749","ENSG00000151689","hurdle",0,-0.9840554,-0.1334624,0.850593,0.593
"1674","ENSG00000148229","hurdle",0,-2.586934,-1.179156,1.407778,0.593
"760","ENSG00000111639","hurdle",0,-2.1566212,-0.9954249,1.1611963,0.593
"575","ENSG00000104969","hurdle",0,-1.629021,-0.657079,0.971942,0.593
"569","ENSG00000104886","hurdle",0,-2.389086,-1.128438,1.260648,0.593
"485","ENSG00000102024","hurdle",0,-1.01828242,0.06002047,1.07830289,0.593
"386","ENSG00000099804","hurdle",0,-2.278759,-1.059914,1.218845,0.593
"281","ENSG00000079482","hurdle",0,1.049303,1.612093,0.56279,0.593
"279","ENSG00000079459","hurdle",0,-0.3889902,0.4435921,0.8325823,0.593
"215","ENSG00000071655","hurdle",0,-1.8254434,-0.7997093,1.0257341,0.593
"182","ENSG00000068724","hurdle",0,-0.646532,0.2736612,0.9201932,0.593
"174","ENSG00000067829","hurdle",0,-2.177097,-1.000651,1.176446,0.593
"80","ENSG00000033867","hurdle",0,0.1020846,0.609807,0.5077224,0.593
"3350","ENSG00000273238","hurdle",0,-2.668948,-1.280754,1.388194,0.592
"3337","ENSG00000269858","hurdle",0,-2.0142426,-0.9007505,1.1134921,0.592
"3327","ENSG00000266028","hurdle",0,0.634705,1.152076,0.517371,0.592
"3183","ENSG00000236404","hurdle",0,0.3861871,1.243379,0.8571919,0.592
"2888","ENSG00000196369","hurdle",0,-0.5015901,0.152649,0.6542391,0.592
"2849","ENSG00000188243","hurdle",0,-1.8893842,-0.8616562,1.027728,0.592
"2567","ENSG00000178952","hurdle",0,-1.9467667,-0.8591223,1.0876444,0.592
"2380","ENSG00000172534","hurdle",0,-2.206893,-1.027665,1.179228,0.592
"2151","ENSG00000166532","hurdle",0,-0.4255148,0.1489824,0.5744972,0.592
"2056","ENSG00000164576","hurdle",0,-2.358831,-1.072211,1.28662,0.592
"2013","ENSG00000163629","hurdle",0,-0.0898457,1.1552388,1.2450845,0.592
"2010","ENSG00000163577","hurdle",0,-2.375534,-1.036942,1.338592,0.592
"1854","ENSG00000156381","hurdle",0,-2.3377,-1.114647,1.223053,0.592
"1500","ENSG00000140945","hurdle",0,2.446045,3.090459,0.644414,0.592
"1135","ENSG00000127837","hurdle",0,-2.204369,-1.076007,1.128362,0.592
"1050","ENSG00000124181","hurdle",0,-1.4653283,-0.5511197,0.9142086,0.592
"973","ENSG00000119950","hurdle",0,0.3710349,1.010571,0.6395361,0.592
"939","ENSG00000117899","hurdle",0,-1.5859478,-0.5763035,1.0096443,0.592
"602","ENSG00000105520","hurdle",0,-1.6319864,-0.7147013,0.9172851,0.592
"494","ENSG00000102241","hurdle",0,-1.429882,-0.5103757,0.9195063,0.592
"367","ENSG00000095713","hurdle",0,-0.9518561,-0.120824,0.8310321,0.592
"357","ENSG00000091490","hurdle",0,-1.5286473,-0.1946386,1.3340087,0.592
"331","ENSG00000087302","hurdle",0,-1.9757093,-0.8963059,1.0794034,0.592
"231","ENSG00000074071","hurdle",0,-2.1806075,-0.9946136,1.1859939,0.592
"211","ENSG00000071246","hurdle",0,-1.667904,-0.670437,0.997467,0.592
"54","ENSG00000013441","hurdle",0,-0.522333,0.2776004,0.7999334,0.592
"3281","ENSG00000254901","hurdle",0,-2.425613,-1.148151,1.277462,0.591
"2987","ENSG00000198892","hurdle",0,-2.326678,-1.092653,1.234025,0.591
"2954","ENSG00000198355","hurdle",0,-2.476985,-1.168398,1.308587,0.591
"2950","ENSG00000198242","hurdle",0,-1.334224,-0.4816716,0.8525524,0.591
"2907","ENSG00000196814","hurdle",0,0.7762564,1.456323,0.6800666,0.591
"2803","ENSG00000186395","hurdle",0,-2.303757,-1.094763,1.208994,0.591
"2379","ENSG00000172531","hurdle",0,-2.342781,-1.12704,1.215741,0.591
"2376","ENSG00000172466","hurdle",0,-1.1932523,-0.3001625,0.8930898,0.591
"2303","ENSG00000170542","hurdle",0,-1.7448302,-0.6165717,1.1282585,0.591
"2054","ENSG00000164494","hurdle",0,-0.1096355,0.768016,0.8776515,0.591
"1938","ENSG00000161091","hurdle",0,-2.0087268,-0.9137287,1.0949981,0.591
"1668","ENSG00000147684","hurdle",0,-1.395646,-0.566625,0.829021,0.591
"1197","ENSG00000130382","hurdle",0,-1.532072,-0.6255154,0.9065566,0.591
"954","ENSG00000119013","hurdle",0,-2.0580048,-0.9611699,1.0968349,0.591
"917","ENSG00000117143","hurdle",0,-1.3967257,-0.4898147,0.906911,0.591
"912","ENSG00000116954","hurdle",0,-2.1268398,-0.9287054,1.1981344,0.591
"703","ENSG00000108984","hurdle",0,-0.7652083,0.2358408,1.0010491,0.591
"538","ENSG00000103978","hurdle",0,-0.4231283,0.3926757,0.815804,0.591
"508","ENSG00000102882","hurdle",0,-1.7127885,-0.6973414,1.0154471,0.591
"495","ENSG00000102271","hurdle",0,-0.6515374,0.2263778,0.8779152,0.591
"365","ENSG00000095059","hurdle",0,-2.250493,-1.078215,1.172278,0.591
"3335","ENSG00000269707","hurdle",0,-1.1096946,-0.0997953,1.0098993,0.59
"3147","ENSG00000230133","hurdle",0,-3.1995851,-0.1769121,3.022673,0.59
"3094","ENSG00000221869","hurdle",0,-2.465102,-1.118051,1.347051,0.59
"3055","ENSG00000211445","hurdle",0,-2.900611,-1.151893,1.748718,0.59
"3001","ENSG00000203666","hurdle",0,-0.04766478,0.76999529,0.81766007,0.59
"2976","ENSG00000198786","hurdle",0,0.746722,1.502987,0.756265,0.59
"2879","ENSG00000196208","hurdle",0,-0.69893912,0.03276596,0.73170508,0.59
"2820","ENSG00000187051","hurdle",0,-2.07943,-0.9703697,1.1090603,0.59
"2798","ENSG00000186231","hurdle",0,1.312592,2.286178,0.973586,0.59
"2646","ENSG00000182141","hurdle",0,-0.186532,0.6176356,0.8041676,0.59
