"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"469","ENSG00000157168","hurdle",0,3.313035,5.169274,1.856239,0.726
"457","ENSG00000155816","hurdle",0,2.235764,4.060312,1.824548,0.726
"851","ENSG00000253535","hurdle",0,-0.5171029,2.201362,2.7184649,0.725
"821","ENSG00000233723","hurdle",0,0.811266,2.968904,2.157638,0.725
"500","ENSG00000163046","hurdle",0,0.935415,2.775045,1.83963,0.725
"456","ENSG00000155511","hurdle",0,1.929133,3.438627,1.509494,0.725
"98","ENSG00000101463","hurdle",0,0.4828057,2.4251773,1.9423716,0.725
"97","ENSG00000101349","hurdle",0,1.375773,3.013449,1.637676,0.725
"613","ENSG00000174469","hurdle",0,5.196033,6.613742,1.417709,0.724
"343","ENSG00000142168","hurdle",0,-0.4746001,1.2783702,1.7529703,0.723
"867","ENSG00000261115","hurdle",0,2.714721,4.561613,1.846892,0.722
"837","ENSG00000242173","hurdle",0,-1.2819487,0.7526704,2.0346191,0.722
"780","ENSG00000204442","hurdle",0,4.708565,6.21639,1.507825,0.722
"578","ENSG00000171159","hurdle",0,-1.5548009,0.5225487,2.0773496,0.722
"698","ENSG00000185737","hurdle",0,5.018515,6.631241,1.612726,0.721
"548","ENSG00000167552","hurdle",0,0.03841727,1.76772747,1.7293102,0.72
"546","ENSG00000167468","hurdle",0,-0.5900467,1.1695282,1.7595749,0.72
"782","ENSG00000205542","hurdle",0,0.1382909,1.6272321,1.4889412,0.719
"289","ENSG00000134590","hurdle",0,-1.2112996,0.7931006,2.0044002,0.719
"866","ENSG00000260807","hurdle",0,-0.7612611,2.144561,2.9058221,0.718
"856","ENSG00000255595","hurdle",0,-0.5773356,2.7212276,3.2985632,0.718
"785","ENSG00000214595","hurdle",0,1.675522,3.379782,1.70426,0.718
"513","ENSG00000164418","hurdle",0,3.363272,4.670719,1.307447,0.718
"430","ENSG00000152767","hurdle",0,0.709393,2.295743,1.58635,0.718
"676","ENSG00000184226","hurdle",0,5.036503,6.935954,1.899451,0.717
"501","ENSG00000163288","hurdle",0,1.918135,3.610306,1.692171,0.717
"132","ENSG00000105711","hurdle",0,-1.2842792,0.9573881,2.2416673,0.717
"887","ENSG00000287172","hurdle",0,-2.207946,2.894903,5.102849,0.716
"497","ENSG00000162734","hurdle",0,-0.8456076,0.9768421,1.8224497,0.716
"243","ENSG00000127184","hurdle",0,-0.4334369,1.1360516,1.5694885,0.716
"411","ENSG00000151025","hurdle",0,2.008421,3.406511,1.39809,0.715
"760","ENSG00000198739","hurdle",0,2.312401,3.771915,1.459514,0.714
"565","ENSG00000169851","hurdle",0,2.995031,4.480609,1.485578,0.714
"326","ENSG00000140015","hurdle",0,0.08232181,2.60984798,2.52752617,0.714
"13","ENSG00000040731","hurdle",0,1.697298,3.489673,1.792375,0.714
"467","ENSG00000156687","hurdle",0,2.76736,4.605434,1.838074,0.712
"432","ENSG00000152894","hurdle",0,1.593975,4.379584,2.785609,0.712
"397","ENSG00000148660","hurdle",0,0.6317062,2.1413747,1.5096685,0.712
"28","ENSG00000066032","hurdle",0,3.964097,5.912827,1.94873,0.712
"789","ENSG00000219200","hurdle",0,-0.6585024,1.0419204,1.7004228,0.711
"557","ENSG00000168993","hurdle",0,0.1577564,1.4458587,1.2881023,0.711
"394","ENSG00000148303","hurdle",0,-0.663983,0.9671182,1.6311012,0.711
"720","ENSG00000188641","hurdle",0,1.370809,3.214184,1.843375,0.71
"746","ENSG00000197756","hurdle",0,0.05939921,1.49928951,1.4398903,0.709
"631","ENSG00000176956","hurdle",0,-1.0496551,0.8623886,1.9120437,0.709
"810","ENSG00000229425","hurdle",0,-2.42831,3.232174,5.660484,0.708
"498","ENSG00000162804","hurdle",0,-0.7205671,1.4503344,2.1709015,0.708
"283","ENSG00000133958","hurdle",0,2.493822,3.999607,1.505785,0.708
"260","ENSG00000130770","hurdle",0,-0.7574017,0.8482779,1.6056796,0.708
"165","ENSG00000110955","hurdle",0,-0.5676386,1.0416944,1.609333,0.708
"15","ENSG00000046653","hurdle",0,1.865972,3.35462,1.488648,0.708
"694","ENSG00000185420","hurdle",0,2.655999,4.414888,1.758889,0.707
"650","ENSG00000182197","hurdle",0,1.456598,3.325192,1.868594,0.707
"596","ENSG00000172264","hurdle",0,2.978857,4.587507,1.60865,0.707
"407","ENSG00000150394","hurdle",0,1.854493,3.255427,1.400934,0.707
"403","ENSG00000149571","hurdle",0,2.163016,3.929572,1.766556,0.707
"259","ENSG00000130748","hurdle",0,-1.3551862,0.5623157,1.9175019,0.707
"878","ENSG00000277443","hurdle",0,-0.2799431,1.3606766,1.6406197,0.706
"804","ENSG00000228358","hurdle",0,-2.739065,2.019708,4.758773,0.706
"514","ENSG00000164587","hurdle",0,-0.6483176,0.8734453,1.5217629,0.706
"415","ENSG00000151366","hurdle",0,-1.1507167,0.6791437,1.8298604,0.706
"111","ENSG00000103489","hurdle",0,1.190656,2.941695,1.751039,0.706
"704","ENSG00000186010","hurdle",0,-0.5229881,0.9255341,1.4485222,0.705
"634","ENSG00000177679","hurdle",0,1.40298,2.561294,1.158314,0.705
"569","ENSG00000170296","hurdle",0,-0.9821625,0.8510854,1.8332479,0.705
"387","ENSG00000147202","hurdle",0,0.1828799,2.4390772,2.2561973,0.705
"41","ENSG00000074416","hurdle",0,0.3729729,1.9365764,1.5636035,0.705
"39","ENSG00000073910","hurdle",0,1.930772,3.280725,1.349953,0.705
"587","ENSG00000171587","hurdle",0,4.132422,5.208527,1.076105,0.704
"328","ENSG00000140319","hurdle",0,-0.2944663,1.3017461,1.5962124,0.704
"296","ENSG00000135916","hurdle",0,-0.6922187,0.9823862,1.6746049,0.704
"883","ENSG00000286021","hurdle",0,-2.552284,2.067508,4.619792,0.703
"491","ENSG00000162188","hurdle",0,-0.9232105,0.8112425,1.734453,0.703
"445","ENSG00000154518","hurdle",0,-1.2215779,0.6793979,1.9009758,0.703
"46","ENSG00000077092","hurdle",0,-0.5916264,1.8094369,2.4010633,0.703
"842","ENSG00000248309","hurdle",0,0.6772452,2.3185268,1.6412816,0.702
"572","ENSG00000170579","hurdle",0,5.337993,6.120306,0.782313,0.702
"390","ENSG00000147408","hurdle",0,0.4744936,2.2959328,1.8214392,0.702
"87","ENSG00000099624","hurdle",0,-0.8021022,0.9408828,1.742985,0.702
"31","ENSG00000069020","hurdle",0,2.331036,4.102111,1.771075,0.702
"484","ENSG00000160932","hurdle",0,-1.764217,0.247791,2.012008,0.701
"340","ENSG00000141639","hurdle",0,-0.1349986,1.9256887,2.0606873,0.701
"257","ENSG00000130522","hurdle",0,-0.1425795,1.3447149,1.4872944,0.701
"861","ENSG00000258526","hurdle",0,1.08323,2.977886,1.894656,0.7
"431","ENSG00000152822","hurdle",0,0.2946139,2.326931,2.0323171,0.7
"264","ENSG00000131143","hurdle",0,-0.4173315,0.9568789,1.3742104,0.7
"57","ENSG00000079819","hurdle",0,1.227266,3.208451,1.981185,0.7
"503","ENSG00000163618","hurdle",0,3.523462,4.486839,0.963377,0.699
"74","ENSG00000089009","hurdle",0,-0.3063714,1.1416238,1.4479952,0.699
"408","ENSG00000150938","hurdle",0,-0.1208971,1.6351355,1.7560326,0.698
"354","ENSG00000144040","hurdle",0,0.5530508,1.9432754,1.3902246,0.698
"520","ENSG00000164919","hurdle",0,-0.4818416,0.8754436,1.3572852,0.696
"183","ENSG00000113100","hurdle",0,0.7321641,2.6310305,1.8988664,0.696
"62","ENSG00000081026","hurdle",0,1.386365,2.703009,1.316644,0.696
"214","ENSG00000119900","hurdle",0,-0.674716,0.8445586,1.5192746,0.695
"158","ENSG00000109971","hurdle",0,-0.3228176,1.1745864,1.497404,0.695
"868","ENSG00000263551","hurdle",0,-2.369631,1.578296,3.947927,0.694
"727","ENSG00000196230","hurdle",0,-0.9373749,0.8989921,1.836367,0.694
"670","ENSG00000183722","hurdle",0,0.5981203,2.6060802,2.0079599,0.694
"874","ENSG00000272168","hurdle",0,0.4121892,3.0647938,2.6526046,0.693
"573","ENSG00000170624","hurdle",0,1.289291,3.336514,2.047223,0.693
"325","ENSG00000139915","hurdle",0,4.229821,5.314417,1.084596,0.693
"172","ENSG00000111885","hurdle",0,-0.3242442,1.6105899,1.9348341,0.693
"571","ENSG00000170525","hurdle",0,-0.5396616,1.0761653,1.6158269,0.692
"54","ENSG00000079102","hurdle",0,1.067759,2.481272,1.413513,0.692
"721","ENSG00000188846","hurdle",0,-0.6113448,0.8231569,1.4345017,0.691
"589","ENSG00000171714","hurdle",0,1.453155,2.222362,0.769207,0.691
"585","ENSG00000171502","hurdle",0,-1.702363,1.923437,3.6258,0.691
"717","ENSG00000188229","hurdle",0,-1.5353727,0.4803212,2.0156939,0.69
"275","ENSG00000133112","hurdle",0,-0.5799915,0.823124,1.4031155,0.69
"858","ENSG00000255910","hurdle",0,0.4605438,2.2471089,1.7865651,0.689
"808","ENSG00000228956","hurdle",0,-0.469035,1.318584,1.787619,0.688
"674","ENSG00000184076","hurdle",0,-1.0608368,0.5499364,1.6107732,0.688
"606","ENSG00000173436","hurdle",0,-0.911069,0.5349235,1.4459925,0.688
"16","ENSG00000047365","hurdle",0,1.111996,2.702097,1.590101,0.688
"347","ENSG00000142937","hurdle",0,-0.3833286,0.9540601,1.3373887,0.687
"171","ENSG00000111775","hurdle",0,-0.7036101,0.7325474,1.4361575,0.687
"697","ENSG00000185666","hurdle",0,2.255313,3.778621,1.523308,0.686
"532","ENSG00000165973","hurdle",0,2.596361,3.488798,0.892437,0.686
"452","ENSG00000154975","hurdle",0,2.390799,3.656535,1.265736,0.686
"428","ENSG00000152578","hurdle",0,3.069062,4.303337,1.234275,0.686
"319","ENSG00000138771","hurdle",0,-0.5130626,1.6084174,2.12148,0.686
"244","ENSG00000127540","hurdle",0,-1.1557878,0.4165298,1.5723176,0.686
"44","ENSG00000075213","hurdle",0,-1.900067,1.598965,3.499032,0.686
"713","ENSG00000187323","hurdle",0,1.561081,4.318528,2.757447,0.685
"409","ENSG00000150991","hurdle",0,-0.1773759,1.2569958,1.4343717,0.685
"362","ENSG00000144713","hurdle",0,-0.4516561,0.9072635,1.3589196,0.685
"298","ENSG00000135940","hurdle",0,-0.847986,0.6016675,1.4496535,0.685
"238","ENSG00000125971","hurdle",0,-1.3841735,0.3829423,1.7671158,0.685
"194","ENSG00000115268","hurdle",0,-0.3461038,0.9338074,1.2799112,0.685
"835","ENSG00000240972","hurdle",0,-0.6632607,0.8408621,1.5041228,0.684
"744","ENSG00000197442","hurdle",0,0.7953264,2.5686648,1.7733384,0.684
"648","ENSG00000182050","hurdle",0,2.177483,3.690947,1.513464,0.684
"440","ENSG00000154162","hurdle",0,2.832321,4.19026,1.357939,0.684
"293","ENSG00000135636","hurdle",0,-1.109301,0.8842288,1.9935298,0.684
"269","ENSG00000132334","hurdle",0,0.5561865,1.8168671,1.2606806,0.684
"839","ENSG00000243678","hurdle",0,-1.4608026,0.2005488,1.6613514,0.683
"574","ENSG00000170776","hurdle",0,-0.4686563,1.3035848,1.7722411,0.683
"231","ENSG00000124172","hurdle",0,-0.5729198,0.7752714,1.3481912,0.683
"629","ENSG00000176658","hurdle",0,0.6257193,2.543181,1.9174617,0.682
"100","ENSG00000101746","hurdle",0,1.465196,2.751413,1.286217,0.682
"822","ENSG00000233927","hurdle",0,-0.05925854,1.09822588,1.15748442,0.681
"632","ENSG00000177600","hurdle",0,-0.7071047,0.6387797,1.3458844,0.681
"464","ENSG00000156467","hurdle",0,-0.4378158,0.8304024,1.2682182,0.68
"240","ENSG00000126267","hurdle",0,-0.8954619,0.586218,1.4816799,0.68
"654","ENSG00000182601","hurdle",0,-1.000474,2.516924,3.517398,0.679
"570","ENSG00000170315","hurdle",0,-0.3342125,1.0596048,1.3938173,0.679
"149","ENSG00000108107","hurdle",0,-0.1829558,0.99959,1.1825458,0.679
"756","ENSG00000198673","hurdle",0,3.105926,4.334846,1.22892,0.678
"453","ENSG00000155052","hurdle",0,3.273876,4.454618,1.180742,0.678
"417","ENSG00000151490","hurdle",0,1.177995,2.523928,1.345933,0.678
"361","ENSG00000144619","hurdle",0,3.38618,4.426934,1.040754,0.678
"353","ENSG00000143947","hurdle",0,-0.5679089,0.8101153,1.3780242,0.678
"114","ENSG00000103888","hurdle",0,-0.351679,1.10967,1.461349,0.678
"314","ENSG00000138326","hurdle",0,-0.1285536,1.0463196,1.1748732,0.677
"284","ENSG00000134243","hurdle",0,0.8433382,1.9933685,1.1500303,0.677
"184","ENSG00000113231","hurdle",0,0.9464127,2.2404666,1.2940539,0.677
"110","ENSG00000103363","hurdle",0,-0.9672863,0.528568,1.4958543,0.677
"619","ENSG00000175175","hurdle",0,1.665451,2.666672,1.001221,0.676
"363","ENSG00000144724","hurdle",0,2.685921,4.077243,1.391322,0.676
"860","ENSG00000257986","hurdle",0,-2.35696,2.650444,5.007404,0.675
"594","ENSG00000172247","hurdle",0,-1.8084132,0.1079686,1.9163818,0.675
"560","ENSG00000169507","hurdle",0,-1.6233908,0.9191826,2.5425734,0.675
"547","ENSG00000167526","hurdle",0,0.03245512,1.13027193,1.09781681,0.675
"255","ENSG00000130226","hurdle",0,3.581168,4.509126,0.927958,0.675
"857","ENSG00000255794","hurdle",0,0.01310956,2.09578056,2.082671,0.674
"311","ENSG00000137872","hurdle",0,0.7097555,2.6266117,1.9168562,0.674
"155","ENSG00000109475","hurdle",0,-0.3583862,0.9120615,1.2704477,0.674
"66","ENSG00000083067","hurdle",0,2.078846,3.771089,1.692243,0.674
"406","ENSG00000149972","hurdle",0,3.002926,4.420528,1.417602,0.673
"778","ENSG00000204262","hurdle",0,-1.861775,2.021915,3.88369,0.672
"597","ENSG00000172270","hurdle",0,-0.216737,0.8365701,1.0533071,0.672
"553","ENSG00000168653","hurdle",0,-1.0417478,0.3175787,1.3593265,0.672
"17","ENSG00000048052","hurdle",0,2.755855,3.959893,1.204038,0.672
"6","ENSG00000021645","hurdle",0,5.579845,6.770367,1.190522,0.672
"783","ENSG00000206579","hurdle",0,2.757131,3.718271,0.96114,0.671
"333","ENSG00000140937","hurdle",0,-0.1019317,1.8615423,1.963474,0.671
"249","ENSG00000128564","hurdle",0,-1.5678549,0.3569332,1.9247881,0.671
"239","ENSG00000126247","hurdle",0,-1.5108648,0.1816511,1.6925159,0.671
"195","ENSG00000115738","hurdle",0,-1.3133353,0.2763046,1.5896399,0.67
"127","ENSG00000105290","hurdle",0,-0.1555237,1.1047572,1.2602809,0.67
"122","ENSG00000104833","hurdle",0,-0.3267012,1.0633385,1.3900397,0.67
"643","ENSG00000179603","hurdle",0,0.2087576,2.3435594,2.1348018,0.669
"592","ENSG00000171863","hurdle",0,-0.8852343,0.4653204,1.3505547,0.669
"234","ENSG00000125356","hurdle",0,-1.3632582,0.2097296,1.5729878,0.669
"543","ENSG00000166839","hurdle",0,-0.6821598,0.6305771,1.3127369,0.668
"485","ENSG00000161016","hurdle",0,-0.8395564,0.4662468,1.3058032,0.668
"776","ENSG00000198963","hurdle",0,1.3817,3.224473,1.842773,0.667
"523","ENSG00000165061","hurdle",0,2.419782,2.966042,0.54626,0.667
"470","ENSG00000157388","hurdle",0,2.483218,3.286715,0.803497,0.667
"313","ENSG00000137968","hurdle",0,2.119867,3.218988,1.099121,0.667
"236","ENSG00000125772","hurdle",0,-0.1920954,0.8223349,1.0144303,0.667
"733","ENSG00000196531","hurdle",0,-0.7763339,0.5396918,1.3160257,0.666
"725","ENSG00000189337","hurdle",0,4.365564,5.391508,1.025944,0.666
"642","ENSG00000179242","hurdle",0,0.01892701,1.51329122,1.49436421,0.666
"618","ENSG00000175155","hurdle",0,-0.1297006,1.2331494,1.36285,0.666
"531","ENSG00000165966","hurdle",0,-0.06258822,3.09858099,3.16116921,0.666
"389","ENSG00000147403","hurdle",0,-0.3440186,0.7804267,1.1244453,0.666
"136","ENSG00000106153","hurdle",0,-0.9545931,0.4556849,1.410278,0.666
"836","ENSG00000241468","hurdle",0,-1.329403,0.1941076,1.5235106,0.665
"777","ENSG00000203485","hurdle",0,-1.65750941,0.02507123,1.68258064,0.665
"310","ENSG00000137818","hurdle",0,-0.2181684,0.9040352,1.1222036,0.665
"26","ENSG00000063177","hurdle",0,-0.6858962,0.5577402,1.2436364,0.665
"14","ENSG00000044524","hurdle",0,0.2281967,2.1395942,1.9113975,0.665
"714","ENSG00000187514","hurdle",0,1.013679,2.096433,1.082754,0.664
"558","ENSG00000169020","hurdle",0,-0.7880184,0.4697783,1.2577967,0.664
"489","ENSG00000161970","hurdle",0,-0.8128762,0.5864892,1.3993654,0.663
"179","ENSG00000112695","hurdle",0,-1.1152158,0.2772646,1.3924804,0.663
"745","ENSG00000197728","hurdle",0,-0.8881009,0.3871281,1.275229,0.662
"551","ENSG00000167815","hurdle",0,-0.7711884,0.6305395,1.4017279,0.662
"550","ENSG00000167658","hurdle",0,-0.678725,0.5908587,1.2695837,0.662
"549","ENSG00000167614","hurdle",0,-0.9639913,0.3926757,1.356667,0.662
"72","ENSG00000087250","hurdle",0,-0.296425,0.8175585,1.1139835,0.662
"825","ENSG00000235531","hurdle",0,-2.022,1.878469,3.900469,0.661
"689","ENSG00000185008","hurdle",0,5.416819,6.284224,0.867405,0.661
"707","ENSG00000186468","hurdle",0,-0.616509,0.5661307,1.1826397,0.66
"150","ENSG00000108298","hurdle",0,-0.8272061,0.4085345,1.2357406,0.66
"38","ENSG00000073849","hurdle",0,0.1118232,1.1011564,0.9893332,0.66
"433","ENSG00000152932","hurdle",0,2.059723,2.613273,0.55355,0.658
"374","ENSG00000145416","hurdle",0,2.664964,4.312535,1.647571,0.657
"331","ENSG00000140600","hurdle",0,1.830256,3.021307,1.191051,0.657
"750","ENSG00000198034","hurdle",0,-1.0947166,0.2617302,1.3564468,0.656
"404","ENSG00000149806","hurdle",0,-0.8099953,0.4110296,1.2210249,0.656
"327","ENSG00000140264","hurdle",0,-0.8843081,0.4595807,1.3438888,0.656
"248","ENSG00000128536","hurdle",0,-0.6050194,1.1548994,1.7599188,0.656
"890","ENSG00000287474","hurdle",0,-2.340007,1.144047,3.484054,0.655
"885","ENSG00000286288","hurdle",0,-0.9164813,0.4513109,1.3677922,0.655
"627","ENSG00000176340","hurdle",0,-1.3521562,0.1301364,1.4822926,0.655
"299","ENSG00000136002","hurdle",0,0.3516538,1.2624843,0.9108305,0.655
"659","ENSG00000182899","hurdle",0,-0.9148469,0.3112187,1.2260656,0.654
"402","ENSG00000149403","hurdle",0,-0.174028,1.665315,1.839343,0.654
"535","ENSG00000166086","hurdle",0,0.100937,1.332852,1.231915,0.653
"129","ENSG00000105404","hurdle",0,-1.453666,0.101479,1.555145,0.653
"93","ENSG00000100316","hurdle",0,-0.643822,0.5601481,1.2039701,0.653
"71","ENSG00000087086","hurdle",0,0.2819929,1.2332236,0.9512307,0.653
"854","ENSG00000254092","hurdle",0,-2.743639,1.130564,3.874203,0.652
"602","ENSG00000172985","hurdle",0,1.271552,2.354005,1.082453,0.652
"346","ENSG00000142676","hurdle",0,-0.5400594,0.5921323,1.1321917,0.652
"304","ENSG00000136942","hurdle",0,-0.9101261,0.2984139,1.20854,0.652
"35","ENSG00000070882","hurdle",0,0.8861073,2.0411449,1.1550376,0.652
"458","ENSG00000155886","hurdle",0,3.037837,4.166318,1.128481,0.651
"261","ENSG00000130844","hurdle",0,-0.4024884,0.8845124,1.2870008,0.651
"833","ENSG00000239268","hurdle",0,3.165347,4.383796,1.218449,0.65
"792","ENSG00000221983","hurdle",0,-1.1341076,0.1459899,1.2800975,0.65
"736","ENSG00000196683","hurdle",0,-1.24667861,0.03781642,1.28449503,0.65
"601","ENSG00000172809","hurdle",0,-0.8119953,0.4107234,1.2227187,0.65
"754","ENSG00000198258","hurdle",0,-1.4495498,-0.04543269,1.40411711,0.649
"605","ENSG00000173406","hurdle",0,2.804354,3.867181,1.062827,0.649
"598","ENSG00000172428","hurdle",0,-1.6480461,-0.1729076,1.4751385,0.649
"564","ENSG00000169760","hurdle",0,4.268828,5.354657,1.085829,0.649
"140","ENSG00000106772","hurdle",0,1.337995,2.793724,1.455729,0.649
"8","ENSG00000026652","hurdle",0,0.7715361,1.8943866,1.1228505,0.649
"335","ENSG00000140988","hurdle",0,-1.0446609,0.2325779,1.2772388,0.648
"207","ENSG00000118181","hurdle",0,-0.6847962,0.4204022,1.1051984,0.648
"637","ENSG00000178031","hurdle",0,-1.416552,2.138868,3.55542,0.647
"567","ENSG00000169946","hurdle",0,2.994762,3.508973,0.514211,0.647
"472","ENSG00000157654","hurdle",0,1.769159,2.654246,0.885087,0.647
"393","ENSG00000147862","hurdle",0,1.295082,2.610667,1.315585,0.647
"392","ENSG00000147724","hurdle",0,1.702687,2.706095,1.003408,0.647
"367","ENSG00000144868","hurdle",0,2.562789,3.651292,1.088503,0.647
"241","ENSG00000126432","hurdle",0,-1.39900877,-0.05688037,1.3421284,0.647
"170","ENSG00000111716","hurdle",0,-0.5340383,0.5553283,1.0893666,0.647
"83","ENSG00000099204","hurdle",0,2.002583,2.83092,0.828337,0.647
"492","ENSG00000162244","hurdle",0,-1.2274385,0.0314579,1.2588964,0.646
"220","ENSG00000121440","hurdle",0,2.065596,3.156357,1.090761,0.646
"869","ENSG00000265681","hurdle",0,-0.9501811,0.315384,1.2655651,0.645
"702","ENSG00000185842","hurdle",0,0.07861294,1.60097945,1.52236651,0.645
"505","ENSG00000163682","hurdle",0,-0.8425789,0.2861145,1.1286934,0.645
"423","ENSG00000152270","hurdle",0,0.6168557,1.9748626,1.3580069,0.645
"3","ENSG00000006468","hurdle",0,-1.272224,0.906333,2.178557,0.645
"723","ENSG00000189108","hurdle",0,-0.6357224,3.0197013,3.6554237,0.644
"436","ENSG00000153823","hurdle",0,1.009698,2.435781,1.426083,0.644
"69","ENSG00000085563","hurdle",0,-0.2332051,0.4888827,0.7220878,0.644
"576","ENSG00000170906","hurdle",0,-1.29766877,-0.03288479,1.26478398,0.643
"36","ENSG00000071205","hurdle",0,-0.9055916,0.9250442,1.8306358,0.643
"177","ENSG00000112530","hurdle",0,1.396516,2.211781,0.815265,0.642
"130","ENSG00000105640","hurdle",0,-1.23289425,0.01071245,1.2436067,0.642
"747","ENSG00000197943","hurdle",0,0.4287479,1.7035613,1.2748134,0.641
"662","ENSG00000183036","hurdle",0,-0.7413041,1.4111849,2.152489,0.641
"256","ENSG00000130255","hurdle",0,-1.0459785,0.1105563,1.1565348,0.641
"190","ENSG00000114391","hurdle",0,-0.8689863,0.3060069,1.1749932,0.641
"152","ENSG00000109107","hurdle",0,-1.0277344,0.3073234,1.3350578,0.641
"735","ENSG00000196569","hurdle",0,0.1988198,2.7425163,2.5436965,0.64
"731","ENSG00000196376","hurdle",0,2.11051,3.479319,1.368809,0.64
"375","ENSG00000145425","hurdle",0,-1.0239276,0.1298176,1.1537452,0.64
"281","ENSG00000133687","hurdle",0,0.6920262,2.0390947,1.3470685,0.64
"141","ENSG00000106829","hurdle",0,-0.04455743,1.82394713,1.86850456,0.64
"30","ENSG00000067064","hurdle",0,-0.3281889,0.6397131,0.967902,0.64
"370","ENSG00000145147","hurdle",0,1.818229,2.73533,0.917101,0.639
"265","ENSG00000131174","hurdle",0,-1.3883454,-0.1236089,1.2647365,0.639
"222","ENSG00000122026","hurdle",0,-0.5763833,0.4478617,1.024245,0.639
"366","ENSG00000144847","hurdle",0,0.4874318,1.8708576,1.3834258,0.638
"143","ENSG00000107223","hurdle",0,-1.4275495,-0.1488534,1.2786961,0.638
"591","ENSG00000171858","hurdle",0,-1.0689454,0.1484579,1.2174033,0.637
"229","ENSG00000123358","hurdle",0,-1.1253269,-0.1039141,1.0214128,0.637
"181","ENSG00000112893","hurdle",0,1.652934,2.675346,1.022412,0.637
"159","ENSG00000110328","hurdle",0,1.50203,2.517879,1.015849,0.637
"466","ENSG00000156508","hurdle",0,0.414586,1.247034,0.832448,0.636
"280","ENSG00000133401","hurdle",0,1.249358,3.409551,2.160193,0.636
"25","ENSG00000060718","hurdle",0,0.1002566,1.6449123,1.5446557,0.636
"817","ENSG00000231689","hurdle",0,-2.204369,1.891317,4.095686,0.635
"451","ENSG00000154928","hurdle",0,0.6483559,1.7643421,1.1159862,0.635
"153","ENSG00000109452","hurdle",0,1.641228,3.008927,1.367699,0.635
"876","ENSG00000273749","hurdle",0,-0.4231283,0.7025236,1.1256519,0.634
"846","ENSG00000249853","hurdle",0,0.4453531,1.896731,1.4513779,0.634
"841","ENSG00000248049","hurdle",0,1.352711,2.461274,1.108563,0.634
"162","ENSG00000110700","hurdle",0,-1.3446091,-0.1227855,1.2218236,0.634
"228","ENSG00000123349","hurdle",0,-1.3549529,-0.1557037,1.1992492,0.633
"653","ENSG00000182463","hurdle",0,-0.6869235,2.4673439,3.1542674,0.632
"92","ENSG00000100285","hurdle",0,-1.8719208,-0.1364636,1.7354572,0.632
"616","ENSG00000174886","hurdle",0,-1.5601697,-0.2784876,1.2816821,0.63
"378","ENSG00000145730","hurdle",0,2.002788,2.574925,0.572137,0.63
"336","ENSG00000140990","hurdle",0,-1.581028,-0.3152054,1.2658226,0.63
"235","ENSG00000125691","hurdle",0,-1.17511907,-0.04795542,1.12716365,0.63
"206","ENSG00000117984","hurdle",0,-1.1690566,0.1076988,1.2767554,0.63
"838","ENSG00000243449","hurdle",0,-1.13180748,0.07676916,1.20857664,0.629
"742","ENSG00000197061","hurdle",0,-1.7640617,-0.3323824,1.4316793,0.629
"494","ENSG00000162631","hurdle",0,0.8422449,2.9392787,2.0970338,0.629
"204","ENSG00000117450","hurdle",0,-1.4219182,-0.1045392,1.317379,0.629
"186","ENSG00000113361","hurdle",0,-1.299688,0.7024164,2.0021044,0.629
"872","ENSG00000269028","hurdle",0,0.4746577,1.2064348,0.7317771,0.628
"604","ENSG00000173267","hurdle",0,-1.1647564,0.5229535,1.6877099,0.628
"512","ENSG00000164405","hurdle",0,-1.4657061,-0.2647288,1.2009773,0.628
"465","ENSG00000156482","hurdle",0,-1.05722645,0.02089322,1.07811967,0.628
"166","ENSG00000111249","hurdle",0,0.6469296,2.8848927,2.2379631,0.628
"813","ENSG00000231500","hurdle",0,-0.98000225,0.05639005,1.0363923,0.627
"554","ENSG00000168710","hurdle",0,-0.009984405,0.827587217,0.837571622,0.627
"477","ENSG00000158467","hurdle",0,1.367225,2.187986,0.820761,0.627
"840","ENSG00000244128","hurdle",0,0.3630797,1.5166892,1.1536095,0.626
"788","ENSG00000218336","hurdle",0,2.153997,2.741108,0.587111,0.626
"767","ENSG00000198822","hurdle",0,1.9093,3.066148,1.156848,0.626
"396","ENSG00000148541","hurdle",0,0.5448223,1.6045024,1.0596801,0.626
"716","ENSG00000187764","hurdle",0,0.2178827,1.1010751,0.8831924,0.625
"773","ENSG00000198938","hurdle",0,2.975354,3.819107,0.843753,0.624
"320","ENSG00000139083","hurdle",0,0.4218886,1.4787593,1.0568707,0.624
"316","ENSG00000138670","hurdle",0,-1.237725,0.744398,1.982123,0.624
"84","ENSG00000099250","hurdle",0,-0.7924345,0.8637633,1.6561978,0.624
"447","ENSG00000154654","hurdle",0,3.392516,4.60334,1.210824,0.623
"687","ENSG00000184985","hurdle",0,-0.07147319,1.45078125,1.52225444,0.622
"667","ENSG00000183579","hurdle",0,0.2928283,0.8531149,0.5602866,0.622
"373","ENSG00000145349","hurdle",0,2.349621,3.173216,0.823595,0.622
"350","ENSG00000143603","hurdle",0,-0.9209639,0.2674424,1.1884063,0.622
"50","ENSG00000078269","hurdle",0,0.01225074,1.10583837,1.09358763,0.622
"847","ENSG00000250125","hurdle",0,-2.198706,1.241831,3.440537,0.621
"524","ENSG00000165084","hurdle",0,0.3306315,1.1807048,0.8500733,0.621
