"","parameter_name","value","priority","index","algo.name","algo.settings","filename","dirname"
"373","phenotype_criteria_filter","AND Positive","110","6,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"374","phenotype_criteria_channel","TMEM119 (Alexa 555)","111","6,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"375","phenotype_criteria_filter","AND Positive","112","6,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"376","phenotype_criteria_channel","SLC17A7 (Opal 520)","113","6,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"377","phenotype_criteria_filter","AND Negative","114","6,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"378","phenotype_criteria_channel","SLC17A7 (Opal 520)","115","1,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"379","phenotype_criteria_filter","AND Negative","116","1,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"380","phenotype_criteria_channel","TMEM119 (Alexa 555)","117","1,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"381","phenotype_criteria_filter","AND Negative","118","1,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"382","phenotype_criteria_channel","TMEM119 (Alexa 555)","119","2,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"383","phenotype_criteria_filter","AND Negative","120","2,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"384","phenotype_criteria_channel","OLIG2 (Alexa 647)","121","2,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"385","phenotype_criteria_filter","AND Negative","122","2,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"386","phenotype_criteria_channel","SLC17A7 (Opal 520)","123","3,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"387","phenotype_criteria_filter","AND Negative","124","3,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"388","phenotype_criteria_channel","OLIG2 (Alexa 647)","125","3,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"389","phenotype_criteria_filter","AND Negative","126","3,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"390","phenotype_criteria_channel","TMEM119 (Alexa 555)","127","4,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"391","phenotype_criteria_filter","AND Negative","128","4,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"392","phenotype_criteria_channel","OLIG2 (Alexa 647)","129","5,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"393","phenotype_criteria_filter","AND Negative","130","5,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"394","phenotype_criteria_channel","OLIG2 (Alexa 647)","131","6,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"395","phenotype_criteria_filter","AND Negative","132","6,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"396","output_image","IF OLIG2 (Alexa 647)","99999","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R3_2723Astar.analysissettings","HALO/Exported_Settings_Files"
"397","Class List","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"398","Classifier","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"399","Classifier Output Type","Mask","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"400","Classify Registered","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"401","Image Zoom","2","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"402","Nuclear Masker","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"403","Nuclear Masker Type","Traditional","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"404","Phenotyper","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"405","num_markers","3","0","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"406","num_probes","2","1","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"407","num_phenotypes","7","2","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"408","use_nn","false","3","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"409","nuclear_contrast","0.5","4","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"410","nuclear_min_intensity","5","5","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"411","nuclear_segg_agg","0.6","6","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"412","nuclear_fill_holes","true","7","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"413","nuclear_min_area","5","8","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"414","nuclear_max_area","200","9","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"415","nuclear_roundness","0.3","10","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"416","cyto_radius","4.2","11","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"417","membrane_segg_agg","0","12","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"418","cell_min_area","15","13","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"419","cell_max_area","650","14","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"420","min_plus1","1","15","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"421","min_plus2","4","16","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"422","min_plus3","10","17","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"423","min_plus4","16","18","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"424","verbose","true","19","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"425","IF Dye 1","SLC17A7 (Opal 520)","20","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"426","dye_use_membrane","False","21","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"427","dye_nuclei_weight","0","22","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"428","dye_nuclei_positive_threshold","0.1","23","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"429","dye_cyto_positive_threshold","1.25","24","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"430","dye_membrane_positive_threshold","0.86","25","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"431","FISH Probe 1","AKT3 (Opal 620)","26","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"432","probe_contrast_threshold","0.52","27","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"433","probe_min_intensity","0.1","28","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"434","probe_min_spot_size","0.3","29","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"435","probe_max_spot_size","120","30","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"436","probe_copy_intensity","21.36","31","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"437","probe_segg_agg","1","32","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"438","IF Dye 2","OLIG2 (Alexa 647)","33","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"439","dye_use_membrane","False","34","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"440","dye_nuclei_weight","0","35","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"441","dye_nuclei_positive_threshold","0.106","36","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"442","dye_cyto_positive_threshold","0.126","37","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"443","dye_membrane_positive_threshold","0.02","38","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"444","FISH Probe 2","TMEM119 (Alexa 555)","39","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"445","probe_contrast_threshold","0.5","40","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"446","probe_min_intensity","0.03","41","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"447","probe_min_spot_size","5","42","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"448","probe_max_spot_size","400","43","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"449","probe_copy_intensity","0.3","44","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"450","probe_segg_agg","0","45","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"451","IF Dye 3","DAPI (DAPI)","46","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"452","dye_use_membrane","False","47","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"453","dye_nuclei_weight","0.4","48","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"454","dye_nuclei_positive_threshold","12","49","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"455","dye_cyto_positive_threshold","35","50","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"456","dye_membrane_positive_threshold","12","51","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"457","phenotype_name","DAPI/AKT3","59","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"458","phenotype_num_criterias","2","60","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"459","phenotype_criteria_channel","DAPI (DAPI)","61","0,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"460","phenotype_criteria_filter","AND Positive","62","0,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"461","phenotype_criteria_channel","AKT3 (Opal 620)","63","0,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"462","phenotype_criteria_filter","AND Positive","64","0,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"463","phenotype_name","OLIG2/AKT3","67","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"464","phenotype_num_criterias","5","68","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"465","phenotype_criteria_channel","OLIG2 (Alexa 647)","69","1,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"466","phenotype_criteria_filter","AND Positive","70","1,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"467","phenotype_criteria_channel","AKT3 (Opal 620)","71","1,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"468","phenotype_criteria_filter","AND Positive","72","1,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"469","phenotype_criteria_channel","DAPI (DAPI)","73","1,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
"470","phenotype_criteria_filter","AND Positive","74","1,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R4_6423Astar.analysissettings","HALO/Exported_Settings_Files"
