"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"22","ENSG00000080224","hurdle",0,2.103206,3.526236,1.42303,0.618
"139","ENSG00000144366","hurdle",0,1.724515,2.381295,0.65678,0.617
"108","ENSG00000133195","hurdle",0,0.644598,2.05856,1.413962,0.617
"341","ENSG00000196482","hurdle",0,1.873185,2.963412,1.090227,0.616
"97","ENSG00000128573","hurdle",0,1.814773,2.718306,0.903533,0.616
"86","ENSG00000120549","hurdle",0,2.630975,3.814473,1.183498,0.616
"73","ENSG00000113319","hurdle",0,1.581566,2.783507,1.201941,0.616
"23","ENSG00000080493","hurdle",0,0.5070414,1.2143509,0.7073095,0.615
"401","ENSG00000253693","hurdle",0,-1.564479,2.192051,3.75653,0.614
"68","ENSG00000112306","hurdle",0,-0.8760827,0.1496641,1.0257468,0.613
"390","ENSG00000236790","hurdle",0,0.0516327,0.8150487,0.763416,0.612
"292","ENSG00000183098","hurdle",0,2.44704,3.459843,1.012803,0.61
"178","ENSG00000151552","hurdle",0,0.09437425,0.70726848,0.61289423,0.61
"138","ENSG00000144339","hurdle",0,2.584893,3.486268,0.901375,0.609
"106","ENSG00000133121","hurdle",0,0.8454461,1.9983257,1.1528796,0.608
"180","ENSG00000152208","hurdle",0,3.0778,4.044346,0.966546,0.607
"411","ENSG00000276644","hurdle",0,0.3106225,1.5400738,1.2294513,0.603
"356","ENSG00000198888","hurdle",0,1.828832,2.435771,0.606939,0.603
"349","ENSG00000198712","hurdle",0,2.766664,3.316743,0.550079,0.601
"354","ENSG00000198846","hurdle",0,1.984456,3.041668,1.057212,0.6
"199","ENSG00000155111","hurdle",0,0.8356934,1.6896935,0.8540001,0.599
"351","ENSG00000198763","hurdle",0,1.776379,2.39815,0.621771,0.598
"319","ENSG00000185532","hurdle",0,2.312906,3.147957,0.835051,0.596
"255","ENSG00000171408","hurdle",0,0.7660497,2.0216281,1.2555784,0.596
"37","ENSG00000102290","hurdle",0,0.9576325,2.0098507,1.0522182,0.595
"129","ENSG00000140945","hurdle",0,2.446045,3.090459,0.644414,0.592
"36","ENSG00000102271","hurdle",0,-0.6515374,0.2263778,0.8779152,0.591
"352","ENSG00000198786","hurdle",0,0.746722,1.502987,0.756265,0.59
"325","ENSG00000186231","hurdle",0,1.312592,2.286178,0.973586,0.59
"242","ENSG00000168843","hurdle",0,1.441869,2.353334,0.911465,0.59
"163","ENSG00000148737","hurdle",0,0.3776836,1.1631545,0.7854709,0.59
"380","ENSG00000229807","hurdle",0,1.315618,3.506769,2.191151,0.588
"350","ENSG00000198727","hurdle",3.12980705327513e-319,1.874877,2.553926,0.679049,0.588
"195","ENSG00000154678","hurdle",0,1.423984,2.584564,1.16058,0.584
"59","ENSG00000109686","hurdle",0,0.7669879,1.6042155,0.8372276,0.584
"57","ENSG00000109458","hurdle",0,1.223307,2.183051,0.959744,0.581
"260","ENSG00000171791","hurdle",0,0.6274324,1.3275092,0.7000768,0.579
"194","ENSG00000154655","hurdle",0,0.660639,1.687222,1.026583,0.579
"10","ENSG00000058866","hurdle",9.12868955909625e-312,0.3449556,1.5024128,1.1574572,0.577
"26","ENSG00000082438","hurdle",0,-0.3797643,0.4954976,0.8752619,0.575
"381","ENSG00000231607","hurdle",0,0.6944234,1.4626454,0.768222,0.574
"224","ENSG00000164176","hurdle",4.95687215455457e-225,1.894952,2.444536,0.549584,0.574
"355","ENSG00000198886","hurdle",3.96654188944996e-217,2.261936,2.877402,0.615466,0.573
"222","ENSG00000163873","hurdle",0,0.00163156,0.94900846,0.9473769,0.573
"376","ENSG00000228624","hurdle",1.29455125995111e-234,0.1586962,0.8485686,0.6898724,0.569
"303","ENSG00000184304","hurdle",0,1.232321,2.285331,1.05301,0.567
"213","ENSG00000159788","hurdle",1.13099281308015e-176,0.3803135,1.0448547,0.6645412,0.564
"50","ENSG00000107249","hurdle",0,0.4282736,2.1885346,1.760261,0.563
"3","ENSG00000033327","hurdle",5.90712148754098e-297,0.9703724,1.6262906,0.6559182,0.562
"357","ENSG00000198899","hurdle",2.13029073842195e-158,2.099848,2.810565,0.710717,0.559
"116","ENSG00000137177","hurdle",1.20580392191561e-244,0.8904186,1.4500152,0.5595966,0.555
"41","ENSG00000104447","hurdle",2.53185894240976e-315,1.13113,1.826573,0.695443,0.551
"277","ENSG00000179241","hurdle",4.51958063087652e-240,-0.1171829,0.666779,0.7839619,0.55
"65","ENSG00000111962","hurdle",1.3798154667096e-129,0.3870939,0.9824157,0.5953218,0.549
"91","ENSG00000123104","hurdle",1.68902917805497e-163,0.9822393,2.0185744,1.0363351,0.537
"76","ENSG00000114374","hurdle",0,0.9922913,1.7343679,0.7420766,0.524
"370","ENSG00000224924","hurdle",1.63891732966039e-66,-0.7228231,-0.162782,0.5600411,0.522
"274","ENSG00000176728","hurdle",0,1.246459,2.154679,0.90822,0.517
"331","ENSG00000188517","hurdle",1.11630284787419e-35,0.1586962,0.8518266,0.6931304,0.514
"231","ENSG00000165246","hurdle",0,1.10961,1.851345,0.741735,0.506
"156","ENSG00000147246","hurdle",3.33481208097029e-26,-0.6352266,0.48386,1.1190866,0.499
"31","ENSG00000099139","hurdle",1.74783321897641e-118,-0.3030483,0.3751618,0.6782101,0.48
"128","ENSG00000140836","hurdle",3.49125132759351e-39,0.9086296,1.4124744,0.5038448,0.467
