"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"56","ENSG00000034713","hurdle",0,-0.8654095,0.8371887,1.7025982,0.704
"2400","ENSG00000286021","hurdle",0,-2.552284,2.067508,4.619792,0.703
"1399","ENSG00000162188","hurdle",0,-0.9232105,0.8112425,1.734453,0.703
"1301","ENSG00000154723","hurdle",0,-0.8804414,0.7292187,1.6096601,0.703
"1294","ENSG00000154518","hurdle",0,-1.2215779,0.6793979,1.9009758,0.703
"1097","ENSG00000143499","hurdle",0,-1.553863,1.044855,2.598718,0.703
"181","ENSG00000077092","hurdle",0,-0.5916264,1.8094369,2.4010633,0.703
"2304","ENSG00000248309","hurdle",0,0.6772452,2.3185268,1.6412816,0.702
"2296","ENSG00000244405","hurdle",0,-0.9438515,1.1223069,2.0661584,0.702
"2112","ENSG00000198300","hurdle",0,1.134458,2.166424,1.031966,0.702
"1734","ENSG00000173852","hurdle",0,-0.4640572,1.686698,2.1507552,0.702
"1657","ENSG00000171130","hurdle",0,-0.1877261,1.2468136,1.4345397,0.702
"1645","ENSG00000170579","hurdle",0,5.337993,6.120306,0.782313,0.702
"1296","ENSG00000154582","hurdle",0,-1.4574175,0.4279864,1.8854039,0.702
"1178","ENSG00000147408","hurdle",0,0.4744936,2.2959328,1.8214392,0.702
"1057","ENSG00000141314","hurdle",0,-1.5874544,0.8568123,2.4442667,0.702
"330","ENSG00000101445","hurdle",0,0.3445247,2.1497073,1.8051826,0.702
"276","ENSG00000099624","hurdle",0,-0.8021022,0.9408828,1.742985,0.702
"250","ENSG00000089693","hurdle",0,-1.0101773,0.6477156,1.6578929,0.702
"132","ENSG00000069020","hurdle",0,2.331036,4.102111,1.771075,0.702
"72","ENSG00000049130","hurdle",0,-1.4515439,0.8062629,2.2578068,0.702
"2039","ENSG00000188612","hurdle",0,-0.7536295,0.904874,1.6585035,0.701
"1692","ENSG00000172115","hurdle",0,-0.7291587,0.9167512,1.6459099,0.701
"1468","ENSG00000164600","hurdle",0,-2.7710794,0.1044029,2.8754823,0.701
"1383","ENSG00000160932","hurdle",0,-1.764217,0.247791,2.012008,0.701
"1066","ENSG00000141639","hurdle",0,-0.1349986,1.9256887,2.0606873,0.701
"846","ENSG00000130522","hurdle",0,-0.1425795,1.3447149,1.4872944,0.701
"646","ENSG00000116983","hurdle",0,-0.7823604,0.8122364,1.5945968,0.701
"403","ENSG00000105270","hurdle",0,-0.4749804,0.9699413,1.4449217,0.701
"2349","ENSG00000258526","hurdle",0,1.08323,2.977886,1.894656,0.7
"1805","ENSG00000177432","hurdle",0,-0.9975579,0.8445262,1.8420841,0.7
"1639","ENSG00000170485","hurdle",0,0.7872108,2.2695943,1.4823835,0.7
"1264","ENSG00000152822","hurdle",0,0.2946139,2.326931,2.0323171,0.7
"887","ENSG00000132471","hurdle",0,-0.627175,0.9981059,1.6252809,0.7
"868","ENSG00000131143","hurdle",0,-0.4173315,0.9568789,1.3742104,0.7
"293","ENSG00000100138","hurdle",0,-0.9553003,0.783842,1.7391423,0.7
"286","ENSG00000099864","hurdle",0,-1.0830771,0.6133085,1.6963856,0.7
"202","ENSG00000079819","hurdle",0,1.227266,3.208451,1.981185,0.7
"100","ENSG00000064042","hurdle",0,2.201416,3.953826,1.75241,0.7
"29","ENSG00000008394","hurdle",0,-1.4279176,0.8724292,2.3003468,0.7
"1879","ENSG00000182022","hurdle",0,-1.2769675,0.7873505,2.064318,0.699
"1596","ENSG00000169116","hurdle",0,-0.8709864,1.277147,2.1481334,0.699
"1547","ENSG00000167283","hurdle",0,-0.5070882,0.9029161,1.4100043,0.699
"1436","ENSG00000163618","hurdle",0,3.523462,4.486839,0.963377,0.699
"1369","ENSG00000159720","hurdle",0,-1.2234933,0.5291323,1.7526256,0.699
"1209","ENSG00000149557","hurdle",0,-0.0821017,1.322914,1.4050157,0.699
"717","ENSG00000122406","hurdle",0,-0.372485,1.033848,1.406333,0.699
"322","ENSG00000101182","hurdle",0,-1.0184672,0.7837407,1.8022079,0.699
"243","ENSG00000089009","hurdle",0,-0.3063714,1.1416238,1.4479952,0.699
"51","ENSG00000031698","hurdle",0,-0.8345873,0.7060926,1.5406799,0.699
"2396","ENSG00000284624","hurdle",0,-1.846608,1.203079,3.049687,0.698
"1988","ENSG00000185950","hurdle",0,-0.8338556,0.8869043,1.7207599,0.698
"1674","ENSG00000171532","hurdle",0,-2.8220857,-0.1175397,2.704546,0.698
"1240","ENSG00000151883","hurdle",0,1.076716,2.523796,1.44708,0.698
"1224","ENSG00000150938","hurdle",0,-0.1208971,1.6351355,1.7560326,0.698
"1109","ENSG00000144040","hurdle",0,0.5530508,1.9432754,1.3902246,0.698
"677","ENSG00000119138","hurdle",0,-1.0214262,0.8119714,1.8333976,0.698
"1271","ENSG00000153113","hurdle",0,-0.152885,1.616879,1.769764,0.697
"1251","ENSG00000152234","hurdle",0,-0.574277,0.9031959,1.4774729,0.697
"705","ENSG00000121297","hurdle",0,-0.8157629,1.1350723,1.9508352,0.697
"507","ENSG00000110321","hurdle",0,-0.343035,1.260787,1.603822,0.697
"1861","ENSG00000180616","hurdle",0,-2.2115319,0.4040589,2.6155908,0.696
"1481","ENSG00000164919","hurdle",0,-0.4818416,0.8754436,1.3572852,0.696
"1063","ENSG00000141542","hurdle",0,-0.7721226,0.9293256,1.7014482,0.696
"945","ENSG00000135333","hurdle",0,-0.5351612,1.4526946,1.9878558,0.696
"579","ENSG00000113100","hurdle",0,0.7321641,2.6310305,1.8988664,0.696
"211","ENSG00000081026","hurdle",0,1.386365,2.703009,1.316644,0.696
"687","ENSG00000119900","hurdle",0,-0.674716,0.8445586,1.5192746,0.695
"504","ENSG00000109971","hurdle",0,-0.3228176,1.1745864,1.497404,0.695
"94","ENSG00000061337","hurdle",0,-2.2769896,0.4938054,2.770795,0.695
"2365","ENSG00000263551","hurdle",0,-2.369631,1.578296,3.947927,0.694
"2354","ENSG00000259234","hurdle",0,0.4779028,1.74849,1.2705872,0.694
"2055","ENSG00000196230","hurdle",0,-0.9373749,0.8989921,1.836367,0.694
"1928","ENSG00000183722","hurdle",0,0.5981203,2.6060802,2.0079599,0.694
"1279","ENSG00000153904","hurdle",0,0.6003176,2.0083338,1.4080162,0.694
"884","ENSG00000132341","hurdle",0,-1.457668,0.4329486,1.8906166,0.694
"443","ENSG00000106367","hurdle",0,-2.1354293,0.07069113,2.20612043,0.694
"329","ENSG00000101421","hurdle",0,-1.4569167,0.3799066,1.8368233,0.694
"305","ENSG00000100345","hurdle",0,-1.267276,0.6756165,1.9428925,0.694
"2378","ENSG00000272168","hurdle",0,0.4121892,3.0647938,2.6526046,0.693
"2316","ENSG00000249937","hurdle",0,-1.18452,1.115398,2.299918,0.693
"1646","ENSG00000170624","hurdle",0,1.289291,3.336514,2.047223,0.693
"1630","ENSG00000170145","hurdle",0,0.6106276,2.3124286,1.701801,0.693
"1570","ENSG00000168159","hurdle",0,-1.260814,0.505773,1.766587,0.693
"1278","ENSG00000153902","hurdle",0,-2.144271834,0.009615317,2.153887151,0.693
"1035","ENSG00000139915","hurdle",0,4.229821,5.314417,1.084596,0.693
"933","ENSG00000134775","hurdle",0,0.7713491,2.4576055,1.6862564,0.693
"551","ENSG00000111885","hurdle",0,-0.3242442,1.6105899,1.9348341,0.693
"342","ENSG00000102144","hurdle",0,-0.7228984,0.8077586,1.530657,0.693
"1641","ENSG00000170525","hurdle",0,-0.5396616,1.0761653,1.6158269,0.692
"1628","ENSG00000170091","hurdle",0,0.8239178,1.9731604,1.1492426,0.692
"1243","ENSG00000152082","hurdle",0,-1.1351088,0.4339821,1.5690909,0.692
"488","ENSG00000108861","hurdle",0,-1.6827599,0.2309436,1.9137035,0.692
"419","ENSG00000105649","hurdle",0,-0.7721226,0.8491498,1.6212724,0.692
"195","ENSG00000079102","hurdle",0,1.067759,2.481272,1.413513,0.692
"126","ENSG00000067840","hurdle",0,-1.96356441,0.01111645,1.97468086,0.692
"2041","ENSG00000188846","hurdle",0,-0.6113448,0.8231569,1.4345017,0.691
"1757","ENSG00000174944","hurdle",0,-1.4230183,0.9247992,2.3478175,0.691
"1681","ENSG00000171714","hurdle",0,1.453155,2.222362,0.769207,0.691
"1672","ENSG00000171502","hurdle",0,-1.702363,1.923437,3.6258,0.691
"1052","ENSG00000140941","hurdle",0,-0.6735518,0.8895435,1.5630953,0.691
"235","ENSG00000087152","hurdle",0,-1.4645731,0.3779837,1.8425568,0.691
"183","ENSG00000077522","hurdle",0,-1.463944,0.7670937,2.2310377,0.691
"86","ENSG00000057757","hurdle",0,-1.3289447,0.4241776,1.7531223,0.691
"15","ENSG00000006015","hurdle",0,-1.3558863,0.3199566,1.6758429,0.691
"2031","ENSG00000188229","hurdle",0,-1.5353727,0.4803212,2.0156939,0.69
"1644","ENSG00000170558","hurdle",0,1.542855,3.058421,1.515566,0.69
"901","ENSG00000133112","hurdle",0,-0.5799915,0.823124,1.4031155,0.69
"150","ENSG00000072422","hurdle",0,-1.1038023,0.9565793,2.0603816,0.69
"23","ENSG00000007516","hurdle",0,-1.903475,0.278128,2.181603,0.69
"2341","ENSG00000255910","hurdle",0,0.4605438,2.2471089,1.7865651,0.689
"2298","ENSG00000245384","hurdle",0,-0.6261189,1.4591599,2.0852788,0.689
"1947","ENSG00000184515","hurdle",0,-1.6516234,0.2783198,1.9299432,0.689
"1776","ENSG00000175745","hurdle",0,-0.6808434,0.9013913,1.5822347,0.689
"1621","ENSG00000169926","hurdle",0,-1.1926268,0.5138187,1.7064455,0.689
"979","ENSG00000136848","hurdle",0,-1.069711,0.7923957,1.8621067,0.689
"249","ENSG00000089486","hurdle",0,-1.0410908,0.5535464,1.5946372,0.689
"2344","ENSG00000256193","hurdle",0,-2.9270723,0.9852972,3.9123695,0.688
"2234","ENSG00000228956","hurdle",0,-0.469035,1.318584,1.787619,0.688
"1939","ENSG00000184076","hurdle",0,-1.0608368,0.5499364,1.6107732,0.688
"1723","ENSG00000173436","hurdle",0,-0.911069,0.5349235,1.4459925,0.688
"1714","ENSG00000172965","hurdle",0,-1.178934,0.9070464,2.0859804,0.688
"1704","ENSG00000172461","hurdle",0,2.459339,3.525247,1.065908,0.688
"1184","ENSG00000147655","hurdle",0,-1.079796,1.391393,2.471189,0.688
"1083","ENSG00000142634","hurdle",0,-1.9724845,0.2588657,2.2313502,0.688
"67","ENSG00000047365","hurdle",0,1.111996,2.702097,1.590101,0.688
"1088","ENSG00000142937","hurdle",0,-0.3833286,0.9540601,1.3373887,0.687
"542","ENSG00000111775","hurdle",0,-0.7036101,0.7325474,1.4361575,0.687
"518","ENSG00000110958","hurdle",0,-0.2091789,1.1989057,1.4080846,0.687
"27","ENSG00000008256","hurdle",0,0.002086973,1.471438033,1.46935106,0.687
"2070","ENSG00000196628","hurdle",0,2.644179,3.866851,1.222672,0.686
"1977","ENSG00000185666","hurdle",0,2.255313,3.778621,1.523308,0.686
"1584","ENSG00000168830","hurdle",0,-0.271442,1.482864,1.754306,0.686
"1510","ENSG00000165973","hurdle",0,2.596361,3.488798,0.892437,0.686
"1306","ENSG00000154975","hurdle",0,2.390799,3.656535,1.265736,0.686
"1261","ENSG00000152578","hurdle",0,3.069062,4.303337,1.234275,0.686
"1122","ENSG00000144567","hurdle",0,-1.2466786,0.4561513,1.7028299,0.686
"1022","ENSG00000138771","hurdle",0,-0.5130626,1.6084174,2.12148,0.686
"797","ENSG00000127540","hurdle",0,-1.1557878,0.4165298,1.5723176,0.686
"170","ENSG00000075213","hurdle",0,-1.900067,1.598965,3.499032,0.686
"62","ENSG00000042753","hurdle",0,-1.749269,0.144991,1.89426,0.686
"2018","ENSG00000187446","hurdle",0,-1.3884648,0.4313539,1.8198187,0.685
"2017","ENSG00000187323","hurdle",0,1.561081,4.318528,2.757447,0.685
"1969","ENSG00000185261","hurdle",0,1.185152,2.480105,1.294953,0.685
"1834","ENSG00000179010","hurdle",0,-1.1319074,0.5129225,1.6448299,0.685
"1225","ENSG00000150991","hurdle",0,-0.1773759,1.2569958,1.4343717,0.685
"1126","ENSG00000144713","hurdle",0,-0.4516561,0.9072635,1.3589196,0.685
"963","ENSG00000135940","hurdle",0,-0.847986,0.6016675,1.4496535,0.685
"771","ENSG00000125971","hurdle",0,-1.3841735,0.3829423,1.7671158,0.685
"613","ENSG00000115268","hurdle",0,-0.3461038,0.9338074,1.2799112,0.685
"2279","ENSG00000240972","hurdle",0,-0.6632607,0.8408621,1.5041228,0.684
"2093","ENSG00000197442","hurdle",0,0.7953264,2.5686648,1.7733384,0.684
"2072","ENSG00000196663","hurdle",0,-0.1371032,1.4545842,1.5916874,0.684
"1880","ENSG00000182050","hurdle",0,2.177483,3.690947,1.513464,0.684
"1559","ENSG00000167778","hurdle",0,-1.4862552,0.2988394,1.7850946,0.684
"1432","ENSG00000163485","hurdle",0,-1.7205821,0.2964265,2.0170086,0.684
"1419","ENSG00000162981","hurdle",0,-2.1131626,0.1946158,2.3077784,0.684
"1287","ENSG00000154162","hurdle",0,2.832321,4.19026,1.357939,0.684
"956","ENSG00000135636","hurdle",0,-1.109301,0.8842288,1.9935298,0.684
"883","ENSG00000132334","hurdle",0,0.5561865,1.8168671,1.2606806,0.684
"474","ENSG00000108231","hurdle",0,-0.6046726,0.9367875,1.5414601,0.684
"2291","ENSG00000243678","hurdle",0,-1.4608026,0.2005488,1.6613514,0.683
"2086","ENSG00000197045","hurdle",0,-1.6580849,0.2397367,1.8978216,0.683
"1799","ENSG00000176903","hurdle",0,-1.678521,0.125826,1.804347,0.683
"1650","ENSG00000170776","hurdle",0,-0.4686563,1.3035848,1.7722411,0.683
"1386","ENSG00000161011","hurdle",0,-0.3629532,0.9078525,1.2708057,0.683
"1374","ENSG00000160075","hurdle",0,-1.359392,0.2873539,1.6467459,0.683
"741","ENSG00000124172","hurdle",0,-0.5729198,0.7752714,1.3481912,0.683
"2371","ENSG00000266472","hurdle",0,-1.0774848,0.4071319,1.4846167,0.682
"2284","ENSG00000241697","hurdle",0,-0.08780887,1.45341675,1.54122562,0.682
"2151","ENSG00000203685","hurdle",0,-2.330343,0.3638185,2.6941615,0.682
"2048","ENSG00000189319","hurdle",0,-0.5528463,1.2611262,1.8139725,0.682
"1906","ENSG00000182809","hurdle",0,-2.2392532,-0.1314226,2.1078306,0.682
"1793","ENSG00000176658","hurdle",0,0.6257193,2.543181,1.9174617,0.682
"1668","ENSG00000171450","hurdle",0,-1.94395676,0.04267991,1.98663667,0.682
"335","ENSG00000101746","hurdle",0,1.465196,2.751413,1.286217,0.682
"2320","ENSG00000250166","hurdle",0,-0.4315292,1.1623752,1.5939044,0.681
"2256","ENSG00000233927","hurdle",0,-0.05925854,1.09822588,1.15748442,0.681
"2223","ENSG00000226124","hurdle",0,-0.9961019,0.7996634,1.7957653,0.681
"2195","ENSG00000214944","hurdle",0,-1.295988,1.293039,2.589027,0.681
"1889","ENSG00000182253","hurdle",0,-1.5743585,0.2461249,1.8204834,0.681
"1809","ENSG00000177600","hurdle",0,-0.7071047,0.6387797,1.3458844,0.681
"1453","ENSG00000164112","hurdle",0,-2.59379944,-0.08886899,2.50493045,0.681
"678","ENSG00000119335","hurdle",0,-0.6543337,0.8736357,1.5279694,0.681
"253","ENSG00000090266","hurdle",0,-0.9888439,0.4516511,1.440495,0.681
"1328","ENSG00000156467","hurdle",0,-0.4378158,0.8304024,1.2682182,0.68
"1151","ENSG00000145592","hurdle",0,-0.2863242,0.9942869,1.2806111,0.68
"780","ENSG00000126267","hurdle",0,-0.8954619,0.586218,1.4816799,0.68
"2351","ENSG00000258859","hurdle",0,-2.808285,1.351203,4.159488,0.679
"1995","ENSG00000186310","hurdle",0,-0.4304226,0.9564295,1.3868521,0.679
"1898","ENSG00000182601","hurdle",0,-1.000474,2.516924,3.517398,0.679
"1633","ENSG00000170315","hurdle",0,-0.3342125,1.0596048,1.3938173,0.679
"1276","ENSG00000153250","hurdle",0,0.02171467,1.56052472,1.53881005,0.679
"1193","ENSG00000148341","hurdle",0,-1.543458,0.141832,1.68529,0.679
"939","ENSG00000135002","hurdle",0,-1.5120348,0.3611951,1.8732299,0.679
"787","ENSG00000126698","hurdle",0,-1.2669467,0.3752963,1.642243,0.679
"712","ENSG00000121905","hurdle",0,-1.0270837,0.6700355,1.6971192,0.679
"471","ENSG00000108107","hurdle",0,-0.1829558,0.99959,1.1825458,0.679
"2118","ENSG00000198673","hurdle",0,3.105926,4.334846,1.22892,0.678
"1353","ENSG00000158109","hurdle",0,-1.83273441,0.07107868,1.90381309,0.678
"1308","ENSG00000155052","hurdle",0,3.273876,4.454618,1.180742,0.678
"1234","ENSG00000151490","hurdle",0,1.177995,2.523928,1.345933,0.678
"1123","ENSG00000144619","hurdle",0,3.38618,4.426934,1.040754,0.678
"1108","ENSG00000143947","hurdle",0,-0.5679089,0.8101153,1.3780242,0.678
"655","ENSG00000117410","hurdle",0,-1.0266192,0.5763068,1.602926,0.678
"371","ENSG00000103888","hurdle",0,-0.351679,1.10967,1.461349,0.678
"2023","ENSG00000187715","hurdle",0,-1.779947,0.387306,2.167253,0.677
"1878","ENSG00000182013","hurdle",0,-1.1848309,0.4021239,1.5869548,0.677
"1558","ENSG00000167770","hurdle",0,-1.4527916,0.2369268,1.6897184,0.677
"1495","ENSG00000165476","hurdle",0,-0.5611651,1.3787241,1.9398892,0.677
"1211","ENSG00000149575","hurdle",0,-1.0134875,0.5494199,1.5629074,0.677
"1171","ENSG00000146938","hurdle",0,1.172138,2.538985,1.366847,0.677
"1012","ENSG00000138326","hurdle",0,-0.1285536,1.0463196,1.1748732,0.677
"920","ENSG00000134243","hurdle",0,0.8433382,1.9933685,1.1500303,0.677
"672","ENSG00000118985","hurdle",0,0.4603781,2.0373533,1.5769752,0.677
"631","ENSG00000116161","hurdle",0,-1.2881717,0.3662567,1.6544284,0.677
"581","ENSG00000113231","hurdle",0,0.9464127,2.2404666,1.2940539,0.677
"363","ENSG00000103363","hurdle",0,-0.9672863,0.528568,1.4958543,0.677
"1989","ENSG00000185989","hurdle",0,-1.2162707,0.5463571,1.7626278,0.676
"1763","ENSG00000175175","hurdle",0,1.665451,2.666672,1.001221,0.676
"1748","ENSG00000174684","hurdle",0,-1.1309084,0.4150477,1.5459561,0.676
"1504","ENSG00000165802","hurdle",0,-1.51620267,0.06247281,1.57867548,0.676
"1127","ENSG00000144724","hurdle",0,2.685921,4.077243,1.391322,0.676
"1104","ENSG00000143799","hurdle",0,-1.2205149,0.3755204,1.5960353,0.676
"519","ENSG00000111110","hurdle",0,0.9988093,2.454564,1.4557547,0.676
"447","ENSG00000106682","hurdle",0,-0.9721982,0.5420102,1.5142084,0.676
"2348","ENSG00000257986","hurdle",0,-2.35696,2.650444,5.007404,0.675
"2108","ENSG00000198168","hurdle",0,-1.3072288,0.4091916,1.7164204,0.675
"1865","ENSG00000180817","hurdle",0,-0.6683971,0.723736,1.3921331,0.675
"1694","ENSG00000172247","hurdle",0,-1.8084132,0.1079686,1.9163818,0.675
"1680","ENSG00000171703","hurdle",0,-1.5647489,0.1006115,1.6653604,0.675
"1607","ENSG00000169507","hurdle",0,-1.6233908,0.9191826,2.5425734,0.675
"1552","ENSG00000167526","hurdle",0,0.03245512,1.13027193,1.09781681,0.675
"1462","ENSG00000164402","hurdle",0,-0.7788354,0.6579239,1.4367593,0.675
"837","ENSG00000130226","hurdle",0,3.581168,4.509126,0.927958,0.675
"2340","ENSG00000255794","hurdle",0,0.01310956,2.09578056,2.082671,0.674
"1699","ENSG00000172301","hurdle",0,-1.9607216,-0.01033567,1.95038593,0.674
"1541","ENSG00000166949","hurdle",0,-0.5555245,1.5793671,2.1348916,0.674
"1535","ENSG00000166598","hurdle",0,-0.4582818,0.8443643,1.3026461,0.674
"1120","ENSG00000144451","hurdle",0,1.123741,2.396384,1.272643,0.674
"1005","ENSG00000137872","hurdle",0,0.7097555,2.6266117,1.9168562,0.674
"898","ENSG00000132963","hurdle",0,-1.2207275,0.3267884,1.5475159,0.674
"822","ENSG00000129473","hurdle",0,-1.4899648,0.1813434,1.6713082,0.674
"606","ENSG00000114902","hurdle",0,-1.2550347,0.3960824,1.6511171,0.674
"497","ENSG00000109475","hurdle",0,-0.3583862,0.9120615,1.2704477,0.674
"254","ENSG00000090273","hurdle",0,-1.2497116,0.2492595,1.4989711,0.674
"221","ENSG00000083067","hurdle",0,2.078846,3.771089,1.692243,0.674
"167","ENSG00000074800","hurdle",0,-0.7504807,0.6463044,1.3967851,0.674
"2116","ENSG00000198561","hurdle",0,0.1904923,2.0435731,1.8530808,0.673
"1359","ENSG00000158747","hurdle",0,-1.561515,0.1620868,1.7236018,0.673
"1244","ENSG00000152104","hurdle",0,-1.5635353,0.4706598,2.0341951,0.673
"1217","ENSG00000149972","hurdle",0,3.002926,4.420528,1.417602,0.673
"904","ENSG00000133142","hurdle",0,-1.1404267,0.3586123,1.499039,0.673
"521","ENSG00000111229","hurdle",0,-1.3195816,0.2542412,1.5738228,0.673
"106","ENSG00000065154","hurdle",0,-0.9317968,0.5847454,1.5165422,0.673
"2161","ENSG00000204262","hurdle",0,-1.861775,2.021915,3.88369,0.672
"1697","ENSG00000172270","hurdle",0,-0.216737,0.8365701,1.0533071,0.672
"1580","ENSG00000168653","hurdle",0,-1.0417478,0.3175787,1.3593265,0.672
"1413","ENSG00000162704","hurdle",0,-1.3358345,0.3477318,1.6835663,0.672
"1221","ENSG00000150459","hurdle",0,-1.4178918,0.2100313,1.6279231,0.672
"1086","ENSG00000142686","hurdle",0,-1.9861496,-0.1341004,1.8520492,0.672
"1071","ENSG00000141905","hurdle",0,-0.1942328,1.1545076,1.3487404,0.672
"629","ENSG00000116133","hurdle",0,-0.7648983,0.6667424,1.4316407,0.672
"612","ENSG00000115266","hurdle",0,-0.9470128,0.480988,1.4280008,0.672
"306","ENSG00000100379","hurdle",0,-2.3168753,-0.3043932,2.0124821,0.672
"88","ENSG00000058668","hurdle",0,0.5400319,1.7063261,1.1662942,0.672
"68","ENSG00000048052","hurdle",0,2.755855,3.959893,1.204038,0.672
"40","ENSG00000021645","hurdle",0,5.579845,6.770367,1.190522,0.672
"2317","ENSG00000250067","hurdle",0,-1.683931542,-0.005365773,1.678565769,0.671
"2179","ENSG00000206579","hurdle",0,2.757131,3.718271,0.96114,0.671
"1381","ENSG00000160469","hurdle",0,-0.7737589,0.5154063,1.2891652,0.671
"1093","ENSG00000143158","hurdle",0,-1.55802,0.192938,1.750958,0.671
"1051","ENSG00000140937","hurdle",0,-0.1019317,1.8615423,1.963474,0.671
"915","ENSG00000134107","hurdle",0,-2.0894866,-0.1476934,1.9417932,0.671
"811","ENSG00000128564","hurdle",0,-1.5678549,0.3569332,1.9247881,0.671
"778","ENSG00000126247","hurdle",0,-1.5108648,0.1816511,1.6925159,0.671
"679","ENSG00000119383","hurdle",0,-1.0452254,0.3752963,1.4205217,0.671
"668","ENSG00000118680","hurdle",0,-1.4131479,0.2642018,1.6773497,0.671
"637","ENSG00000116584","hurdle",0,-1.1070401,0.5133707,1.6204108,0.671
"2309","ENSG00000248673","hurdle",0,-2.962889,1.144836,4.107725,0.67
"1826","ENSG00000178719","hurdle",0,-1.2404162,0.3428798,1.583296,0.67
"1322","ENSG00000156140","hurdle",0,-2.831793,0.707126,3.538919,0.67
"639","ENSG00000116661","hurdle",0,-1.635949,0.090106,1.726055,0.67
"623","ENSG00000115738","hurdle",0,-1.3133353,0.2763046,1.5896399,0.67
"404","ENSG00000105290","hurdle",0,-0.1555237,1.1047572,1.2602809,0.67
"390","ENSG00000104833","hurdle",0,-0.3267012,1.0633385,1.3900397,0.67
"303","ENSG00000100307","hurdle",0,-1.1903357,0.3112187,1.5015544,0.67
"2158","ENSG00000204128","hurdle",0,-1.3543698,0.2296548,1.5840246,0.669
"1877","ENSG00000181904","hurdle",0,-1.1402257,0.3849922,1.5252179,0.669
"1849","ENSG00000179603","hurdle",0,0.2087576,2.3435594,2.1348018,0.669
"1685","ENSG00000171863","hurdle",0,-0.8852343,0.4653204,1.3505547,0.669
"1449","ENSG00000164096","hurdle",0,-1.4721438,0.1387717,1.6109155,0.669
"757","ENSG00000125648","hurdle",0,-1.2226417,0.2575042,1.4801459,0.669
"752","ENSG00000125356","hurdle",0,-1.3632582,0.2097296,1.5729878,0.669
"494","ENSG00000109390","hurdle",0,-1.1866981,0.3340033,1.5207014,0.669
"1560","ENSG00000167792","hurdle",0,-1.0389342,0.3177654,1.3566996,0.668
"1539","ENSG00000166839","hurdle",0,-0.6821598,0.6305771,1.3127369,0.668
"1387","ENSG00000161016","hurdle",0,-0.8395564,0.4662468,1.3058032,0.668
"1162","ENSG00000146007","hurdle",0,-1.83957277,-0.02251093,1.81706184,0.668
"938","ENSG00000134996","hurdle",0,-1.4579185,0.4452161,1.9031346,0.668
"2148","ENSG00000198963","hurdle",0,1.3817,3.224473,1.842773,0.667
"1762","ENSG00000175166","hurdle",0,-1.5023134,0.0447673,1.5470807,0.667
"1637","ENSG00000170390","hurdle",0,1.55097,2.661497,1.110527,0.667
"1528","ENSG00000166454","hurdle",0,-1.3884648,0.2586713,1.6471361,0.667
"1485","ENSG00000165061","hurdle",0,2.419782,2.966042,0.54626,0.667
"1342","ENSG00000157388","hurdle",0,2.483218,3.286715,0.803497,0.667
"1009","ENSG00000137968","hurdle",0,2.119867,3.218988,1.099121,0.667
"763","ENSG00000125772","hurdle",0,-0.1920954,0.8223349,1.0144303,0.667
"415","ENSG00000105568","hurdle",0,-0.2526314,0.8712216,1.123853,0.667
"337","ENSG00000101856","hurdle",0,-0.5143647,0.9184752,1.4328399,0.667
"145","ENSG00000071553","hurdle",0,-1.1252275,0.4148732,1.5401007,0.667
"2066","ENSG00000196531","hurdle",0,-0.7763339,0.5396918,1.3160257,0.666
"2049","ENSG00000189337","hurdle",0,4.365564,5.391508,1.025944,0.666
"1884","ENSG00000182154","hurdle",0,-1.2330014,0.1180238,1.3510252,0.666
"1841","ENSG00000179242","hurdle",0,0.01892701,1.51329122,1.49436421,0.666
"1761","ENSG00000175155","hurdle",0,-0.1297006,1.2331494,1.36285,0.666
"1509","ENSG00000165966","hurdle",0,-0.06258822,3.09858099,3.16116921,0.666
"1177","ENSG00000147403","hurdle",0,-0.3440186,0.7804267,1.1244453,0.666
"795","ENSG00000127329","hurdle",0,-0.4082258,1.0577344,1.4659602,0.666
"464","ENSG00000107742","hurdle",0,0.3356629,1.3196095,0.9839466,0.666
"448","ENSG00000106689","hurdle",0,-1.98470502,0.02644218,2.0111472,0.666
"439","ENSG00000106153","hurdle",0,-0.9545931,0.4556849,1.410278,0.666
"2282","ENSG00000241468","hurdle",0,-1.329403,0.1941076,1.5235106,0.665
"2149","ENSG00000203485","hurdle",0,-1.65750941,0.02507123,1.68258064,0.665
"2050","ENSG00000196083","hurdle",0,-0.984687,0.8790527,1.8637397,0.665
"1876","ENSG00000181744","hurdle",0,-0.8152012,0.9118143,1.7270155,0.665
"1871","ENSG00000181061","hurdle",0,-2.0118498,-0.1310405,1.8808093,0.665
"1833","ENSG00000178982","hurdle",0,-0.9494765,0.3782074,1.3276839,0.665
"1119","ENSG00000144407","hurdle",0,-2.5305167,0.6366492,3.1671659,0.665
"1062","ENSG00000141522","hurdle",0,-1.75402934,0.01526529,1.76929463,0.665
"1003","ENSG00000137818","hurdle",0,-0.2181684,0.9040352,1.1222036,0.665
"853","ENSG00000130725","hurdle",0,-1.6439075,0.0116357,1.6555432,0.665
"376","ENSG00000104131","hurdle",0,-0.8009101,0.5684462,1.3693563,0.665
"361","ENSG00000103266","hurdle",0,-1.63864441,-0.01039424,1.62825017,0.665
"95","ENSG00000063177","hurdle",0,-0.6858962,0.5577402,1.2436364,0.665
