"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"1314","ENSG00000171532","hurdle",0,-2.8220857,-0.1175397,2.704546,0.698
"959","ENSG00000151883","hurdle",0,1.076716,2.523796,1.44708,0.698
"944","ENSG00000150938","hurdle",0,-0.1208971,1.6351355,1.7560326,0.698
"847","ENSG00000144040","hurdle",0,0.5530508,1.9432754,1.3902246,0.698
"969","ENSG00000152234","hurdle",0,-0.574277,0.9031959,1.4774729,0.697
"541","ENSG00000121297","hurdle",0,-0.8157629,1.1350723,1.9508352,0.697
"383","ENSG00000110321","hurdle",0,-0.343035,1.260787,1.603822,0.697
"1468","ENSG00000180616","hurdle",0,-2.2115319,0.4040589,2.6155908,0.696
"1161","ENSG00000164919","hurdle",0,-0.4818416,0.8754436,1.3572852,0.696
"814","ENSG00000141542","hurdle",0,-0.7721226,0.9293256,1.7014482,0.696
"719","ENSG00000135333","hurdle",0,-0.5351612,1.4526946,1.9878558,0.696
"441","ENSG00000113100","hurdle",0,0.7321641,2.6310305,1.8988664,0.696
"162","ENSG00000081026","hurdle",0,1.386365,2.703009,1.316644,0.696
"529","ENSG00000119900","hurdle",0,-0.674716,0.8445586,1.5192746,0.695
"380","ENSG00000109971","hurdle",0,-0.3228176,1.1745864,1.497404,0.695
"69","ENSG00000061337","hurdle",0,-2.2769896,0.4938054,2.770795,0.695
"1879","ENSG00000263551","hurdle",0,-2.369631,1.578296,3.947927,0.694
"1872","ENSG00000259234","hurdle",0,0.4779028,1.74849,1.2705872,0.694
"1620","ENSG00000196230","hurdle",0,-0.9373749,0.8989921,1.836367,0.694
"1519","ENSG00000183722","hurdle",0,0.5981203,2.6060802,2.0079599,0.694
"993","ENSG00000153904","hurdle",0,0.6003176,2.0083338,1.4080162,0.694
"668","ENSG00000132341","hurdle",0,-1.457668,0.4329486,1.8906166,0.694
"335","ENSG00000106367","hurdle",0,-2.1354293,0.07069113,2.20612043,0.694
"245","ENSG00000101421","hurdle",0,-1.4569167,0.3799066,1.8368233,0.694
"230","ENSG00000100345","hurdle",0,-1.267276,0.6756165,1.9428925,0.694
"1887","ENSG00000272168","hurdle",0,0.4121892,3.0647938,2.6526046,0.693
"1839","ENSG00000249937","hurdle",0,-1.18452,1.115398,2.299918,0.693
"1290","ENSG00000170624","hurdle",0,1.289291,3.336514,2.047223,0.693
"1228","ENSG00000168159","hurdle",0,-1.260814,0.505773,1.766587,0.693
"992","ENSG00000153902","hurdle",0,-2.144271834,0.009615317,2.153887151,0.693
"788","ENSG00000139915","hurdle",0,4.229821,5.314417,1.084596,0.693
"709","ENSG00000134775","hurdle",0,0.7713491,2.4576055,1.6862564,0.693
"415","ENSG00000111885","hurdle",0,-0.3242442,1.6105899,1.9348341,0.693
"256","ENSG00000102144","hurdle",0,-0.7228984,0.8077586,1.530657,0.693
"1286","ENSG00000170525","hurdle",0,-0.5396616,1.0761653,1.6158269,0.692
"1276","ENSG00000170091","hurdle",0,0.8239178,1.9731604,1.1492426,0.692
"961","ENSG00000152082","hurdle",0,-1.1351088,0.4339821,1.5690909,0.692
"368","ENSG00000108861","hurdle",0,-1.6827599,0.2309436,1.9137035,0.692
"314","ENSG00000105649","hurdle",0,-0.7721226,0.8491498,1.6212724,0.692
"149","ENSG00000079102","hurdle",0,1.067759,2.481272,1.413513,0.692
"94","ENSG00000067840","hurdle",0,-1.96356441,0.01111645,1.97468086,0.692
"1609","ENSG00000188846","hurdle",0,-0.6113448,0.8231569,1.4345017,0.691
"1385","ENSG00000174944","hurdle",0,-1.4230183,0.9247992,2.3478175,0.691
"1320","ENSG00000171714","hurdle",0,1.453155,2.222362,0.769207,0.691
"1312","ENSG00000171502","hurdle",0,-1.702363,1.923437,3.6258,0.691
"804","ENSG00000140941","hurdle",0,-0.6735518,0.8895435,1.5630953,0.691
"181","ENSG00000087152","hurdle",0,-1.4645731,0.3779837,1.8425568,0.691
"139","ENSG00000077522","hurdle",0,-1.463944,0.7670937,2.2310377,0.691
"62","ENSG00000057757","hurdle",0,-1.3289447,0.4241776,1.7531223,0.691
"9","ENSG00000006015","hurdle",0,-1.3558863,0.3199566,1.6758429,0.691
"1602","ENSG00000188229","hurdle",0,-1.5353727,0.4803212,2.0156939,0.69
"682","ENSG00000133112","hurdle",0,-0.5799915,0.823124,1.4031155,0.69
"112","ENSG00000072422","hurdle",0,-1.1038023,0.9565793,2.0603816,0.69
"12","ENSG00000007516","hurdle",0,-1.903475,0.278128,2.181603,0.69
"1861","ENSG00000255910","hurdle",0,0.4605438,2.2471089,1.7865651,0.689
"1825","ENSG00000245384","hurdle",0,-0.6261189,1.4591599,2.0852788,0.689
"1536","ENSG00000184515","hurdle",0,-1.6516234,0.2783198,1.9299432,0.689
"1397","ENSG00000175745","hurdle",0,-0.6808434,0.9013913,1.5822347,0.689
"1270","ENSG00000169926","hurdle",0,-1.1926268,0.5138187,1.7064455,0.689
"1863","ENSG00000256193","hurdle",0,-2.9270723,0.9852972,3.9123695,0.688
"1769","ENSG00000228956","hurdle",0,-0.469035,1.318584,1.787619,0.688
"1529","ENSG00000184076","hurdle",0,-1.0608368,0.5499364,1.6107732,0.688
"1357","ENSG00000173436","hurdle",0,-0.911069,0.5349235,1.4459925,0.688
"1340","ENSG00000172461","hurdle",0,2.459339,3.525247,1.065908,0.688
"912","ENSG00000147655","hurdle",0,-1.079796,1.391393,2.471189,0.688
"827","ENSG00000142634","hurdle",0,-1.9724845,0.2588657,2.2313502,0.688
"47","ENSG00000047365","hurdle",0,1.111996,2.702097,1.590101,0.688
"831","ENSG00000142937","hurdle",0,-0.3833286,0.9540601,1.3373887,0.687
"411","ENSG00000111775","hurdle",0,-0.7036101,0.7325474,1.4361575,0.687
"393","ENSG00000110958","hurdle",0,-0.2091789,1.1989057,1.4080846,0.687
"15","ENSG00000008256","hurdle",0,0.002086973,1.471438033,1.46935106,0.687
"1634","ENSG00000196628","hurdle",0,2.644179,3.866851,1.222672,0.686
"1561","ENSG00000185666","hurdle",0,2.255313,3.778621,1.523308,0.686
"1239","ENSG00000168830","hurdle",0,-0.271442,1.482864,1.754306,0.686
"1186","ENSG00000165973","hurdle",0,2.596361,3.488798,0.892437,0.686
"1018","ENSG00000154975","hurdle",0,2.390799,3.656535,1.265736,0.686
"977","ENSG00000152578","hurdle",0,3.069062,4.303337,1.234275,0.686
"857","ENSG00000144567","hurdle",0,-1.2466786,0.4561513,1.7028299,0.686
"777","ENSG00000138771","hurdle",0,-0.5130626,1.6084174,2.12148,0.686
"604","ENSG00000127540","hurdle",0,-1.1557878,0.4165298,1.5723176,0.686
"128","ENSG00000075213","hurdle",0,-1.900067,1.598965,3.499032,0.686
"42","ENSG00000042753","hurdle",0,-1.749269,0.144991,1.89426,0.686
"1592","ENSG00000187323","hurdle",0,1.561081,4.318528,2.757447,0.685
"1554","ENSG00000185261","hurdle",0,1.185152,2.480105,1.294953,0.685
"1446","ENSG00000179010","hurdle",0,-1.1319074,0.5129225,1.6448299,0.685
"945","ENSG00000150991","hurdle",0,-0.1773759,1.2569958,1.4343717,0.685
"861","ENSG00000144713","hurdle",0,-0.4516561,0.9072635,1.3589196,0.685
"734","ENSG00000135940","hurdle",0,-0.847986,0.6016675,1.4496535,0.685
"586","ENSG00000125971","hurdle",0,-1.3841735,0.3829423,1.7671158,0.685
"469","ENSG00000115268","hurdle",0,-0.3461038,0.9338074,1.2799112,0.685
"1810","ENSG00000240972","hurdle",0,-0.6632607,0.8408621,1.5041228,0.684
"1652","ENSG00000197442","hurdle",0,0.7953264,2.5686648,1.7733384,0.684
"1635","ENSG00000196663","hurdle",0,-0.1371032,1.4545842,1.5916874,0.684
"1479","ENSG00000182050","hurdle",0,2.177483,3.690947,1.513464,0.684
"1222","ENSG00000167778","hurdle",0,-1.4862552,0.2988394,1.7850946,0.684
"1001","ENSG00000154162","hurdle",0,2.832321,4.19026,1.357939,0.684
"728","ENSG00000135636","hurdle",0,-1.109301,0.8842288,1.9935298,0.684
"667","ENSG00000132334","hurdle",0,0.5561865,1.8168671,1.2606806,0.684
"359","ENSG00000108231","hurdle",0,-0.6046726,0.9367875,1.5414601,0.684
"1820","ENSG00000243678","hurdle",0,-1.4608026,0.2005488,1.6613514,0.683
"1648","ENSG00000197045","hurdle",0,-1.6580849,0.2397367,1.8978216,0.683
"1419","ENSG00000176903","hurdle",0,-1.678521,0.125826,1.804347,0.683
"1294","ENSG00000170776","hurdle",0,-0.4686563,1.3035848,1.7722411,0.683
"1083","ENSG00000161011","hurdle",0,-0.3629532,0.9078525,1.2708057,0.683
"567","ENSG00000124172","hurdle",0,-0.5729198,0.7752714,1.3481912,0.683
"1704","ENSG00000203685","hurdle",0,-2.330343,0.3638185,2.6941615,0.682
"1614","ENSG00000189319","hurdle",0,-0.5528463,1.2611262,1.8139725,0.682
"1500","ENSG00000182809","hurdle",0,-2.2392532,-0.1314226,2.1078306,0.682
"1413","ENSG00000176658","hurdle",0,0.6257193,2.543181,1.9174617,0.682
"251","ENSG00000101746","hurdle",0,1.465196,2.751413,1.286217,0.682
"1843","ENSG00000250166","hurdle",0,-0.4315292,1.1623752,1.5939044,0.681
"1791","ENSG00000233927","hurdle",0,-0.05925854,1.09822588,1.15748442,0.681
"1759","ENSG00000226124","hurdle",0,-0.9961019,0.7996634,1.7957653,0.681
"1735","ENSG00000214944","hurdle",0,-1.295988,1.293039,2.589027,0.681
"1486","ENSG00000182253","hurdle",0,-1.5743585,0.2461249,1.8204834,0.681
"1428","ENSG00000177600","hurdle",0,-0.7071047,0.6387797,1.3458844,0.681
"1137","ENSG00000164112","hurdle",0,-2.59379944,-0.08886899,2.50493045,0.681
"523","ENSG00000119335","hurdle",0,-0.6543337,0.8736357,1.5279694,0.681
"194","ENSG00000090266","hurdle",0,-0.9888439,0.4516511,1.440495,0.681
"1035","ENSG00000156467","hurdle",0,-0.4378158,0.8304024,1.2682182,0.68
"884","ENSG00000145592","hurdle",0,-0.2863242,0.9942869,1.2806111,0.68
"593","ENSG00000126267","hurdle",0,-0.8954619,0.586218,1.4816799,0.68
"1869","ENSG00000258859","hurdle",0,-2.808285,1.351203,4.159488,0.679
"1574","ENSG00000186310","hurdle",0,-0.4304226,0.9564295,1.3868521,0.679
"1493","ENSG00000182601","hurdle",0,-1.000474,2.516924,3.517398,0.679
"1280","ENSG00000170315","hurdle",0,-0.3342125,1.0596048,1.3938173,0.679
"990","ENSG00000153250","hurdle",0,0.02171467,1.56052472,1.53881005,0.679
"918","ENSG00000148341","hurdle",0,-1.543458,0.141832,1.68529,0.679
"714","ENSG00000135002","hurdle",0,-1.5120348,0.3611951,1.8732299,0.679
"547","ENSG00000121905","hurdle",0,-1.0270837,0.6700355,1.6971192,0.679
"356","ENSG00000108107","hurdle",0,-0.1829558,0.99959,1.1825458,0.679
"1672","ENSG00000198673","hurdle",0,3.105926,4.334846,1.22892,0.678
"1059","ENSG00000158109","hurdle",0,-1.83273441,0.07107868,1.90381309,0.678
"1019","ENSG00000155052","hurdle",0,3.273876,4.454618,1.180742,0.678
"954","ENSG00000151490","hurdle",0,1.177995,2.523928,1.345933,0.678
"858","ENSG00000144619","hurdle",0,3.38618,4.426934,1.040754,0.678
"846","ENSG00000143947","hurdle",0,-0.5679089,0.8101153,1.3780242,0.678
"502","ENSG00000117410","hurdle",0,-1.0266192,0.5763068,1.602926,0.678
"280","ENSG00000103888","hurdle",0,-0.351679,1.10967,1.461349,0.678
"1221","ENSG00000167770","hurdle",0,-1.4527916,0.2369268,1.6897184,0.677
"902","ENSG00000146938","hurdle",0,1.172138,2.538985,1.366847,0.677
"770","ENSG00000138326","hurdle",0,-0.1285536,1.0463196,1.1748732,0.677
"698","ENSG00000134243","hurdle",0,0.8433382,1.9933685,1.1500303,0.677
"518","ENSG00000118985","hurdle",0,0.4603781,2.0373533,1.5769752,0.677
"480","ENSG00000116161","hurdle",0,-1.2881717,0.3662567,1.6544284,0.677
"443","ENSG00000113231","hurdle",0,0.9464127,2.2404666,1.2940539,0.677
"272","ENSG00000103363","hurdle",0,-0.9672863,0.528568,1.4958543,0.677
"1389","ENSG00000175175","hurdle",0,1.665451,2.666672,1.001221,0.676
"1377","ENSG00000174684","hurdle",0,-1.1309084,0.4150477,1.5459561,0.676
"1180","ENSG00000165802","hurdle",0,-1.51620267,0.06247281,1.57867548,0.676
"862","ENSG00000144724","hurdle",0,2.685921,4.077243,1.391322,0.676
"394","ENSG00000111110","hurdle",0,0.9988093,2.454564,1.4557547,0.676
"1866","ENSG00000257986","hurdle",0,-2.35696,2.650444,5.007404,0.675
"1664","ENSG00000198168","hurdle",0,-1.3072288,0.4091916,1.7164204,0.675
"1470","ENSG00000180817","hurdle",0,-0.6683971,0.723736,1.3921331,0.675
"1332","ENSG00000172247","hurdle",0,-1.8084132,0.1079686,1.9163818,0.675
"1258","ENSG00000169507","hurdle",0,-1.6233908,0.9191826,2.5425734,0.675
"1215","ENSG00000167526","hurdle",0,0.03245512,1.13027193,1.09781681,0.675
"1145","ENSG00000164402","hurdle",0,-0.7788354,0.6579239,1.4367593,0.675
"634","ENSG00000130226","hurdle",0,3.581168,4.509126,0.927958,0.675
"1860","ENSG00000255794","hurdle",0,0.01310956,2.09578056,2.082671,0.674
"1336","ENSG00000172301","hurdle",0,-1.9607216,-0.01033567,1.95038593,0.674
"1208","ENSG00000166949","hurdle",0,-0.5555245,1.5793671,2.1348916,0.674
"1204","ENSG00000166598","hurdle",0,-0.4582818,0.8443643,1.3026461,0.674
"856","ENSG00000144451","hurdle",0,1.123741,2.396384,1.272643,0.674
"765","ENSG00000137872","hurdle",0,0.7097555,2.6266117,1.9168562,0.674
"679","ENSG00000132963","hurdle",0,-1.2207275,0.3267884,1.5475159,0.674
"462","ENSG00000114902","hurdle",0,-1.2550347,0.3960824,1.6511171,0.674
"374","ENSG00000109475","hurdle",0,-0.3583862,0.9120615,1.2704477,0.674
"172","ENSG00000083067","hurdle",0,2.078846,3.771089,1.692243,0.674
"126","ENSG00000074800","hurdle",0,-0.7504807,0.6463044,1.3967851,0.674
"1064","ENSG00000158747","hurdle",0,-1.561515,0.1620868,1.7236018,0.673
"962","ENSG00000152104","hurdle",0,-1.5635353,0.4706598,2.0341951,0.673
"939","ENSG00000149972","hurdle",0,3.002926,4.420528,1.417602,0.673
"685","ENSG00000133142","hurdle",0,-1.1404267,0.3586123,1.499039,0.673
"1711","ENSG00000204262","hurdle",0,-1.861775,2.021915,3.88369,0.672
"1335","ENSG00000172270","hurdle",0,-0.216737,0.8365701,1.0533071,0.672
"1236","ENSG00000168653","hurdle",0,-1.0417478,0.3175787,1.3593265,0.672
"1106","ENSG00000162704","hurdle",0,-1.3358345,0.3477318,1.6835663,0.672
"941","ENSG00000150459","hurdle",0,-1.4178918,0.2100313,1.6279231,0.672
"820","ENSG00000141905","hurdle",0,-0.1942328,1.1545076,1.3487404,0.672
"478","ENSG00000116133","hurdle",0,-0.7648983,0.6667424,1.4316407,0.672
"468","ENSG00000115266","hurdle",0,-0.9470128,0.480988,1.4280008,0.672
"64","ENSG00000058668","hurdle",0,0.5400319,1.7063261,1.1662942,0.672
"48","ENSG00000048052","hurdle",0,2.755855,3.959893,1.204038,0.672
"26","ENSG00000021645","hurdle",0,5.579845,6.770367,1.190522,0.672
"1840","ENSG00000250067","hurdle",0,-1.683931542,-0.005365773,1.678565769,0.671
"1724","ENSG00000206579","hurdle",0,2.757131,3.718271,0.96114,0.671
"803","ENSG00000140937","hurdle",0,-0.1019317,1.8615423,1.963474,0.671
"695","ENSG00000134107","hurdle",0,-2.0894866,-0.1476934,1.9417932,0.671
"615","ENSG00000128564","hurdle",0,-1.5678549,0.3569332,1.9247881,0.671
"592","ENSG00000126247","hurdle",0,-1.5108648,0.1816511,1.6925159,0.671
"514","ENSG00000118680","hurdle",0,-1.4131479,0.2642018,1.6773497,0.671
"485","ENSG00000116584","hurdle",0,-1.1070401,0.5133707,1.6204108,0.671
"1833","ENSG00000248673","hurdle",0,-2.962889,1.144836,4.107725,0.67
"1441","ENSG00000178719","hurdle",0,-1.2404162,0.3428798,1.583296,0.67
"1030","ENSG00000156140","hurdle",0,-2.831793,0.707126,3.538919,0.67
"487","ENSG00000116661","hurdle",0,-1.635949,0.090106,1.726055,0.67
"474","ENSG00000115738","hurdle",0,-1.3133353,0.2763046,1.5896399,0.67
"303","ENSG00000105290","hurdle",0,-0.1555237,1.1047572,1.2602809,0.67
"291","ENSG00000104833","hurdle",0,-0.3267012,1.0633385,1.3900397,0.67
"1458","ENSG00000179603","hurdle",0,0.2087576,2.3435594,2.1348018,0.669
"1324","ENSG00000171863","hurdle",0,-0.8852343,0.4653204,1.3505547,0.669
"1134","ENSG00000164096","hurdle",0,-1.4721438,0.1387717,1.6109155,0.669
"575","ENSG00000125356","hurdle",0,-1.3632582,0.2097296,1.5729878,0.669
"371","ENSG00000109390","hurdle",0,-1.1866981,0.3340033,1.5207014,0.669
"1223","ENSG00000167792","hurdle",0,-1.0389342,0.3177654,1.3566996,0.668
"1206","ENSG00000166839","hurdle",0,-0.6821598,0.6305771,1.3127369,0.668
"1084","ENSG00000161016","hurdle",0,-0.8395564,0.4662468,1.3058032,0.668
"895","ENSG00000146007","hurdle",0,-1.83957277,-0.02251093,1.81706184,0.668
"713","ENSG00000134996","hurdle",0,-1.4579185,0.4452161,1.9031346,0.668
"1701","ENSG00000198963","hurdle",0,1.3817,3.224473,1.842773,0.667
"1282","ENSG00000170390","hurdle",0,1.55097,2.661497,1.110527,0.667
"1165","ENSG00000165061","hurdle",0,2.419782,2.966042,0.54626,0.667
"1048","ENSG00000157388","hurdle",0,2.483218,3.286715,0.803497,0.667
"768","ENSG00000137968","hurdle",0,2.119867,3.218988,1.099121,0.667
"581","ENSG00000125772","hurdle",0,-0.1920954,0.8223349,1.0144303,0.667
"312","ENSG00000105568","hurdle",0,-0.2526314,0.8712216,1.123853,0.667
"253","ENSG00000101856","hurdle",0,-0.5143647,0.9184752,1.4328399,0.667
"108","ENSG00000071553","hurdle",0,-1.1252275,0.4148732,1.5401007,0.667
"1630","ENSG00000196531","hurdle",0,-0.7763339,0.5396918,1.3160257,0.666
"1615","ENSG00000189337","hurdle",0,4.365564,5.391508,1.025944,0.666
"1481","ENSG00000182154","hurdle",0,-1.2330014,0.1180238,1.3510252,0.666
"1452","ENSG00000179242","hurdle",0,0.01892701,1.51329122,1.49436421,0.666
"1388","ENSG00000175155","hurdle",0,-0.1297006,1.2331494,1.36285,0.666
"1185","ENSG00000165966","hurdle",0,-0.06258822,3.09858099,3.16116921,0.666
"906","ENSG00000147403","hurdle",0,-0.3440186,0.7804267,1.1244453,0.666
"602","ENSG00000127329","hurdle",0,-0.4082258,1.0577344,1.4659602,0.666
"353","ENSG00000107742","hurdle",0,0.3356629,1.3196095,0.9839466,0.666
"332","ENSG00000106153","hurdle",0,-0.9545931,0.4556849,1.410278,0.666
"1813","ENSG00000241468","hurdle",0,-1.329403,0.1941076,1.5235106,0.665
"1702","ENSG00000203485","hurdle",0,-1.65750941,0.02507123,1.68258064,0.665
"1616","ENSG00000196083","hurdle",0,-0.984687,0.8790527,1.8637397,0.665
"1478","ENSG00000181744","hurdle",0,-0.8152012,0.9118143,1.7270155,0.665
"1475","ENSG00000181061","hurdle",0,-2.0118498,-0.1310405,1.8808093,0.665
"855","ENSG00000144407","hurdle",0,-2.5305167,0.6366492,3.1671659,0.665
"813","ENSG00000141522","hurdle",0,-1.75402934,0.01526529,1.76929463,0.665
"764","ENSG00000137818","hurdle",0,-0.2181684,0.9040352,1.1222036,0.665
"643","ENSG00000130725","hurdle",0,-1.6439075,0.0116357,1.6555432,0.665
"270","ENSG00000103266","hurdle",0,-1.63864441,-0.01039424,1.62825017,0.665
"70","ENSG00000063177","hurdle",0,-0.6858962,0.5577402,1.2436364,0.665
"44","ENSG00000044524","hurdle",0,0.2281967,2.1395942,1.9113975,0.665
"1593","ENSG00000187514","hurdle",0,1.013679,2.096433,1.082754,0.664
"1245","ENSG00000169020","hurdle",0,-0.7880184,0.4697783,1.2577967,0.664
"1227","ENSG00000168028","hurdle",0,-1.060266,0.344163,1.404429,0.664
"1023","ENSG00000155657","hurdle",0,-0.7899882,0.9298446,1.7198328,0.664
"1090","ENSG00000161970","hurdle",0,-0.8128762,0.5864892,1.3993654,0.663
"599","ENSG00000127124","hurdle",0,1.81832,3.022674,1.204354,0.663
"434","ENSG00000112695","hurdle",0,-1.1152158,0.2772646,1.3924804,0.663
"416","ENSG00000111913","hurdle",0,-0.512347,1.054126,1.566473,0.663
"354","ENSG00000107798","hurdle",0,-0.02860855,1.46736392,1.49597247,0.663
"1654","ENSG00000197728","hurdle",0,-0.8881009,0.3871281,1.275229,0.662
"1224","ENSG00000167815","hurdle",0,-0.7711884,0.6305395,1.4017279,0.662
"1219","ENSG00000167658","hurdle",0,-0.678725,0.5908587,1.2695837,0.662
"1217","ENSG00000167614","hurdle",0,-0.9639913,0.3926757,1.356667,0.662
"636","ENSG00000130287","hurdle",0,-0.9037988,0.4831946,1.3869934,0.662
"183","ENSG00000087250","hurdle",0,-0.296425,0.8175585,1.1139835,0.662
"1802","ENSG00000237298","hurdle",0,0.3017713,1.9113212,1.6095499,0.661
"1794","ENSG00000235531","hurdle",0,-2.022,1.878469,3.900469,0.661
"1551","ENSG00000185008","hurdle",0,5.416819,6.284224,0.867405,0.661
"1349","ENSG00000172889","hurdle",0,-2.0168238,-0.2608217,1.7560021,0.661
"1068","ENSG00000159199","hurdle",0,-1.45466517,0.06247281,1.51713798,0.661
"605","ENSG00000127561","hurdle",0,-1.3542532,0.1062409,1.4604941,0.661
"1812","ENSG00000241360","hurdle",0,-1.2921863,0.1540608,1.4462471,0.66
"1576","ENSG00000186468","hurdle",0,-0.616509,0.5661307,1.1826397,0.66
"645","ENSG00000130731","hurdle",0,-1.8993861,-0.2349271,1.664459,0.66
"439","ENSG00000112972","hurdle",0,0.1761153,1.4623289,1.2862136,0.66
"361","ENSG00000108298","hurdle",0,-0.8272061,0.4085345,1.2357406,0.66
"118","ENSG00000073849","hurdle",0,0.1118232,1.1011564,0.9893332,0.66
"1844","ENSG00000250305","hurdle",0,0.02839211,1.72438905,1.69599694,0.659
"879","ENSG00000145431","hurdle",0,-1.056373,1.07622,2.132593,0.659
"440","ENSG00000113013","hurdle",0,-0.3127009,0.7672304,1.0799313,0.659
"93","ENSG00000067836","hurdle",0,-1.52378769,-0.01367804,1.51010965,0.659
"72","ENSG00000063245","hurdle",0,-1.6973263,-0.1389586,1.5583677,0.659
"66","ENSG00000059804","hurdle",0,-1.187425,0.368871,1.556296,0.659
"1914","ENSG00000287749","hurdle",0,-2.9967023,0.6830969,3.6797992,0.658
"1381","ENSG00000174871","hurdle",0,-2.0914287,-0.2891067,1.802322,0.658
"983","ENSG00000152932","hurdle",0,2.059723,2.613273,0.55355,0.658
"587","ENSG00000125977","hurdle",0,-0.905677,0.4119478,1.3176248,0.658
"554","ENSG00000122870","hurdle",0,-0.3093632,1.519126,1.8284892,0.658
"512","ENSG00000118432","hurdle",0,-0.4005007,0.5512862,0.9517869,0.658
"358","ENSG00000108219","hurdle",0,-1.5138568,0.1217164,1.6355732,0.658
"23","ENSG00000015592","hurdle",0,-0.8512729,0.4784442,1.3297171,0.658
"1442","ENSG00000178741","hurdle",0,-1.2658498,0.1182381,1.3840879,0.657
"1427","ENSG00000177576","hurdle",0,-1.0303399,0.3494672,1.3798071,0.657
"877","ENSG00000145416","hurdle",0,2.664964,4.312535,1.647571,0.657
"800","ENSG00000140600","hurdle",0,1.830256,3.021307,1.191051,0.657
"744","ENSG00000136810","hurdle",0,-1.44172478,0.03991086,1.48163564,0.657
"1894","ENSG00000277363","hurdle",0,0.3874774,1.4491636,1.0616862,0.656
"1661","ENSG00000198034","hurdle",0,-1.0947166,0.2617302,1.3564468,0.656
"1545","ENSG00000184900","hurdle",0,-1.60635167,-0.04459276,1.56175891,0.656
"1234","ENSG00000168575","hurdle",0,0.7052317,1.8976989,1.1924672,0.656
"935","ENSG00000149806","hurdle",0,-0.8099953,0.4110296,1.2210249,0.656
"793","ENSG00000140264","hurdle",0,-0.8843081,0.4595807,1.3438888,0.656
"614","ENSG00000128536","hurdle",0,-0.6050194,1.1548994,1.7599188,0.656
"360","ENSG00000108262","hurdle",0,-1.37740488,0.05700507,1.43440995,0.656
"20","ENSG00000008988","hurdle",0,-1.1494012,0.1547923,1.3041935,0.656
"1913","ENSG00000287474","hurdle",0,-2.340007,1.144047,3.484054,0.655
"1905","ENSG00000286288","hurdle",0,-0.9164813,0.4513109,1.3677922,0.655
"1409","ENSG00000176340","hurdle",0,-1.3521562,0.1301364,1.4822926,0.655
"1257","ENSG00000169499","hurdle",0,-1.644193,0.181446,1.825639,0.655
"1249","ENSG00000169100","hurdle",0,-1.2687036,0.1416739,1.4103775,0.655
"1073","ENSG00000159784","hurdle",0,-2.262914,-0.3986813,1.8642327,0.655
"860","ENSG00000144668","hurdle",0,-0.4079232,1.5637741,1.9716973,0.655
"735","ENSG00000136002","hurdle",0,0.3516538,1.2624843,0.9108305,0.655
"720","ENSG00000135390","hurdle",0,-0.8115951,0.4091478,1.2207429,0.655
"545","ENSG00000121769","hurdle",0,-2.010012,-0.0639144,1.9460976,0.655
"537","ENSG00000120738","hurdle",0,-1.8500559,-0.1527269,1.697329,0.655
"1501","ENSG00000182899","hurdle",0,-0.9148469,0.3112187,1.2260656,0.654
"963","ENSG00000152127","hurdle",0,1.05925,2.3683,1.30905,0.654
"932","ENSG00000149403","hurdle",0,-0.174028,1.665315,1.839343,0.654
"901","ENSG00000146701","hurdle",0,-1.71953054,-0.09246057,1.62706997,0.654
"1566","ENSG00000185825","hurdle",0,-1.9331196,-0.2456429,1.6874767,0.653
"1189","ENSG00000166086","hurdle",0,0.100937,1.332852,1.231915,0.653
"1132","ENSG00000164032","hurdle",0,-1.7893733,-0.2011086,1.5882647,0.653
"483","ENSG00000116288","hurdle",0,-1.33181149,0.02969299,1.36150448,0.653
"432","ENSG00000112576","hurdle",0,-1.1376148,0.3769541,1.5145689,0.653
"309","ENSG00000105404","hurdle",0,-1.453666,0.101479,1.555145,0.653
"229","ENSG00000100316","hurdle",0,-0.643822,0.5601481,1.2039701,0.653
"209","ENSG00000099341","hurdle",0,-1.6760414,-0.09264659,1.58339481,0.653
"180","ENSG00000087086","hurdle",0,0.2819929,1.2332236,0.9512307,0.653
"1907","ENSG00000286685","hurdle",0,-0.8142387,1.0640896,1.8783283,0.652
"1855","ENSG00000254092","hurdle",0,-2.743639,1.130564,3.874203,0.652
"1350","ENSG00000172985","hurdle",0,1.271552,2.354005,1.082453,0.652
"956","ENSG00000151623","hurdle",0,1.408264,2.906064,1.4978,0.652
"829","ENSG00000142676","hurdle",0,-0.5400594,0.5921323,1.1321917,0.652
"747","ENSG00000136942","hurdle",0,-0.9101261,0.2984139,1.20854,0.652
"465","ENSG00000115053","hurdle",0,-0.7431348,0.5500555,1.2931903,0.652
"321","ENSG00000105723","hurdle",0,-1.7632875,-0.1891917,1.5740958,0.652
"104","ENSG00000070882","hurdle",0,0.8861073,2.0411449,1.1550376,0.652
"89","ENSG00000067560","hurdle",0,-0.8507794,0.4072635,1.2580429,0.652
"1789","ENSG00000233705","hurdle",0,-2.0800083,-0.2522077,1.8278006,0.651
"1754","ENSG00000225663","hurdle",0,-1.7226877,-0.1759264,1.5467613,0.651
"1456","ENSG00000179388","hurdle",0,-2.7798215,-0.5614666,2.2183549,0.651
"1026","ENSG00000155886","hurdle",0,3.037837,4.166318,1.128481,0.651
"650","ENSG00000130844","hurdle",0,-0.4024884,0.8845124,1.2870008,0.651
